Obsv.	Frame	Capture Time	System Time	Sensor Time	Lft X Pos	Lft Y Pos	Lft Pupil Diameter	Rt X Pos	Rt Y Pos	Rt Pupil Diameter	L Display	R Display	L Quality	R Quality	Lft Pupil Quality	Rt Pupil Quality	L Eye Rot (X)	L Eye Rot (Y)	L Eye Rot (Z)	R Eye Rot (X)	R Eye Rot (Y)	R Eye Rot (Z)	L Eye Pos (X)	L Eye Pos (Y)	L Eye Pos (Z)	R Eye Pos (X)	R Eye Pos (Y)	R Eye Pos (Z)	Head Rot (X)	Head Rot (Y)	Head Rot (Z)	Head Pos (X)	Head Pos (Y)	Head Pos (Z)	L Eyelid Valid	L Eyelid Opening	R Eyelid Valid	R Eyelid Opening
1	4384	1031709436145	1706620580786686	1031695746784	634.711700	258.526000	4.316468	634.711700	258.526000	3.577406	1	1	3	3	0	0	0.081206	-0.101401	0.000000	0.127092	0.038133	0.000000	-0.057087	-0.006888	0.454782	0.005684	-0.005101	0.459960	-0.000000	0.000000	0.000000	-0.025701	-0.005994	0.457371	0	0.000000	0	0.000000
2	4385	1031709454095	1706620580804636	1031695763388	645.131000	262.175900	4.322505	645.131000	262.175900	3.502018	1	1	3	3	0	0	0.082603	-0.104767	0.000000	0.124244	0.027667	0.000000	-0.053131	-0.007051	0.457255	0.004605	-0.005069	0.454975	-0.000000	0.000000	0.000000	-0.024263	-0.006060	0.456115	0	0.000000	0	0.000000
3	4386	1031709469056	1706620580819597	1031695779563	640.527900	278.196000	4.287168	640.527900	278.196000	3.443613	1	1	3	3	0	0	0.079378	-0.102169	0.000000	0.122286	0.028299	0.000000	-0.057483	-0.007114	0.453904	0.004130	-0.005042	0.453032	-0.000000	0.000000	0.000000	-0.026676	-0.006078	0.453468	0	0.000000	0	0.000000
4	4387	1031709487010	1706620580837551	1031695795736	0.000000	0.000000	0.000000	560.588600	204.999400	3.459241	0	1	0	3	0	0	0.000000	0.000000	0.000000	0.114511	0.066669	0.000000	0.000000	0.000000	0.000000	0.004126	-0.004989	0.455971	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0.000000
5	4388	1031709501979	1706620580852520	1031695812000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0.000000
6	4389	1031709516925	1706620580867467	1031695828416	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0.000000
7	4390	1031709531901	1706620580882442	1031695844328	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0.000000
8	4391	1031709548853	1706620580899394	1031695860703	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0.000000
9	4392	1031709566802	1706620580917343	1031695876741	0.000000	0.000000	0.000000	499.993200	500.122300	3.431509	0	0	0	3	0	0	0.000000	0.000000	0.000000	0.147614	0.011978	0.000000	0.000000	0.000000	0.000000	0.003410	-0.004985	0.457025	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0.000000
10	4393	1031709581762	1706620580932303	1031695892903	634.386100	240.229600	4.247104	634.386100	240.229600	3.430484	1	1	3	3	0	0	0.080651	-0.088372	0.000000	0.133933	0.025728	0.000000	-0.054274	-0.007069	0.457424	0.003905	-0.005040	0.462486	-0.000000	0.000000	0.000000	-0.025184	-0.006054	0.459955	0	0.000000	0	0.000000
11	4394	1031709599717	1706620580950258	1031695909136	611.730200	175.250500	4.160710	611.730200	175.250500	3.449806	1	1	3	3	0	0	0.082962	-0.085443	0.000000	0.155610	0.056519	0.000000	-0.054149	-0.007006	0.456681	0.004236	-0.005103	0.463770	-0.000000	0.000000	0.000000	-0.024957	-0.006055	0.460226	0	0.000000	0	0.000000
12	4395	1031709614674	1706620580965215	1031695925238	626.078000	199.013100	4.116578	626.078000	199.013100	3.411338	1	1	3	3	0	0	0.084744	-0.083263	0.000000	0.144811	0.032327	0.000000	-0.054028	-0.006873	0.458335	0.003873	-0.005031	0.460740	-0.000000	0.000000	0.000000	-0.025077	-0.005952	0.459537	0	0.000000	0	0.000000
13	4396	1031709632624	1706620580983165	1031695941655	625.050700	199.340800	4.063138	625.050700	199.340800	3.398370	1	1	3	3	0	0	0.085551	-0.083690	0.000000	0.143750	0.035204	0.000000	-0.053796	-0.006728	0.459237	0.004000	-0.004994	0.459710	-0.000000	0.000000	0.000000	-0.024898	-0.005861	0.459474	0	0.000000	0	0.000000
14	4397	1031709647587	1706620580998128	1031695957607	637.213400	153.066600	4.118148	637.213400	153.066600	3.397357	1	1	3	3	0	0	0.097561	-0.104393	0.000000	0.145310	0.033423	0.000000	-0.053692	-0.006531	0.465132	0.004154	-0.004928	0.460669	-0.000000	0.000000	0.000000	-0.024769	-0.005730	0.462901	0	0.000000	0	0.000000
15	4398	1031709662546	1706620581013087	1031695973771	634.890100	174.826600	4.089947	634.890100	174.826600	3.401737	1	1	3	3	0	0	0.089728	-0.097331	0.000000	0.146121	0.031537	0.000000	-0.053432	-0.006182	0.460972	0.004580	-0.004897	0.461725	-0.000000	0.000000	0.000000	-0.024426	-0.005540	0.461349	0	0.000000	0	0.000000
16	4399	1031709680518	1706620581031059	1031695990036	637.193200	176.837900	4.088612	637.193200	176.837900	3.386033	1	1	3	3	0	0	0.089612	-0.097713	0.000000	0.144700	0.028633	0.000000	-0.053237	-0.005731	0.462050	0.004505	-0.004707	0.460567	-0.000000	0.000000	0.000000	-0.024366	-0.005219	0.461308	0	0.000000	0	0.000000
17	4400	1031709698457	1706620581048998	1031696006355	637.141900	176.627600	4.091483	637.141900	176.627600	3.390224	1	1	3	3	0	0	0.089594	-0.099858	0.000000	0.144210	0.031528	0.000000	-0.053011	-0.005371	0.462459	0.004725	-0.004540	0.459996	-0.000000	0.000000	0.000000	-0.024143	-0.004955	0.461228	0	0.000000	0	0.000000
18	4401	1031709713413	1706620581063955	1031696022989	634.899200	174.341800	4.077462	634.899200	174.341800	3.394993	1	1	3	3	0	0	0.088922	-0.098096	0.000000	0.144820	0.033643	0.000000	-0.052848	-0.004860	0.462567	0.004850	-0.004308	0.460720	-0.000000	0.000000	0.000000	-0.023999	-0.004584	0.461643	0	0.000000	0	0.000000
19	4402	1031709730367	1706620581080908	1031696039588	636.729300	187.241100	4.080219	636.729300	187.241100	3.381926	1	1	3	3	0	0	0.087683	-0.098010	0.000000	0.140712	0.031793	0.000000	-0.052645	-0.004346	0.462167	0.005087	-0.004009	0.460757	-0.000000	0.000000	0.000000	-0.023779	-0.004177	0.461462	0	0.000000	0	0.000000
20	4403	1031709745328	1706620581095870	1031696055705	636.115000	180.728900	4.087733	636.115000	180.728900	3.384948	1	1	3	3	0	0	0.088321	-0.096601	0.000000	0.141074	0.031141	0.000000	-0.052506	-0.003674	0.462232	0.005131	-0.003655	0.461176	-0.000000	0.000000	0.000000	-0.023688	-0.003664	0.461704	0	0.000000	0	0.000000
21	4404	1031709760314	1706620581110855	1031696071884	635.445300	175.088900	4.077611	635.445300	175.088900	3.395768	1	1	3	3	0	0	0.089572	-0.090767	0.000000	0.140265	0.026339	0.000000	-0.052373	-0.002982	0.461374	0.005568	-0.003168	0.463062	-0.000000	0.000000	0.000000	-0.023403	-0.003075	0.462218	0	0.000000	0	0.000000
22	4405	1031709778242	1706620581128783	1031696088120	634.107700	177.278800	4.080621	634.107700	177.278800	3.393777	1	1	3	3	0	0	0.088030	-0.088886	0.000000	0.139610	0.026915	0.000000	-0.052283	-0.002150	0.461784	0.005444	-0.002648	0.462617	-0.000000	0.000000	0.000000	-0.023420	-0.002399	0.462200	0	0.000000	0	0.000000
23	4406	1031709793202	1706620581143743	1031696104125	633.496600	187.262800	4.089204	633.496600	187.262800	3.387340	1	1	3	3	0	0	0.084887	-0.089181	0.000000	0.137856	0.029287	0.000000	-0.052252	-0.001428	0.462816	0.005537	-0.002095	0.462368	-0.000000	0.000000	0.000000	-0.023358	-0.001761	0.462592	0	0.000000	0	0.000000
24	4407	1031709808164	1706620581158706	1031696120364	629.454000	198.522500	4.080780	629.454000	198.522500	3.404636	1	1	3	3	0	0	0.084777	-0.089600	0.000000	0.132586	0.037273	0.000000	-0.052258	-0.000602	0.462729	0.005553	-0.001549	0.463759	-0.000000	0.000000	0.000000	-0.023353	-0.001075	0.463244	0	0.000000	0	0.000000
25	4408	1031709826123	1706620581176665	1031696136471	629.287900	197.532700	4.083568	629.287900	197.532700	3.408511	1	1	3	3	0	0	0.085009	-0.092942	0.000000	0.131356	0.040904	0.000000	-0.052290	-0.000043	0.462670	0.005735	-0.001019	0.464602	-0.000000	0.000000	0.000000	-0.023277	-0.000531	0.463636	0	0.000000	0	0.000000
26	4409	1031709843083	1706620581193625	1031696152768	630.706500	198.701700	4.069812	630.706500	198.701700	3.419084	1	1	3	3	0	0	0.084476	-0.095106	0.000000	0.130324	0.040051	0.000000	-0.052351	0.000578	0.460553	0.005589	-0.000549	0.465350	-0.000000	0.000000	0.000000	-0.023381	0.000015	0.462951	0	0.000000	0	0.000000
