timestamp,event,device
0,enter,TABLE
241,quit,TABLE
589,enter,TABLE
644,quit,TABLE
645,enter,SCREEN
848,quit,SCREEN
849,enter,TABLE
953,quit,TABLE
1002,enter,TABLE
1096,quit,TABLE
1272,enter,TABLE
1601,quit,TABLE
1775,enter,TABLE
1826,quit,TABLE
1827,enter,SCREEN
1876,quit,SCREEN
1877,enter,TABLE
1926,quit,TABLE
1927,enter,SCREEN
2289,quit,SCREEN
2615,enter,TABLE
3216,grasp,BLOCK
4156,quit,TABLE
4463,enter,SCREEN
4560,quit,SCREEN
4608,enter,SCREEN
4911,quit,SCREEN
5216,release,BLOCK
