timestamp,event,device
0,enter,TABLE
97,quit,TABLE
1206,enter,SCREEN
1473,quit,SCREEN
1637,enter,TABLE
1736,quit,TABLE
1887,enter,SCREEN
2142,quit,SCREEN
2283,enter,TABLE
3268,quit,TABLE
3377,enter,SCREEN
3429,grasp,BLOCK
3476,quit,SCREEN
3477,enter,TABLE
3529,quit,TABLE
3530,enter,SCREEN
3683,quit,SCREEN
3684,enter,TABLE
3787,quit,TABLE
3788,enter,SCREEN
3837,quit,SCREEN
3838,enter,TABLE
3936,quit,TABLE
3937,enter,SCREEN
3985,quit,SCREEN
3986,enter,TABLE
4035,quit,TABLE
4036,enter,SCREEN
4083,quit,SCREEN
4084,enter,TABLE
4182,quit,TABLE
4183,enter,SCREEN
4231,quit,SCREEN
4232,enter,TABLE
4283,quit,TABLE
4284,enter,SCREEN
4747,quit,SCREEN
4748,enter,TABLE
4888,quit,TABLE
5222,enter,TABLE
6167,quit,TABLE
6304,enter,TABLE
6931,quit,TABLE
6979,enter,TABLE
7383,release,BLOCK
7443,quit,TABLE
