timestamp,event,device
283,enter,SCREEN
393,quit,SCREEN
394,enter,TABLE
417,quit,TABLE
418,enter,SCREEN
473,quit,SCREEN
474,enter,TABLE
475,quit,TABLE
476,enter,SCREEN
734,quit,SCREEN
735,enter,TABLE
742,quit,TABLE
743,enter,SCREEN
800,quit,SCREEN
801,enter,TABLE
809,quit,TABLE
810,enter,SCREEN
829,quit,SCREEN
830,enter,TABLE
852,quit,TABLE
853,enter,SCREEN
867,quit,SCREEN
868,enter,TABLE
992,quit,TABLE
1091,enter,TABLE
1765,grasp,BLOCK
3166,release,BLOCK
3226,quit,TABLE
