timestamp,event,device
4,enter,SCREEN
56,quit,SCREEN
57,enter,TABLE
77,quit,TABLE
78,enter,SCREEN
122,quit,SCREEN
123,enter,TABLE
125,quit,TABLE
126,enter,SCREEN
187,quit,SCREEN
188,enter,TABLE
192,quit,TABLE
193,enter,SCREEN
252,quit,SCREEN
253,enter,TABLE
259,quit,TABLE
260,enter,SCREEN
284,quit,SCREEN
285,enter,TABLE
292,quit,TABLE
293,enter,SCREEN
607,quit,SCREEN
608,enter,TABLE
614,quit,TABLE
615,enter,SCREEN
675,quit,SCREEN
676,enter,TABLE
679,quit,TABLE
680,enter,SCREEN
693,quit,SCREEN
694,enter,TABLE
697,quit,TABLE
698,enter,SCREEN
737,quit,SCREEN
738,enter,TABLE
747,quit,TABLE
748,enter,SCREEN
837,quit,SCREEN
838,enter,TABLE
848,quit,TABLE
849,enter,SCREEN
931,quit,SCREEN
932,enter,TABLE
936,quit,TABLE
937,enter,SCREEN
1161,quit,SCREEN
1162,enter,TABLE
1169,quit,TABLE
1170,enter,SCREEN
1196,quit,SCREEN
1197,enter,TABLE
1202,quit,TABLE
1203,enter,SCREEN
2962,quit,SCREEN
4073,enter,SCREEN
4928,quit,SCREEN
5171,enter,SCREEN
5288,quit,SCREEN
5455,enter,SCREEN
6400,quit,SCREEN
6404,enter,SCREEN
6558,quit,SCREEN
6570,enter,SCREEN
6702,quit,SCREEN
7072,enter,TABLE
7132,grasp,BLOCK
7599,quit,TABLE
7637,enter,TABLE
8903,quit,TABLE
9310,release,BLOCK
