world_timestamp,world_index,gaze_timestamp,x_norm,y_norm,x_scaled,y_scaled,on_surf,confidence
260017.098966,119,260017.076454,1.7926222085952759,-1.661577582359314,1.7926222085952759,-1.661577582359314,False,0.2760683354682142
260017.098966,119,260017.08225749998,1.1163904666900635,0.7747887969017029,1.1163904666900635,0.7747887969017029,False,0.8322588633454755
260017.098966,119,260017.08483449998,1.1263024806976318,0.7680336236953735,1.1263024806976318,0.7680336236953735,False,0.8607461880601361
260017.098966,119,260017.08807399997,1.1344819068908691,0.7643667459487915,1.1344819068908691,0.7643667459487915,False,0.8607461880601361
260017.098966,119,260017.0941715,1.1413335800170898,0.7528449892997742,1.1413335800170898,0.7528449892997742,False,0.8607461880601361
260017.098966,119,260017.09719899998,1.664317011833191,-1.4841920137405396,1.664317011833191,-1.4841920137405396,False,0.19691971990260307
260017.098966,119,260017.099701,0.21923182904720306,0.341512531042099,0.21923182904720306,0.341512531042099,True,1.0
260017.098966,119,260017.1076,0.23965537548065186,0.2781689763069153,0.23965537548065186,0.2781689763069153,True,1.0
260017.098966,119,260017.10855499998,1.6653975248336792,-1.4757544994354248,1.6653975248336792,-1.4757544994354248,False,0.25549772687265526
260017.098966,119,260017.11557899998,0.2614607512950897,0.22566816210746765,0.2614607512950897,0.22566816210746765,True,1.0
260017.098966,119,260017.12265399998,1.4243048429489136,-1.0774779319763184,1.4243048429489136,-1.0774779319763184,False,0.22235866460046408
260017.14659299998,120,260017.12360499997,0.19728200137615204,0.14955320954322815,0.19728200137615204,0.14955320954322815,True,1.0
260017.14659299998,120,260017.13157,0.21242906153202057,0.13976891338825226,0.21242906153202057,0.13976891338825226,True,1.0
260017.14659299998,120,260017.13335199998,1.2859855890274048,-0.8823105692863464,1.2859855890274048,-0.8823105692863464,False,0.22940388023175348
260017.14659299998,120,260017.13965199998,0.23609228432178497,0.15198864042758942,0.23609228432178497,0.15198864042758942,True,1.0
260017.14659299998,120,260017.14574799998,1.2883235216140747,-0.8753212690353394,1.2883235216140747,-0.8753212690353394,False,0.2180898223505304
260017.14659299998,120,260017.147752,0.24518057703971863,0.1589256078004837,0.24518057703971863,0.1589256078004837,True,1.0
260017.14659299998,120,260017.155549,0.25850582122802734,0.17515155673027039,0.25850582122802734,0.17515155673027039,True,1.0
260017.14659299998,120,260017.15597199998,1.499632716178894,-1.128125548362732,1.499632716178894,-1.128125548362732,False,0.21478209549042188
260017.14659299998,120,260017.16914699998,1.313996434211731,-0.8310171961784363,1.313996434211731,-0.8310171961784363,False,0.21102652141373943
260017.14659299998,120,260017.17147149998,1.1728969812393188,0.539550244808197,1.1728969812393188,0.539550244808197,False,0.9836031448841095
260017.20162799998,121,260017.17547349998,1.1402543783187866,0.5502432584762573,1.1402543783187866,0.5502432584762573,False,0.995
260017.20162799998,121,260017.181483,1.1419481039047241,0.5594460964202881,1.1419481039047241,0.5594460964202881,False,0.995
260017.20162799998,121,260017.18362,0.25908711552619934,0.19601166248321533,0.25908711552619934,0.19601166248321533,True,1.0
260017.20162799998,121,260017.186506,1.7683173418045044,1.2998534440994263,1.7683173418045044,1.2998534440994263,False,0.3482637516738494
260017.20162799998,121,260017.191712,0.272066593170166,0.21801002323627472,0.272066593170166,0.21801002323627472,True,1.0
260017.20162799998,121,260017.19722399997,2.220527410507202,1.0480961799621582,2.220527410507202,1.0480961799621582,False,0.3552861616382567
260017.20162799998,121,260017.199643,0.27967745065689087,0.2117159068584442,0.27967745065689087,0.2117159068584442,True,1.0
260017.20162799998,121,260017.207627,0.28781285881996155,0.20476418733596802,0.28781285881996155,0.20476418733596802,True,1.0
260017.20162799998,121,260017.208514,2.0711793899536133,1.0396019220352173,2.0711793899536133,1.0396019220352173,False,0.37539761048943526
260017.20162799998,121,260017.215603,0.2891390323638916,0.22033506631851196,0.2891390323638916,0.22033506631851196,True,1.0
260017.20162799998,121,260017.21963399998,2.0036072731018066,1.185015082359314,2.0036072731018066,1.185015082359314,False,0.3031482593512414
260017.251949,122,260017.23119999998,1.9101874828338623,1.2464524507522583,1.9101874828338623,1.2464524507522583,False,0.332297781656194
260017.251949,122,260017.232838,1.183717131614685,0.09243989735841751,1.183717131614685,0.09243989735841751,False,0.9451492977459206
260017.251949,122,260017.236828,1.1809207201004028,0.0814560130238533,1.1809207201004028,0.0814560130238533,False,0.9451492977459206
260017.251949,122,260017.2408025,1.1830463409423828,0.07752829790115356,1.1830463409423828,0.07752829790115356,False,0.9451492977459206
260017.251949,122,260017.24486799998,1.1840811967849731,0.08132357895374298,1.1840811967849731,0.08132357895374298,False,0.941343779595591
260017.251949,122,260017.25224799998,2.21643328666687,1.1530256271362305,2.21643328666687,1.1530256271362305,False,0.2685253608560983
260017.251949,122,260017.2548155,1.336516261100769,-0.07873868197202682,1.336516261100769,-0.07873868197202682,False,0.8636470057661421
260017.251949,122,260017.2587695,1.3381869792938232,-0.07663667947053909,1.3381869792938232,-0.07663667947053909,False,0.8674525239164717
260017.251949,122,260017.264772,1.3383467197418213,-0.08538645505905151,1.3383467197418213,-0.08538645505905151,False,0.8674525239164717
260017.251949,122,260017.269034,2.1646907329559326,1.1096787452697754,2.1646907329559326,1.1096787452697754,False,0.3846481511905711
260017.251949,122,260017.2741925,1.1572651863098145,-0.26658037304878235,1.1572651863098145,-0.26658037304878235,False,0.884705126285553
260017.251949,122,260017.27827899996,1.158427357673645,-0.2622039318084717,1.158427357673645,-0.2622039318084717,False,0.884705126285553
