timestamp,distance
10,nan
25,nan
42,nan
60,nan
75,nan
90,nan
107,nan
125,nan
137,nan
155,nan
170,nan
188,nan
205,nan
220,nan
238,nan
253,nan
268,nan
285,nan
302,nan
320,nan
338,nan
353,nan
368,nan
386,nan
400,nan
418,nan
433,nan
448,nan
469,nan
480,nan
498,nan
513,nan
531,nan
548,nan
563,nan
578,nan
596,nan
611,nan
629,nan
644,nan
662,nan
677,nan
697,nan
709,nan
724,nan
742,nan
760,nan
774,nan
792,nan
807,nan
828,11.051556104935468
840,13.482090410781726
855,16.715058046642636
869,16.897413451032627
890,14.848152994304074
905,16.85381106070129
920,15.153286175172246
938,15.864472688285778
953,15.754484853934466
968,15.833815384383549
985,16.157178895617744
1003,16.344357647620274
1018,17.286688877630375
1033,17.086707742610518
1051,16.745374015071057
1066,16.837137765553603
1081,16.984625247892282
1099,15.154111374979253
1120,7.225178392050252
1132,8.002271945229737
1149,8.596426119624216
1164,5.536798314031315
1182,nan
1196,nan
1213,nan
1225,nan
1243,nan
1264,nan
1276,nan
1291,nan
1306,nan
1324,nan
1342,nan
1357,nan
1372,nan
1390,nan
1410,nan
1422,nan
1437,nan
1452,nan
1472,nan
1487,nan
1502,nan
1519,nan
1534,nan
1552,nan
1567,nan
1585,nan
1599,nan
1617,nan
1632,nan
1647,nan
1665,nan
1680,nan
1698,nan
1713,nan
1728,nan
1746,nan
1763,nan
1781,nan
1796,nan
1810,nan
1831,nan
1843,nan
1861,nan
1876,nan
1891,nan
1909,nan
1926,nan
1941,nan
1958,nan
1973,nan
1987,nan
2005,nan
2020,nan
2038,nan
2055,nan
2070,nan
2085,nan
2103,nan
2118,nan
2135,nan
2150,nan
2167,nan
2185,nan
2202,nan
2219,nan
2234,nan
2252,nan
2266,nan
2286,nan
2298,nan
2316,nan
2334,nan
2349,nan
2364,nan
2381,nan
2396,nan
2417,nan
2429,nan
2447,nan
2461,nan
2479,nan
2494,nan
2512,nan
2530,9.104929224116681
2542,5.358395072982908
2559,7.140391364451918
2577,2.1607744951420256
2592,2.5063278805794096
2607,2.6630311251995478
2622,2.419397265683078
2642,2.5535491411863336
2657,2.237028838606275
2674,1.9425766104304183
2689,1.3308827468597908
2707,1.1612806813076586
2725,0.9188213644247357
2737,1.269657753651874
2755,3.8730731930092337
2770,-1.5623107005777348
2787,2.7100429490515734
2802,-1.2556403010023525
2820,3.0014978001607924
2838,-2.581661955510646
2849,2.6708205510049194
2870,2.707008699717778
2882,1.6360720275533829
2900,2.0374224737222826
2915,1.881293271064843
2933,1.8667742928919868
2951,1.962027782592062
2963,2.073707033571421
2981,2.0134631610171536
2996,1.9126119654001992
3017,2.075650773423482
3029,2.1114957311979734
3047,2.229168687449453
3062,2.1632556775797562
3079,2.212923632513092
3096,1.9481645328893364
3110,1.913642535400316
3128,1.852371852660747
3146,1.9527622441332408
3160,-2.1548560137092423
3175,-2.1924484810319407
3193,-2.355626011185009
3207,1.5303354985526452
3224,-1.769498815446187
3239,1.5167997578666532
3256,1.238493952514867
3274,-1.2665040392479825
3289,1.0743579314393432
3307,1.0358968485922404
3322,1.1271515335547617
3337,2.3393794871222795
3355,2.125644418604757
3370,1.7015220079807847
3387,2.207220268069431
3405,2.263718405000253
3420,1.9878089382222859
3438,1.6858994981501039
3453,1.5029050541903546
3471,1.3032130535708009
3483,1.2927240550875476
3501,1.1834987979057001
3519,1.192213024826057
3531,1.3673291531091238
3548,1.4323019734798559
3566,1.2859831564729234
3587,1.150033638294693
3599,1.1438686903786286
3614,0.9910464152129554
3632,1.2219517876859438
3650,1.7387296258228129
3662,1.2110476615688583
3680,0.9855201700411583
3695,0.7870363020446538
3717,0.7925178777571987
3726,0.6650670711679688
3744,1.4781600426233998
3759,1.5872502947462257
3774,1.4857136200454264
3792,1.7469716152707
3809,2.0342109035792495
3826,2.008427423675533
3841,2.013368827445018
3858,2.091869838292616
3876,2.3071651802575923
3888,2.5749500185250067
3905,2.5161289989092395
3922,2.917720233515978
3940,2.4942224479032635
3954,2.3131951293194217
3972,2.9257289471869927
3987,1.9316397486940742
4002,1.7845427288267208
4020,1.2612807577968845
4035,1.2153188147416445
4053,1.578873964253904
4071,1.7022891220153997
4085,2.256235288540325
4102,2.8547242823717625
4118,2.0142837067592376
4133,2.122262719141855
4153,1.6730302751173278
4165,0.10517004164235286
4180,3.5177328691460223
4198,13.573325777407389
4213,18.419623528568547
4231,23.335633062066382
4243,nan
4263,nan
4278,nan
4296,nan
4308,nan
4325,nan
4340,nan
4357,nan
4372,nan
4390,nan
4405,nan
4423,nan
4438,nan
4453,nan
4471,nan
4487,nan
4505,nan
4520,nan
4535,nan
4555,nan
4570,nan
4584,nan
4599,nan
4617,nan
4635,nan
4650,nan
4665,nan
4683,nan
4697,nan
4717,nan
4729,nan
4747,nan
4762,nan
4780,nan
4797,nan
4812,nan
4830,nan
4844,nan
4862,nan
4877,nan
4891,nan
4908,nan
4923,nan
4953,nan
4959,nan
4974,nan
4992,nan
5007,nan
5021,nan
5039,nan
5054,nan
5073,nan
5087,nan
5105,nan
5121,nan
5135,nan
5153,nan
5167,nan
5185,nan
5200,nan
