world_index,world_timestamp,surface_name,event_type
0,85127.99783499999,Left,enter
0,85127.99783499999,Screen,enter
1,85128.11670099999,Assembly,enter
11,85128.62001099999,Assembly,exit
13,85128.725169,Assembly,enter
20,85129.06992899999,Assembly,exit
23,85129.218226,Assembly,enter
27,85129.416877,Assembly,exit
29,85129.51964299999,Assembly,enter
29,85129.51964299999,Assembly,exit
31,85129.63239999999,Assembly,enter
35,85129.84364899999,Assembly,exit
37,85129.94363699999,Assembly,enter
40,85130.09500799999,Assembly,exit
42,85130.196917,Assembly,enter
48,85130.495061,Assembly,exit
50,85130.591472,Assembly,enter
51,85130.63797299999,Assembly,exit
53,85130.735059,Assembly,enter
61,85131.137089,Assembly,exit
64,85131.28941799999,Assembly,enter
68,85131.50393199999,Assembly,exit
72,85131.730973,Assembly,enter
73,85131.78688999999,Assembly,exit
77,85132.01858199999,Assembly,enter
77,85132.01858199999,Assembly,exit
81,85132.259884,Assembly,enter
81,85132.259884,Assembly,exit
83,85132.37996199999,Assembly,enter
83,85132.37996199999,Assembly,exit
87,85132.605862,Assembly,enter
88,85132.667154,Assembly,exit
90,85132.780707,Assembly,enter
94,85133.007099,Assembly,exit
96,85133.11333899999,Assembly,enter
99,85133.274314,Assembly,exit
103,85133.48969599999,Assembly,enter
104,85133.549141,Assembly,exit
106,85133.668177,Assembly,enter
106,85133.668177,Assembly,exit
109,85133.81717299999,Assembly,enter
112,85133.97059999999,Assembly,exit
114,85134.066322,Assembly,enter
116,85134.165507,Assembly,exit
118,85134.26279499999,Assembly,enter
118,85134.26279499999,Assembly,exit
120,85134.36596099999,Assembly,enter
121,85134.417727,Assembly,exit
124,85134.562643,Assembly,enter
127,85134.71246099999,Assembly,exit
130,85134.860542,Left,exit
130,85134.860542,Screen,exit
140,85135.270729,Right,enter
140,85135.270729,Assembly,enter
140,85135.270729,Left,enter
151,85135.87452999999,Assembly,exit
151,85135.87452999999,Left,exit
152,85135.935181,Right,exit
158,85136.193374,Screen,enter
159,85136.24092499999,Left,enter
161,85136.34705099999,Assembly,enter
161,85136.34705099999,Assembly,exit
173,85136.94855199999,Assembly,enter
177,85137.155386,Assembly,exit
179,85137.254397,Assembly,enter
183,85137.466802,Assembly,exit
184,85137.52098799999,Left,exit
184,85137.52098799999,Screen,exit
192,85137.853362,Assembly,enter
192,85137.853362,Left,enter
193,85137.900635,Right,enter
231,85139.99377799999,Right,exit
231,85139.99377799999,Assembly,exit
231,85139.99377799999,Left,exit
237,85140.24961299999,Left,enter
238,85140.295506,Screen,enter
239,85140.34500599999,Assembly,enter
262,85141.537577,Assembly,exit
262,85141.537577,Left,exit
262,85141.537577,Screen,exit
271,85141.907884,Right,enter
271,85141.907884,Assembly,enter
271,85141.907884,Left,enter
317,85144.545179,Left,exit
318,85144.606726,Right,exit
318,85144.606726,Assembly,exit
323,85144.821879,Left,enter
324,85144.87054199999,Screen,enter
325,85144.92308899999,Assembly,enter
354,85146.48650799999,Assembly,exit
354,85146.48650799999,Screen,exit
356,85146.589088,Assembly,enter
356,85146.589088,Assembly,exit
356,85146.589088,Left,exit
363,85146.885682,Right,enter
363,85146.885682,Assembly,enter
364,85146.932074,Left,enter
373,85147.46277599999,Right,exit
373,85147.46277599999,Assembly,exit
373,85147.46277599999,Left,exit
381,85147.80089,Left,enter
382,85147.853349,Assembly,enter
382,85147.853349,Screen,enter
391,85148.38732499999,Screen,exit
392,85148.447955,Assembly,exit
392,85148.447955,Left,exit
397,85148.661199,Left,enter
398,85148.702781,Assembly,enter
399,85148.754456,Right,enter
422,85149.95239399999,Right,exit
422,85149.95239399999,Assembly,exit
422,85149.95239399999,Left,exit
428,85150.207583,Left,enter
429,85150.25314199999,Assembly,enter
429,85150.25314199999,Screen,enter
462,85151.96579999999,Assembly,exit
463,85152.01640099999,Screen,exit
466,85152.155139,Left,exit
473,85152.43409699999,Right,enter
474,85152.480931,Assembly,enter
475,85152.532981,Left,enter
477,85152.64767699999,Right,exit
477,85152.64767699999,Assembly,exit
477,85152.64767699999,Left,exit
485,85152.980115,Left,enter
487,85153.066144,Assembly,enter
487,85153.066144,Screen,enter
500,85153.736154,Assembly,exit
501,85153.79131999999,Left,exit
501,85153.79131999999,Screen,exit
510,85154.15965199999,Right,enter
510,85154.15965199999,Assembly,enter
