world_index,marker_uid,corner_0_x,corner_0_y,corner_1_x,corner_1_y,corner_2_x,corner_2_y,corner_3_x,corner_3_y
431,apriltag_v3:tag36h11:5,1021.9822387695311,452.1393737792968,1067.7619628906252,487.77947998046875,1099.486083984375,430.9836730957031,1051.982421875,396.38378906250006
431,apriltag_v3:tag36h11:6,1138.7324218749998,542.1961059570312,1180.4266357421877,577.2893676757814,1214.60986328125,519.0762329101564,1170.849853515625,483.99545288085943
431,apriltag_v3:tag36h11:24,1016.8535766601562,634.7728271484374,993.3119506835938,665.0808105468749,1018.16064453125,685.5306396484376,1042.669921875,655.0188598632812
431,apriltag_v3:tag36h11:53,196.80686950683594,419.2994995117188,215.97067260742193,452.81677246093756,247.00706481933594,434.27935791015614,227.11717224121088,400.43420410156244
431,apriltag_v3:tag36h11:54,510.82855224609364,294.27923583984375,546.5770874023438,276.0548400878906,532.6405029296876,239.9517974853516,495.55160522460943,257.3507385253906
431,apriltag_v3:tag36h11:55,123.44140624999997,467.56304931640625,161.64697265625003,437.6264343261719,131.4178161621094,387.96856689453114,93.51813507080075,420.2167053222656
431,apriltag_v3:tag36h11:56,85.3562545776367,293.7523803710937,48.14311218261719,326.8660278320313,72.34680938720703,378.44265747070307,110.42759704589844,347.58999633789057
432,apriltag_v3:tag36h11:1,646.1149291992186,477.99612426757807,686.5663452148438,517.6600952148438,739.7852783203125,482.16235351562506,698.3746337890624,446.0264587402343
432,apriltag_v3:tag36h11:2,735.6618041992189,415.27783203125,778.4107055664062,451.3045959472656,820.1058959960936,400.6432800292969,776.9035034179686,367.1603393554687
432,apriltag_v3:tag36h11:3,817.7572631835936,356.7048645019531,858.3392944335938,389.9776306152344,890.2951660156249,336.68521118164057,847.2347412109374,305.9744262695312
432,apriltag_v3:tag36h11:4,947.4212036132812,393.9170532226563,991.7063598632812,428.30520629882807,1021.9073486328125,373.9145812988281,975.8753051757811,341.74926757812506
432,apriltag_v3:tag36h11:5,1034.1932373046873,460.7875061035155,1079.14501953125,497.1183471679688,1111.70654296875,441.47875976562506,1065.4357910156248,405.53430175781244
432,apriltag_v3:tag36h11:6,1147.5646972656248,552.1422729492188,1188.0587158203125,588.0340576171874,1222.5205078125005,530.373291015625,1180.9323730468752,494.7342529296876
432,apriltag_v3:tag36h11:24,1025.6442871093748,642.515197753906,1001.7945556640625,672.5551147460938,1025.9686279296875,693.4710083007814,1050.7276611328123,663.44189453125
432,apriltag_v3:tag36h11:25,1079.4739990234377,586.4501953124999,1100.6289062499998,603.9296264648439,1119.3393554687495,575.8378906250001,1096.6231689453125,556.7954711914061
432,apriltag_v3:tag36h11:53,207.72630310058594,413.67343139648455,226.69326782226565,447.60632324218756,258.5606384277344,429.70410156249994,239.63909912109372,395.32434082031256
432,apriltag_v3:tag36h11:54,527.0731811523439,294.53302001953125,563.5671386718749,276.5368347167968,550.825256347656,239.51043701171866,512.6833496093751,257.3179626464844
432,apriltag_v3:tag36h11:55,132.1963195800781,460.73666381835943,172.26577758789065,431.19046020507807,142.69941711425784,380.7428283691406,102.87604522705077,412.42901611328136
432,apriltag_v3:tag36h11:56,97.42361450195315,285.2344665527344,58.40853118896485,317.7752990722657,82.1075210571289,370.1875610351563,122.16145324707031,339.6746826171875
433,apriltag_v3:tag36h11:1,665.2498168945312,480.17971801757807,705.06689453125,521.2587890625,759.4810791015625,487.6855163574219,718.5609130859375,450.1013488769531
433,apriltag_v3:tag36h11:2,756.6896972656249,420.72113037109375,798.6275634765625,458.53143310546875,842.32373046875,409.4938964843749,799.2191162109374,374.4448852539062
433,apriltag_v3:tag36h11:3,839.928955078125,365.6449279785156,879.7484130859375,399.8987426757812,913.7401733398439,348.49548339843756,871.0199584960938,315.7464599609376
433,apriltag_v3:tag36h11:4,967.0162963867188,406.18597412109375,1010.2916870117188,441.79791259765625,1042.283447265625,389.0787353515625,997.1968383789061,355.3863830566406
433,apriltag_v3:tag36h11:5,1050.3575439453123,474.7782897949219,1093.66748046875,512.3502807617188,1127.880004882813,458.1091918945312,1083.3416748046875,421.174102783203
433,apriltag_v3:tag36h11:6,1158.2138671875,568.1195068359375,1196.6646728515625,604.6796874999998,1232.3287353515627,548.6618041992189,1192.7041015625,512.378601074219
433,apriltag_v3:tag36h11:24,1036.3742675781248,653.6020507812501,1011.6776123046875,682.4381103515625,1035.061279296875,703.8767700195311,1060.6035156249995,674.9932861328124
433,apriltag_v3:tag36h11:25,1089.4003906250002,598.4979248046875,1110.7926025390623,617.8726806640625,1130.7211914062495,590.7531738281251,1108.9927978515625,571.7119750976562
433,apriltag_v3:tag36h11:53,223.55847167968753,402.32180786132824,241.53219604492188,436.8046875,274.66278076171875,420.05670166015625,256.8026733398437,384.8526611328125
433,apriltag_v3:tag36h11:54,550.3680419921876,294.7022399902343,587.905517578125,277.82516479492193,576.6095581054685,240.3059844970703,537.4406127929686,256.8141479492187
433,apriltag_v3:tag36h11:55,144.53425598144534,446.7773742675781,186.85249328613278,418.50601196289057,158.34944152832028,367.0462341308593,116.2702560424805,397.63330078125
433,apriltag_v3:tag36h11:56,115.65841674804688,269.74224853515625,73.80031585693358,301.06762695312506,96.50986480712889,354.70141601562506,138.79893493652347,325.50982666015625
434,apriltag_v3:tag36h11:1,679.9932861328124,474.60842895507807,718.904052734375,516.6552734375,774.0061645507812,484.63610839843744,734.1892089843749,446.0376586914062
434,apriltag_v3:tag36h11:2,772.7427368164062,417.6851806640625,813.628173828125,456.74050903320307,858.3340454101562,408.94311523437506,816.4965209960939,372.72650146484386
434,apriltag_v3:tag36h11:3,856.6320190429686,365.11828613281244,895.6641235351562,400.5454711914063,930.886962890625,350.3603515625,888.7990112304686,316.59533691406244
434,apriltag_v3:tag36h11:4,981.7150268554688,409.1022033691406,1023.635498046875,445.7599487304687,1056.8376464843752,394.47875976562494,1013.0573120117186,359.50927734375
434,apriltag_v3:tag36h11:5,1062.1749267578123,479.50463867187494,1103.892333984375,518.1779174804688,1139.2720947265625,465.54611206054693,1096.3236083984375,427.0695495605469
434,apriltag_v3:tag36h11:6,1165.507080078125,575.4431762695311,1202.179443359375,612.7701416015626,1238.6556396484373,558.3206176757814,1201.3343505859373,521.0052490234374
434,apriltag_v3:tag36h11:24,1043.99853515625,656.7810668945314,1018.7094726562498,685.1135864257812,1041.2574462890625,707.0303955078125,1067.095458984375,678.6964111328126
