world_index,world_timestamp,surface_name,event_type
0,425350.9262,Right,enter
0,425350.9262,Assembly,enter
0,425350.9262,Left,enter
45,425354.054379,Right,exit
45,425354.054379,Assembly,exit
45,425354.054379,Left,exit
50,425354.292081,Left,enter
51,425354.335464,Assembly,enter
52,425354.383113,Screen,enter
65,425355.07811299997,Assembly,exit
65,425355.07811299997,Left,exit
65,425355.07811299997,Screen,exit
72,425355.35582399997,Right,enter
73,425355.401125,Assembly,enter
73,425355.401125,Left,enter
208,425363.429824,Assembly,exit
208,425363.429824,Left,exit
209,425363.493072,Right,exit
214,425363.709796,Left,enter
215,425363.759331,Screen,enter
216,425363.810695,Assembly,enter
226,425364.36959099997,Assembly,exit
226,425364.36959099997,Left,exit
226,425364.36959099997,Screen,exit
234,425364.714597,Right,enter
234,425364.714597,Assembly,enter
234,425364.714597,Left,enter
252,425365.71210299997,Right,exit
252,425365.71210299997,Assembly,exit
252,425365.71210299997,Left,exit
259,425366.025804,Left,enter
259,425366.025804,Screen,enter
260,425366.073392,Assembly,enter
268,425366.50309899997,Assembly,exit
268,425366.50309899997,Screen,exit
269,425366.556928,Left,exit
276,425366.85805,Right,enter
276,425366.85805,Left,enter
277,425366.910922,Assembly,enter
284,425367.344696,Right,exit
284,425367.344696,Assembly,exit
284,425367.344696,Left,exit
290,425367.607092,Left,enter
291,425367.65736,Assembly,enter
292,425367.709172,Screen,enter
295,425367.882822,Left,exit
295,425367.882822,Screen,exit
296,425367.93862699997,Assembly,exit
300,425368.109078,Left,enter
301,425368.15520599997,Assembly,enter
302,425368.205878,Right,enter
333,425369.84515999997,Right,exit
333,425369.84515999997,Assembly,exit
333,425369.84515999997,Left,exit
339,425370.105305,Right,enter
339,425370.105305,Assembly,enter
339,425370.105305,Left,enter
339,425370.105305,Screen,enter
353,425370.895386,Right,exit
353,425370.895386,Assembly,exit
353,425370.895386,Screen,exit
354,425370.952403,Left,exit
360,425371.202933,Left,enter
361,425371.246302,Right,enter
361,425371.246302,Assembly,enter
388,425372.78405,Right,exit
388,425372.78405,Assembly,exit
388,425372.78405,Left,exit
391,425372.930418,Left,enter
392,425372.978293,Assembly,enter
393,425373.027216,Right,enter
393,425373.027216,Screen,enter
398,425373.316421,Right,exit
398,425373.316421,Screen,exit
399,425373.372016,Assembly,exit
399,425373.372016,Left,exit
403,425373.558638,Right,enter
