world_index,world_timestamp,surface_name,event_type
0,416323.396739,Right,enter
0,416323.396739,Assembly,enter
0,416323.396739,Left,enter
45,416325.440161,Screen,enter
45,416325.440161,Screen,exit
47,416325.527609,Screen,enter
59,416326.035908,Right,exit
59,416326.035908,Screen,exit
61,416326.115458,Assembly,exit
63,416326.178357,Left,exit
67,416326.306326,Assembly,enter
67,416326.306326,Left,enter
68,416326.342407,Screen,enter
69,416326.378043,Right,enter
70,416326.413082,Right,exit
132,416328.765576,Left,exit
133,416328.80397999997,Assembly,exit
135,416328.868183,Screen,exit
138,416328.954327,Left,enter
140,416329.02232,Left,exit
144,416329.155065,Right,enter
144,416329.155065,Assembly,enter
144,416329.155065,Left,enter
157,416329.700974,Right,exit
157,416329.700974,Assembly,exit
157,416329.700974,Left,exit
166,416329.996167,Screen,enter
167,416330.031056,Assembly,enter
167,416330.031056,Left,enter
180,416330.52997,Assembly,exit
241,416332.670978,Assembly,enter
242,416332.706334,Assembly,exit
243,416332.742407,Left,exit
245,416332.81434599997,Screen,exit
248,416332.911819,Left,enter
248,416332.911819,Left,exit
250,416332.975696,Assembly,enter
250,416332.975696,Left,enter
251,416333.01047,Right,enter
252,416333.047989,Screen,enter
256,416333.205782,Right,exit
257,416333.244462,Assembly,exit
257,416333.244462,Left,exit
257,416333.244462,Screen,exit
259,416333.310981,Screen,enter
261,416333.378285,Assembly,enter
262,416333.410421,Right,enter
262,416333.410421,Right,exit
262,416333.410421,Left,enter
267,416333.599215,Right,enter
272,416333.791778,Right,exit
272,416333.791778,Assembly,exit
272,416333.791778,Left,exit
272,416333.791778,Screen,exit
280,416334.046459,Right,enter
280,416334.046459,Assembly,enter
281,416334.083004,Left,enter
306,416335.131433,Right,exit
306,416335.131433,Assembly,exit
306,416335.131433,Left,exit
315,416335.444816,Assembly,enter
315,416335.444816,Left,enter
315,416335.444816,Screen,enter
340,416336.426834,Assembly,exit
340,416336.426834,Left,exit
342,416336.497841,Assembly,enter
344,416336.566306,Right,enter
344,416336.566306,Left,enter
350,416336.79654199997,Right,exit
350,416336.79654199997,Left,exit
354,416336.936,Left,enter
363,416337.27399,Right,enter
363,416337.27399,Right,exit
364,416337.313041,Assembly,exit
364,416337.313041,Left,exit
365,416337.353032,Screen,exit
373,416337.6015,Right,enter
373,416337.6015,Assembly,enter
373,416337.6015,Left,enter
428,416339.86075,Right,exit
428,416339.86075,Assembly,exit
428,416339.86075,Left,exit
437,416340.150791,Screen,enter
438,416340.185609,Assembly,enter
438,416340.185609,Left,enter
455,416340.84885,Assembly,exit
455,416340.84885,Left,exit
458,416340.960899,Assembly,enter
458,416340.960899,Assembly,exit
460,416341.028576,Assembly,enter
461,416341.063227,Right,enter
461,416341.063227,Left,enter
471,416341.463728,Right,exit
471,416341.463728,Assembly,exit
471,416341.463728,Left,exit
475,416341.596671,Assembly,enter
476,416341.631994,Left,enter
497,416342.411376,Assembly,exit
497,416342.411376,Left,exit
499,416342.48134399997,Screen,exit
500,416342.511343,Left,enter
501,416342.541509,Assembly,enter
502,416342.57456599997,Right,enter
502,416342.57456599997,Screen,enter
512,416342.97171199997,Right,exit
523,416343.382402,Right,enter
523,416343.382402,Right,exit
526,416343.49596699997,Right,enter
526,416343.49596699997,Right,exit
526,416343.49596699997,Assembly,exit
