gaze_timestamp,world_index,confidence,norm_pos_x,norm_pos_y,base_data,gaze_point_3d_x,gaze_point_3d_y,gaze_point_3d_z,eye_center0_3d_x,eye_center0_3d_y,eye_center0_3d_z,gaze_normal0_x,gaze_normal0_y,gaze_normal0_z,eye_center1_3d_x,eye_center1_3d_y,eye_center1_3d_z,gaze_normal1_x,gaze_normal1_y,gaze_normal1_z
70706.855735,0,0.010918318221548205,0.5043766576580678,0.20678293662543457,70706.855735-0,5.080513911930012,70.20263606379996,313.4715597425103,-200.51395618809056,-341.6528703609447,118.26409141225209,0.41118894020004115,0.8237110128494896,0.39041493666051647,,,,,,
70706.85782,0,0.402791881310053,0.38084177277519193,0.4721004264030918,70706.85782-1,-245.64441034697086,-29.20397142866466,1319.5081712028723,,,,,,,-424.6236985428235,-161.02201526501307,871.6349550846672,0.3579585763917053,0.26363608767269686,0.8957464322364103
70706.867291,0,0.009481849739451492,0.46365877406444456,-0.21355078308500364,70706.867291-0,-9.848115628553671,118.62182426364072,160.6166914737576,-200.51395618809056,-341.6528703609447,118.26409141225209,0.3813316811190738,0.920549389249171,0.0847052001230111,,,,,,
70706.868945,0,0.3996024187457684,0.38275202740388703,0.4738825148089447,70706.868945-1,-241.17985832909207,-31.32784880679918,1318.3202813204282,,,,,,,-424.6236985428235,-161.02201526501307,871.6349550846672,0.36688768042746295,0.2593883329164278,0.8933706524715218
70706.87379,0,0.0,1.1069181538688397,0.6773606339485075,70706.87379-0,197.33791971924472,-41.81239610794063,75.72499366973022,-200.51395618809056,-341.6528703609447,118.26409141225209,0.7957037518146707,0.5996809485060082,-0.08507819548504371,,,,,,
70706.880996,0,0.02243086502828738,0.48583132139512075,0.15349269657132603,70706.880996-0,-4.314187689490723,82.11921177332727,296.93382372491794,-200.51395618809056,-341.6528703609447,118.26409141225209,0.3923995369971997,0.8475441642685441,0.35733946462533156,,,,,,
70706.882434,0,0.4877477477614423,0.386881224463532,0.47660865622282145,70706.882434-1,-231.46319781445817,-34.51866675402624,1315.1278228670872,,,,,,,-424.6236985428235,-161.02201526501307,871.6349550846672,0.38632100145673076,0.2530066970219736,0.8869857355648398
70706.888054,0,0.011848973717233601,0.5055041529917819,0.20126552616991866,70706.888054-0,5.618683663993892,71.24628467653957,310.6793261441785,-200.51395618809056,-341.6528703609447,118.26409141225209,0.41226527970416893,0.8257983100749686,0.3848304694638528,,,,,,
70706.895828,0,0.4335007165942479,0.3863638978705909,0.47802274061484595,70706.895828-1,-232.8054369200306,-36.26638183166318,1316.2041695323767,,,,,,,-424.6236985428235,-161.02201526501307,871.6349550846672,0.3836365232455859,0.24951126686669964,0.8891384288954188
70706.895829,0,0.03587048673096536,0.532430360573067,0.2236303355936724,70706.895829-0,19.32606384376652,64.46978430162136,309.9272202665593,-200.51395618809056,-341.6528703609447,118.26409141225209,0.43968004006371425,0.8122453093251321,0.3833262577086144,,,,,,
