timestamp,event,device
0,enter,TABLE
454,quit,TABLE
867,enter,TABLE
1340,quit,TABLE
1611,enter,SCREEN
2764,quit,SCREEN
3048,enter,TABLE
4225,grasp,BLOCK
4268,quit,TABLE
4593,enter,TABLE
4641,quit,TABLE
4642,enter,SCREEN
5766,quit,SCREEN
5999,enter,TABLE
7266,quit,TABLE
7524,enter,TABLE
7570,quit,TABLE
7571,enter,SCREEN
8189,quit,SCREEN
8391,enter,TABLE
9802,quit,TABLE
10132,enter,SCREEN
11765,quit,SCREEN
12044,enter,TABLE
12596,quit,TABLE
12904,enter,SCREEN
13615,release,BLOCK
13675,quit,SCREEN
