timestamp,event,device
54,enter,SCREEN
626,quit,SCREEN
730,enter,SCREEN
884,quit,SCREEN
945,enter,SCREEN
1053,quit,SCREEN
1105,enter,SCREEN
1464,quit,SCREEN
1800,enter,SCREEN
1909,quit,SCREEN
2021,enter,SCREEN
2134,quit,SCREEN
2135,enter,TABLE
2190,quit,TABLE
2191,enter,SCREEN
2315,quit,SCREEN
2378,enter,TABLE
2854,quit,TABLE
2907,enter,SCREEN
4106,quit,SCREEN
4407,enter,TABLE
4603,quit,TABLE
4910,enter,TABLE
5006,quit,TABLE
5313,enter,SCREEN
6379,quit,SCREEN
6454,enter,TABLE
7318,quit,TABLE
7368,grasp,BLOCK
7625,enter,TABLE
7720,quit,TABLE
7894,enter,TABLE
8954,quit,TABLE
9103,release,BLOCK
