device_time_stamp,system_time_stamp,left_gaze_point_on_display_area,left_gaze_point_in_user_coordinate_system,left_gaze_point_validity,left_pupil_diameter,left_pupil_validity,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_in_trackbox_coordinate_system,left_gaze_origin_validity,right_gaze_point_on_display_area,right_gaze_point_in_user_coordinate_system,right_gaze_point_validity,right_pupil_diameter,right_pupil_validity,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_in_trackbox_coordinate_system,right_gaze_origin_validity,timestamp,gaze_vizualisation_x,gaze_vizualisation_y
6912734068,1055281501980,"(0.7575750946998596, 0.6858188509941101)","(94.69052124023438, 77.91304016113281, 20.312097549438477)",1,4.4306793212890625,1,"(-9.881688117980957, -52.400169372558594, 762.0611572265625)","(0.5140545964241028, 0.6105809211730957, 0.7278488874435425)",1,"(0.7835074663162231, 0.6992772817611694)","(104.22373962402344, 75.2978515625, 19.360319137573242)",1,3.6685943603515625,1,"(44.10393142700195, -61.27920150756836, 761.5055541992188)","(0.4133632183074951, 0.6340230703353882, 0.7304784059524536)",1,1702473199588,0.77,0.69
6912745171,1055281513080,"(0.7564792633056641, 0.6837117075920105)","(94.28768920898438, 78.32247924804688, 20.461137771606445)",1,4.4418182373046875,1,"(-9.892903327941895, -52.39896011352539, 762.1309204101562)","(0.5140737295150757, 0.610565721988678, 0.7279883027076721)",1,"(0.7832129597663879, 0.6973956227302551)","(104.11546325683594, 75.66351318359375, 19.49338150024414)",1,3.6689453125,1,"(44.07664489746094, -61.27670669555664, 761.5770263671875)","(0.41342177987098694, 0.6340017914772034, 0.7306170463562012)",1,1702473199595,0.77,0.69
6912756274,1055281524179,"(0.7609274983406067, 0.6827186346054077)","(95.92292022705078, 78.5154800415039, 20.531362533569336)",1,4.449554443359375,1,"(-9.893714904785156, -52.40848159790039, 762.121826171875)","(0.5140756964683533, 0.6105909943580627, 0.7279714345932007)",1,"(0.7837579846382141, 0.6959728598594666)","(104.31583404541016, 75.93994903564453, 19.59398078918457)",1,3.6692962646484375,1,"(44.05769348144531, -61.28345489501953, 761.5689697265625)","(0.41345643997192383, 0.6340198516845703, 0.7305999994277954)",1,1702473199606,0.77,0.69
6912767377,1055281535278,"(0.7552517652511597, 0.6834433674812317)","(93.83639526367188, 78.37464904785156, 20.48011016845703)",1,4.46441650390625,1,"(-9.87819766998291, -52.44183349609375, 762.2659301757812)","(0.5140435695648193, 0.6106497049331665, 0.7282631993293762)",1,"(0.7877081632614136, 0.6952067017555237)","(105.76797485351562, 76.08885192871094, 19.648160934448242)",1,3.66253662109375,1,"(44.060733795166016, -61.31462860107422, 761.7130126953125)","(0.4134666621685028, 0.634068489074707, 0.7308919429779053)",1,1702473199639,0.77,0.69
6912778480,1055281546376,"(0.7563614845275879, 0.6935956478118896)","(94.24439239501953, 76.40193176269531, 19.762088775634766)",1,4.4760589599609375,1,"(-9.8838529586792, -52.472923278808594, 762.2464599609375)","(0.5140551924705505, 0.6107302308082581, 0.728228747844696)",1,"(0.7962192893028259, 0.6900973320007324)","(108.89684295654297, 77.08167266845703, 20.009489059448242)",1,3.643890380859375,1,"(44.036094665527344, -61.347042083740234, 761.6954956054688)","(0.41351139545440674, 0.6341521143913269, 0.7308593988418579)",1,1702473199639,0.78,0.69
6912789583,1055281557477,"(0.7546083927154541, 0.6950441598892212)","(93.59993743896484, 76.12043762207031, 19.659639358520508)",1,4.46319580078125,1,"(-9.875444412231445, -52.535526275634766, 762.1305541992188)","(0.5140435099601746, 0.6109060049057007, 0.7280058860778809)",1,"(0.7937692999839783, 0.6878591775894165)","(107.99617004394531, 77.5165786743164, 20.16780662536621)",1,3.651611328125,1,"(44.02090835571289, -61.413597106933594, 761.5813598632812)","(0.41352877020835876, 0.6343405246734619, 0.73064124584198)",1,1702473199640,0.77,0.69
6912800686,1055281568579,"(0.7528857588768005, 0.6929290890693665)","(92.96668243408203, 76.53141021728516, 19.809219360351562)",1,4.4876556396484375,1,"(-9.850728988647461, -52.62230682373047, 762.2168579101562)","(0.5139966607093811, 0.6111077070236206, 0.7281894683837891)",1,"(0.7970580458641052, 0.6888535022735596)","(109.20516967773438, 77.32339477539062, 20.09749984741211)",1,3.6516876220703125,1,"(44.03407287597656, -61.499752044677734, 761.6676025390625)","(0.4135148823261261, 0.6345378756523132, 0.7308282256126404)",1,1702473199654,0.77,0.69
6912811790,1055281579683,"(0.7533738017082214, 0.6906596422195435)","(93.14603424072266, 76.9723892211914, 19.969755172729492)",1,4.493865966796875,1,"(-9.84684944152832, -52.66645431518555, 762.1663818359375)","(0.5139914751052856, 0.6112263202667236, 0.7280945777893066)",1,"(0.7981054186820984, 0.6947551369667053)","(109.5902328491211, 76.17659759521484, 19.680116653442383)",1,3.6575927734375,1,"(44.01994323730469, -61.54618453979492, 761.6185913085938)","(0.4135369062423706, 0.6346631050109863, 0.7307364344596863)",1,1702473199662,0.78,0.69
6912822893,1055281590785,"(0.7521375417709351, 0.6910186409950256)","(92.69156646728516, 76.90267181396484, 19.944377899169922)",1,4.494293212890625,1,"(-9.816072463989258, -52.73893737792969, 761.8804931640625)","(0.5139424204826355, 0.6114565134048462, 0.7275334596633911)",1,"(0.8000370264053345, 0.6941531300544739)","(110.30030822753906, 76.29356384277344, 19.72267723083496)",1,3.656402587890625,1,"(44.018123626708984, -61.62174987792969, 761.3333129882812)","(0.4135112464427948, 0.6349090337753296, 0.7301807999610901)",1,1702473199673,0.78,0.69
6912833996,1055281601888,"(0.7584904432296753, 0.6929688453674316)","(95.02703857421875, 76.523681640625, 19.806453704833984)",1,4.4852142333984375,1,"(-9.768316268920898, -52.82463455200195, 761.90869140625)","(0.5138540267944336, 0.6116660833358765, 0.7276004552841187)",1,"(0.7948430180549622, 0.6988598704338074)","(108.39090728759766, 75.37897491455078, 19.389793395996094)",1,3.67034912109375,1,"(44.058677673339844, -61.712074279785156, 761.3598022460938)","(0.41343986988067627, 0.6351295709609985, 0.7302526831626892)",1,1702473199685,0.78,0.7
