timestamp,event,device
0,enter,SCREEN
413,quit,SCREEN
1049,enter,SCREEN
1164,quit,SCREEN
1266,enter,SCREEN
1540,quit,SCREEN
1804,enter,SCREEN
2127,quit,SCREEN
2251,enter,TABLE
2362,quit,TABLE
2416,enter,SCREEN
3792,quit,SCREEN
3793,enter,TABLE
3887,quit,TABLE
4051,enter,TABLE
4325,quit,TABLE
4491,enter,TABLE
4579,quit,TABLE
4791,enter,SCREEN
5757,quit,SCREEN
5758,enter,TABLE
5864,quit,TABLE
5865,enter,SCREEN
6134,quit,SCREEN
6216,enter,TABLE
6720,quit,TABLE
6878,enter,SCREEN
6928,grasp,BLOCK
7317,quit,SCREEN
7537,enter,TABLE
8893,release,BLOCK
8953,quit,TABLE
