Obsv.	Frame	Capture Time	System Time	Sensor Time	Lft X Pos	Lft Y Pos	Lft Pupil Diameter	Rt X Pos	Rt Y Pos	Rt Pupil Diameter	L Display	R Display	L Quality	R Quality	Lft Pupil Quality	Rt Pupil Quality	L Eye Rot (X)	L Eye Rot (Y)	L Eye Rot (Z)	R Eye Rot (X)	R Eye Rot (Y)	R Eye Rot (Z)	L Eye Pos (X)	L Eye Pos (Y)	L Eye Pos (Z)	R Eye Pos (X)	R Eye Pos (Y)	R Eye Pos (Z)	Head Rot (X)	Head Rot (Y)	Head Rot (Z)	Head Pos (X)	Head Pos (Y)	Head Pos (Z)	L Eyelid Valid	L Eyelid Opening	R Eyelid Valid	R Eyelid Opening
1	8729	1032471016995	1706621342367537	1032457327045	634.607500	539.438500	3.779533	634.607500	539.438500	3.148660	1	1	3	3	0	0	0.080324	-0.086918	0.000000	0.049526	0.051787	0.000000	-0.053866	-0.028201	0.467783	0.003423	-0.027575	0.472259	-0.000000	0.000000	0.000000	-0.025221	-0.027888	0.470021	0	0.000000	0	0.000000
2	8730	1032471031957	1706621342382498	1032457343152	638.289500	622.607700	3.795290	638.289500	622.607700	3.159060	1	1	3	3	0	0	0.052634	-0.081474	0.000000	0.030003	0.048081	0.000000	-0.053803	-0.028854	0.471209	0.002940	-0.027784	0.471189	-0.000000	0.000000	0.000000	-0.025432	-0.028319	0.471199	0	0.000000	0	0.000000
3	8731	1032471049210	1706621342399751	1032457359374	640.124500	625.243900	3.707478	640.124500	625.243900	3.117378	1	1	3	3	0	0	0.073450	-0.085504	0.000000	0.008071	0.048013	0.000000	-0.053754	-0.028939	0.469687	0.002561	-0.027917	0.468298	-0.000000	0.000000	0.000000	-0.025596	-0.028428	0.468993	0	0.000000	0	0.000000
4	8732	1032471064168	1706621342414709	1032457375537	0.000000	0.000000	0.000000	499.980400	499.956700	3.093988	0	0	0	3	0	0	0.000000	0.000000	0.000000	-0.017588	0.025154	0.000000	0.000000	0.000000	0.000000	0.002126	-0.028053	0.466348	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0.000000
5	8733	1032471085329	1706621342435870	1032457393241	0.000000	0.000000	0.000000	499.960100	499.957800	3.094498	0	0	0	3	0	0	0.000000	0.000000	0.000000	-0.016157	0.048532	0.000000	0.000000	0.000000	0.000000	0.002101	-0.028207	0.465216	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0.000000
6	8734	1032471097296	1706621342447837	1032457408114	0.000000	0.000000	0.000000	499.969300	499.967100	3.022180	0	0	0	3	0	0	0.000000	0.000000	0.000000	-0.005150	0.037632	0.000000	0.000000	0.000000	0.000000	0.001754	-0.028409	0.462821	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0.000000
7	8735	1032471112259	1706621342462801	1032457424115	0.000000	0.000000	0.000000	499.965900	499.963500	3.002153	0	0	0	3	0	0	0.000000	0.000000	0.000000	-0.009120	0.041622	0.000000	0.000000	0.000000	0.000000	0.001714	-0.028684	0.461026	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0.000000
8	8736	1032471127216	1706621342477757	1032457440190	0.000000	0.000000	0.000000	499.963400	499.962900	3.024578	0	0	0	3	0	0	0.000000	0.000000	0.000000	-0.009152	0.044593	0.000000	0.000000	0.000000	0.000000	0.001812	-0.029224	0.462098	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0.000000
9	8737	1032471145184	1706621342495726	1032457456384	641.758500	667.699100	3.647818	641.758500	667.699100	3.031626	1	1	3	3	0	0	0.069005	-0.081558	0.000000	-0.009486	0.044897	0.000000	-0.054211	-0.031419	0.469334	0.002060	-0.029753	0.462138	-0.000000	0.000000	0.000000	-0.026075	-0.030586	0.465736	0	0.000000	0	0.000000
10	8738	1032471162135	1706621342512676	1032457472629	642.072200	701.708300	3.646366	642.072200	701.708300	3.075370	1	1	3	3	0	0	0.048408	-0.080558	0.000000	-0.010991	0.046687	0.000000	-0.054288	-0.031848	0.465012	0.002022	-0.030294	0.461609	-0.000000	0.000000	0.000000	-0.026133	-0.031071	0.463311	0	0.000000	0	0.000000
