Obsv.	Frame	Capture Time	System Time	Sensor Time	Lft X Pos	Lft Y Pos	Lft Pupil Diameter	Rt X Pos	Rt Y Pos	Rt Pupil Diameter	L Display	R Display	L Quality	R Quality	Lft Pupil Quality	Rt Pupil Quality	L Eye Rot (X)	L Eye Rot (Y)	L Eye Rot (Z)	R Eye Rot (X)	R Eye Rot (Y)	R Eye Rot (Z)	L Eye Pos (X)	L Eye Pos (Y)	L Eye Pos (Z)	R Eye Pos (X)	R Eye Pos (Y)	R Eye Pos (Z)	Head Rot (X)	Head Rot (Y)	Head Rot (Z)	Head Pos (X)	Head Pos (Y)	Head Pos (Z)	L Eyelid Valid	L Eyelid Opening	R Eyelid Valid	R Eyelid Opening
1	18701	2171216774997	1704799465482918	2171206932397	851.569200	236.808800	3.836441	851.569200	236.808800	4.018929	1	1	3	3	0	0	0.179287	-0.298416	0.000000	0.216184	-0.253004	0.000000	-0.068410	0.016468	0.533668	-0.008818	0.015443	0.541244	-0.000000	0.000000	0.000000	-0.038614	0.015955	0.537456	0	0.000000	0	0.000000
2	18702	2171216789954	1704799465497875	2171206948726	847.621900	236.511400	3.825760	847.621900	236.511400	4.044250	1	1	3	3	0	0	0.179040	-0.296952	0.000000	0.216926	-0.245812	0.000000	-0.068459	0.016366	0.533586	-0.008596	0.015486	0.544446	-0.000000	0.000000	0.000000	-0.038528	0.015926	0.539016	0	0.000000	0	0.000000
3	18703	2171216807920	1704799465515841	2171206964850	846.188000	233.246200	3.812998	846.188000	233.246200	4.032181	1	1	3	3	0	0	0.184509	-0.298911	0.000000	0.214971	-0.240220	0.000000	-0.068358	0.016235	0.534316	-0.008481	0.015353	0.544140	-0.000000	0.000000	0.000000	-0.038419	0.015794	0.539228	0	0.000000	0	0.000000
4	18704	2171216822869	1704799465530790	2171206981082	846.661100	235.080500	3.804918	846.661100	235.080500	4.051624	1	1	3	3	0	0	0.183836	-0.299352	0.000000	0.214205	-0.241195	0.000000	-0.068379	0.016098	0.534147	-0.008597	0.015193	0.543827	-0.000000	0.000000	0.000000	-0.038488	0.015645	0.538987	0	0.000000	0	0.000000
5	18705	2171216837827	1704799465545748	2171206997339	842.196400	235.760900	3.810951	842.196400	235.760900	4.056149	1	1	3	3	0	0	0.185554	-0.294275	0.000000	0.213278	-0.237476	0.000000	-0.068144	0.015833	0.532431	-0.008337	0.015005	0.544812	-0.000000	0.000000	0.000000	-0.038240	0.015419	0.538622	0	0.000000	0	0.000000
6	18706	2171216855781	1704799465563702	2171207013607	842.987600	239.950100	3.814989	842.987600	239.950100	4.064777	1	1	3	3	0	0	0.184292	-0.294789	0.000000	0.210967	-0.239382	0.000000	-0.068142	0.015654	0.531691	-0.008349	0.014862	0.544366	-0.000000	0.000000	0.000000	-0.038246	0.015258	0.538029	0	0.000000	0	0.000000
7	18707	2171216870744	1704799465578665	2171207029793	794.543400	255.365800	3.812136	794.543400	255.365800	4.079688	1	1	3	3	0	0	0.180333	-0.295791	0.000000	0.209127	-0.142145	0.000000	-0.068236	0.015285	0.529443	-0.008316	0.014615	0.547268	-0.000000	0.000000	0.000000	-0.038276	0.014950	0.538355	0	0.000000	0	0.000000
8	18708	2171216888698	1704799465596619	2171207046193	710.481600	295.207900	3.822151	710.481600	295.207900	4.077556	1	1	3	3	0	0	0.177389	-0.140620	0.000000	0.184148	-0.120573	0.000000	-0.068690	0.015134	0.533039	-0.008721	0.014357	0.548045	-0.000000	0.000000	0.000000	-0.038706	0.014745	0.540542	0	0.000000	0	0.000000
9	18709	2171216903654	1704799465611575	2171207062353	654.205200	310.710100	3.784724	654.205200	310.710100	4.083550	1	1	3	3	0	0	0.153526	-0.120646	0.000000	0.199500	-0.014638	0.000000	-0.068566	0.014794	0.530429	-0.008661	0.014049	0.548940	-0.000000	0.000000	0.000000	-0.038613	0.014421	0.539685	0	0.000000	0	0.000000
10	18710	2171216921605	1704799465629526	2171207078649	653.069300	281.385900	3.777081	653.069300	281.385900	4.088724	1	1	3	3	0	0	0.176314	-0.105502	0.000000	0.208006	-0.027473	0.000000	-0.068533	0.014537	0.529277	-0.008597	0.013851	0.550167	-0.000000	0.000000	0.000000	-0.038565	0.014194	0.539722	0	0.000000	0	0.000000
