timestamp,event,device
195,enter,SCREEN
849,quit,SCREEN
1105,enter,TABLE
1310,quit,TABLE
1411,enter,TABLE
2707,quit,TABLE
2851,enter,SCREEN
3970,quit,SCREEN
4206,enter,TABLE
4280,quit,TABLE
4538,enter,TABLE
4825,quit,TABLE
5028,enter,SCREEN
5172,quit,SCREEN
5198,enter,SCREEN
5691,quit,SCREEN
8896,enter,TABLE
9634,quit,TABLE
9667,enter,TABLE
9730,quit,TABLE
9928,enter,TABLE
10026,quit,TABLE
10185,enter,SCREEN
11209,quit,SCREEN
12261,grasp,BLOCK
13017,enter,TABLE
14582,quit,TABLE
14632,enter,TABLE
14694,release,BLOCK
14754,quit,TABLE
