timestamp,x,y
1701785607045,nan,nan
1701785607105,nan,nan
1701785607164,nan,nan
1701785607223,nan,nan
1701785607279,nan,nan
1701785607335,nan,nan
1701785607391,nan,nan
1701785607446,nan,nan
1701785607504,nan,nan
1701785607563,nan,nan
1701785607621,nan,nan
1701785607678,nan,nan
1701785607735,nan,nan
1701785607793,nan,nan
1701785607852,nan,nan
1701785607912,nan,nan
1701785607976,nan,nan
1701785608035,nan,nan
1701785608097,nan,nan
1701785608158,nan,nan
1701785608219,nan,nan
1701785608280,nan,nan
1701785608339,nan,nan
1701785608400,nan,nan
1701785608462,nan,nan
1701785608521,40.32346385717392,31.984466463327408
1701785608580,nan,nan
1701785608636,39.358736753463745,31.532211810350418
1701785608693,38.84448705116908,31.172750413417816
1701785608752,38.51782647768657,30.946697264909744
1701785608811,38.42035321394603,30.804111331701282
1701785608868,nan,nan
1701785608926,nan,nan
1701785608982,nan,nan
1701785609039,nan,nan
1701785609100,nan,nan
1701785609161,nan,nan
1701785609220,nan,nan
1701785609280,nan,nan
1701785609339,nan,nan
1701785609398,nan,nan
1701785609454,nan,nan
1701785609513,nan,nan
1701785609569,nan,nan
1701785609630,nan,nan
1701785609689,nan,nan
1701785609746,nan,nan
1701785609804,nan,nan
1701785609867,nan,nan
1701785609929,38.58159877856573,30.976313531398773
1701785609992,nan,nan
1701785610051,nan,nan
1701785610111,nan,nan
1701785610170,39.01182917753856,31.228826701641083
1701785610232,39.03247066338857,31.186630755662918
1701785610291,nan,nan
1701785610358,39.21573746204376,31.138443380594254
1701785610414,nan,nan
1701785610473,nan,nan
1701785610537,39.989719569683075,30.88374960422516
1701785610600,nan,nan
1701785610659,nan,nan
1701785610721,40.570295333862305,30.783044219017032
1701785610784,40.72156933943431,30.886033266782764
1701785610846,nan,nan
1701785610908,nan,nan
1701785610969,nan,nan
1701785611027,nan,nan
1701785611085,nan,nan
1701785611147,nan,nan
1701785611205,nan,nan
1701785611267,nan,nan
1701785611317,nan,nan
1701785611363,nan,nan
1701785611406,nan,nan
1701785611442,nan,nan
1701785611485,nan,nan
1701785611524,nan,nan
1701785611567,42.887738128503166,37.58875840902329
1701785611616,nan,nan
1701785611665,nan,nan
1701785611718,nan,nan
1701785611777,nan,nan
1701785611840,nan,nan
1701785611894,nan,nan
1701785611948,nan,nan
1701785612005,nan,nan
1701785612063,nan,nan
1701785612118,nan,nan
1701785612178,nan,nan
1701785612236,nan,nan
1701785612296,nan,nan
1701785612352,nan,nan
1701785612413,nan,nan
1701785612472,nan,nan
1701785612529,nan,nan
1701785612587,nan,nan
1701785612645,nan,nan
1701785612704,nan,nan
1701785612768,nan,nan
1701785612833,nan,nan
1701785612895,30.433472275733948,32.31374365091324
1701785612951,nan,nan
1701785612998,nan,nan
1701785613044,nan,nan
1701785613091,nan,nan
1701785613137,nan,nan
1701785613184,nan,nan
1701785613230,nan,nan
1701785613278,nan,nan
1701785613331,nan,nan
1701785613389,nan,nan
1701785613451,nan,nan
1701785613515,nan,nan
1701785613576,5.950208122531573,34.001847341656685
1701785613635,nan,nan
1701785613695,nan,nan
1701785613753,nan,nan
1701785613816,nan,nan
1701785613877,nan,nan
1701785613933,nan,nan
1701785613988,nan,nan
1701785614047,nan,nan
1701785614105,nan,nan
1701785614162,nan,nan
1701785614217,nan,nan
1701785614270,nan,nan
1701785614325,nan,nan
1701785614381,nan,nan
1701785614440,nan,nan
1701785614492,nan,nan
1701785614549,nan,nan
1701785614603,nan,nan
1701785614657,nan,nan
1701785614710,nan,nan
1701785614762,nan,nan
1701785614815,nan,nan
1701785614870,nan,nan
1701785614922,nan,nan
1701785614974,nan,nan
1701785615028,nan,nan
1701785615078,nan,nan
1701785615131,nan,nan
1701785615185,nan,nan
1701785615237,nan,nan
1701785615291,nan,nan
1701785615345,nan,nan
1701785615401,nan,nan
1701785615453,nan,nan
1701785615508,nan,nan
1701785615564,nan,nan
1701785615619,nan,nan
1701785615672,nan,nan
1701785615724,nan,nan
1701785615777,nan,nan
1701785615830,nan,nan
1701785615883,nan,nan
1701785615938,nan,nan
1701785615990,nan,nan
1701785616046,nan,nan
1701785616106,nan,nan
1701785616151,nan,nan
1701785616195,nan,nan
1701785616239,0.3647857845450432,33.88794931769371
1701785616286,11.58279632528623,11.855648040771484
1701785616339,15.21053859591484,17.006039261817932
1701785616393,11.05519298215707,19.58096194267273
1701785616448,7.921871865789095,21.25102537870407
1701785616503,7.551574915647507,21.097029626369476
1701785616560,8.194627886017164,20.998180389404297
1701785616616,30.212896595398586,10.311806082725525
1701785616669,37.32902524868648,9.194887280464172
1701785616722,36.63517423470815,13.668607711791992
1701785616781,36.33617563048999,12.989810109138489
1701785616853,nan,nan
1701785616908,9.031956762075426,22.597107708454132
1701785616955,nan,nan
1701785617001,23.492823738604784,37.163607385009534
1701785617051,nan,nan
1701785617106,nan,nan
1701785617160,nan,nan
1701785617219,nan,nan
1701785617275,nan,nan
1701785617332,nan,nan
1701785617386,nan,nan
1701785617443,nan,nan
1701785617501,nan,nan
1701785617563,nan,nan
1701785617619,nan,nan
1701785617675,nan,nan
1701785617722,nan,nan
1701785617763,nan,nan
1701785617810,11.226827522118887,19.430972933769226
1701785617863,9.895599380135536,21.29736340045929
1701785617917,8.225688830018042,23.072547793388367
1701785617973,7.9162909636894865,23.088396966457367
1701785618030,7.496084312597911,21.864663004875183
1701785618086,6.294915368159613,20.09537774324417
1701785618142,5.931850204865137,19.090865194797516
1701785618195,5.88849317530791,19.37737113237381
1701785618247,5.663654431700706,19.701561748981476
1701785618299,5.178684080640474,20.100011885166168
1701785618351,5.571666657924652,19.788831293582916
1701785618407,5.450942325095335,20.104202091693878
1701785618458,5.968711376190185,19.81405746936798
1701785618509,5.594242622454962,19.780000150203705
1701785618561,6.087855180104574,19.78392082452774
1701785618611,5.93700831135114,20.056993186473846
1701785618660,5.928812022010486,19.847787499427795
1701785618712,4.565315986673037,20.16828167438507
1701785618765,nan,nan
1701785618811,nan,nan
1701785618860,nan,nan
1701785618911,nan,nan
1701785618961,nan,nan
1701785619011,nan,nan
1701785619062,nan,nan
1701785619111,nan,nan
1701785619162,nan,nan
1701785619212,nan,nan
1701785619262,nan,nan
1701785619311,nan,nan
1701785619362,nan,nan
1701785619411,nan,nan
1701785619462,nan,nan
1701785619513,nan,nan
1701785619567,nan,nan
1701785619614,nan,nan
1701785619662,nan,nan
1701785619701,nan,nan
1701785619737,3.7637004579106965,16.900749564170837
1701785619778,5.066309300561746,19.7195343375206
1701785619818,4.711790223916372,20.43566781282425
1701785619858,4.614301482836405,20.828060269355774
1701785619902,4.383375473320483,21.09763777256012
1701785619943,4.165813108285267,21.477164030075073
1701785619984,nan,nan
1701785620022,nan,nan
1701785620060,nan,nan
1701785620098,nan,nan
1701785620136,nan,nan
1701785620179,nan,nan
1701785620223,nan,nan
1701785620263,nan,nan
1701785620301,nan,nan
1701785620339,nan,nan
1701785620376,nan,nan
1701785620415,nan,nan
1701785620451,nan,nan
1701785620490,nan,nan
1701785620529,nan,nan
1701785620567,nan,nan
1701785620606,nan,nan
1701785620645,nan,nan
1701785620682,nan,nan
1701785620724,nan,nan
1701785620764,nan,nan
1701785620803,nan,nan
1701785620842,nan,nan
1701785620877,nan,nan
1701785620910,nan,nan
1701785620945,nan,nan
1701785620980,nan,nan
1701785621013,nan,nan
1701785621048,nan,nan
1701785621085,40.440536717573806,15.812283396720886
1701785621123,37.59967767198881,16.370484590530396
1701785621163,37.07193531592687,15.401013493537903
1701785621205,36.680762549241386,15.307626247406006
1701785621247,38.63003907601039,16.87398660182953
1701785621288,39.93948050340017,17.246663570404053
1701785621325,42.77913250525793,20.396107733249664
1701785621361,43.34402330716451,20.16951721906662
1701785621396,42.5885385076205,20.78950923681259
1701785621432,42.54142322142919,20.823266446590424
1701785621468,40.800079087416336,13.073856592178345
1701785621503,40.92920728524526,12.121334314346313
1701785621538,40.93220271666845,11.782878875732422
1701785621573,40.921595076719925,11.855315089225769
1701785621607,37.92185453573863,14.005122065544128
1701785621642,37.928892950216934,14.149117946624756
1701785621677,37.95896051327388,14.276649713516235
1701785621710,38.000587006409965,14.323362588882446
1701785621745,37.97134332855543,14.360605597496033
1701785621781,41.1803497672081,11.98974597454071
1701785621815,41.120997945467636,12.030123710632324
1701785621850,37.89238624771436,14.372659802436829
1701785621884,37.88289788365364,14.26578688621521
1701785621918,38.00082860390346,14.080357789993286
1701785621952,38.1028506954511,13.98728084564209
1701785621986,38.04291752974193,14.033823847770691
1701785622018,37.93390421072642,14.312844038009644
1701785622052,37.87881054480871,14.384419560432434
1701785622085,37.700258672237396,14.292882800102234
1701785622119,37.74067057172458,14.540107250213623
1701785622153,37.84154696265856,14.78508710861206
1701785622188,37.965008944272995,14.71212089061737
1701785622221,37.989371597766876,14.597195982933044
1701785622256,41.033496240774795,12.342901110649109
1701785622290,41.00065219402313,12.32852303981781
1701785622323,40.932991683483124,12.353569149971008
1701785622357,38.036077300707504,14.565665245056152
1701785622391,38.042202174663544,14.411755561828613
1701785622425,38.04469176133474,14.541638374328613
1701785622459,38.10980039834976,14.641933798789978
1701785622494,38.183174312114716,14.732369780540466
1701785622526,38.20017296075821,14.724927067756653
1701785622562,38.071924328804016,14.580890417098999
1701785622594,38.08816987276077,14.47726321220398
1701785622627,38.083764493465424,14.401764750480652
1701785622659,37.9224217236042,14.276615738868713
1701785622694,37.896549085776016,14.198066353797913
1701785622728,37.77887789408366,12.763065576553345
1701785622762,37.637300819158554,12.550486207008362
1701785622797,37.60183034340541,12.347143411636353
1701785622833,37.55118546883265,12.468682050704956
1701785622868,37.568359653155014,12.046406626701355
1701785622902,41.109786311785385,9.616730093955994
1701785622936,36.264106909434,11.58004343509674
1701785622968,37.48359668254852,11.640078902244568
1701785623003,37.43361148238182,12.13994562625885
1701785623039,37.36162392298381,12.202468037605286
1701785623076,36.96222457289696,12.293085217475891
1701785623113,36.827435821294785,12.727883696556091
1701785623150,36.64445214470228,11.686488270759583
1701785623188,36.84231294194858,11.12079906463623
1701785623224,nan,nan
1701785623257,nan,nan
1701785623294,nan,nan
1701785623332,nan,nan
1701785623366,1.1512309194852899,27.73970741033554
1701785623397,40.04610615968704,10.266703605651855
1701785623430,nan,nan
1701785623466,nan,nan
1701785623504,nan,nan
1701785623544,nan,nan
1701785623582,nan,nan
1701785623625,nan,nan
1701785623666,nan,nan
1701785623712,nan,nan
1701785623753,nan,nan
1701785623792,nan,nan
1701785623829,nan,nan
1701785623863,nan,nan
1701785623903,nan,nan
1701785623938,nan,nan
1701785623972,nan,nan
1701785624003,nan,nan
1701785624037,nan,nan
1701785624072,32.30789699157079,35.85856947302819
1701785624108,40.5398521622022,35.22478544712067
1701785624146,40.089187900225326,35.253026589751244
1701785624188,40.123691042264305,36.230288498103626
1701785624235,39.445558965206146,37.39687306806446
1701785624285,nan,nan
1701785624331,nan,nan
1701785624374,nan,nan
1701785624417,nan,nan
1701785624460,nan,nan
1701785624502,nan,nan
1701785624548,nan,nan
1701785624592,nan,nan
1701785624634,nan,nan
1701785624676,nan,nan
1701785624718,nan,nan
1701785624761,nan,nan
1701785624802,nan,nan
1701785624845,nan,nan
1701785624886,nan,nan
1701785624930,nan,nan
1701785624975,nan,nan
1701785625018,nan,nan
1701785625061,nan,nan
1701785625102,nan,nan
1701785625146,nan,nan
1701785625187,nan,nan
1701785625230,nan,nan
1701785625272,nan,nan
1701785625315,nan,nan
1701785625357,nan,nan
1701785625398,36.95297120014827,25.708829820156097
1701785625438,34.08688786625862,13.860698103904724
1701785625477,35.175311942895256,10.769168257713318
1701785625513,nan,nan
1701785625548,nan,nan
1701785625578,nan,nan
1701785625610,nan,nan
1701785625639,nan,nan
1701785625669,nan,nan
1701785625703,nan,nan
1701785625737,nan,nan
1701785625770,nan,nan
1701785625803,nan,nan
1701785625838,nan,nan
1701785625875,nan,nan
1701785625912,nan,nan
1701785625951,nan,nan
1701785625990,nan,nan
1701785626028,nan,nan
1701785626067,nan,nan
1701785626105,nan,nan
1701785626143,nan,nan
1701785626183,nan,nan
1701785626222,nan,nan
1701785626261,nan,nan
1701785626300,nan,nan
1701785626340,nan,nan
1701785626378,nan,nan
1701785626416,nan,nan
1701785626454,nan,nan
1701785626495,nan,nan
1701785626535,nan,nan
1701785626574,nan,nan
1701785626612,nan,nan
1701785626651,nan,nan
1701785626690,nan,nan
1701785626728,nan,nan
1701785626767,nan,nan
1701785626807,nan,nan
1701785626846,nan,nan
1701785626885,nan,nan
1701785626925,nan,nan
1701785626962,nan,nan
1701785627001,nan,nan
1701785627040,nan,nan
1701785627080,nan,nan
1701785627119,nan,nan
1701785627158,nan,nan
1701785627198,nan,nan
1701785627236,nan,nan
1701785627274,nan,nan
1701785627307,nan,nan
1701785627341,nan,nan
1701785627375,0.8864760585129245,14.435256958007812
1701785627412,4.354066158334413,16.887508511543274
1701785627450,6.00753061970075,16.460709929466248
1701785627487,5.684231365720431,16.92526113986969
1701785627528,5.379196882247924,16.957913041114807
1701785627570,4.7861649269859,17.34906542301178
1701785627615,2.817541348437468,19.616291046142578
1701785627658,0.48223464873929633,20.560456693172455
1701785627701,0.035943185638945906,20.051289975643158
1701785627742,0.23089473337555871,19.832154631614685
1701785627785,0.3129332469155369,19.629555881023407
1701785627825,nan,nan
1701785627863,nan,nan
1701785627902,nan,nan
1701785627940,nan,nan
1701785627976,nan,nan
1701785628015,nan,nan
1701785628053,nan,nan
1701785628093,nan,nan
1701785628131,nan,nan
1701785628172,0.037414260965306055,20.70632004737854
1701785628215,nan,nan
1701785628259,nan,nan
1701785628302,nan,nan
1701785628347,nan,nan
1701785628391,0.07668877101968892,20.879569232463837
1701785628442,nan,nan
1701785628488,nan,nan
1701785628534,nan,nan
1701785628582,nan,nan
1701785628628,nan,nan
1701785628676,nan,nan
1701785628723,nan,nan
1701785628771,nan,nan
1701785628817,nan,nan
1701785628867,nan,nan
1701785628914,nan,nan
1701785628961,0.14636850737345553,20.816604018211365
1701785629006,0.09627232630736923,20.734037697315216
1701785629053,0.16999594890512384,20.98201072216034
1701785629100,0.5416864007711403,21.210304498672485
1701785629148,0.37794913786152984,21.337420642375946
1701785629197,0.7378998169054575,20.926259458065033
1701785629245,0.44450175048162427,20.69189101457596
1701785629295,12.411914378404617,18.33626902103424
1701785629343,13.456082135438919,17.470642566680908
1701785629391,15.04180615146955,17.895678997039795
1701785629438,15.621296425660452,17.504252552986145
1701785629481,16.75625954071681,18.05919897556305
1701785629531,35.035007973512016,12.683841228485107
1701785629580,36.562883734703064,13.136646270751953
1701785629633,36.5982683300972,13.799672842025757
1701785629687,35.16452971100807,13.783924460411072
1701785629740,37.05726204315822,12.788734555244446
1701785629794,37.01112824678421,12.347503542900085
1701785629850,36.3377073208491,12.398873209953308
1701785629906,36.55234687527021,14.039454579353333
1701785629958,36.543910781542465,14.142187118530273
1701785630014,39.44444157679876,16.54159450531006
1701785630069,40.525297800699875,17.819634675979614
1701785630126,40.014728685220085,17.32794225215912
1701785630182,40.033963998158775,17.174195647239685
1701785630237,36.05083860953649,12.486586689949036
1701785630293,35.520103653271995,11.877754211425781
1701785630351,35.245114743709564,11.668044567108154
1701785630403,35.23564336697261,11.76832640171051
1701785630455,35.053840309381485,11.81005859375
1701785630508,35.09828858574232,11.87976324558258
1701785630559,35.85540322462718,11.479016423225403
1701785630610,35.90807997186979,11.367982745170593
1701785630659,35.83495803674062,11.280285120010376
1701785630710,35.86974807580312,11.520932078361511
1701785630761,36.070961982011795,11.457451581954956
1701785630812,36.27931528290113,12.332858204841614
1701785630863,36.14870163798332,12.233892321586609
1701785630913,36.11758841077487,12.172112822532654
1701785630963,36.86505236228307,11.060075044631958
1701785631014,36.66859207550685,11.076743006706238
1701785631062,36.614132603009544,11.201126456260681
1701785631114,36.057956298192344,9.843263983726501
1701785631165,34.63551236192386,9.221808791160583
1701785631213,15.352844993273418,19.619791567325592
1701785631258,17.413059314092003,6.600512981414795
1701785631301,29.050080309311547,31.188884973526
1701785631349,nan,nan
1701785631398,nan,nan
1701785631449,nan,nan
1701785631506,0.729214339827497,15.234592080116272
1701785631567,nan,nan
1701785631624,nan,nan
1701785631685,nan,nan
1701785631743,nan,nan
1701785631798,nan,nan
1701785631855,nan,nan
1701785631904,nan,nan
1701785631956,nan,nan
1701785631999,24.647368495663006,37.88582710875199
1701785632042,42.26197608311971,9.07382881641388
1701785632093,39.360358099142715,9.981443405151367
1701785632145,38.94646195570628,10.658216118812561
1701785632198,38.103328227996826,10.73084032535553
1701785632252,38.040192008018494,10.61604905128479
1701785632304,37.81936906774839,10.769315481185913
1701785632356,37.89297231038412,10.842372298240662
1701785632407,37.814459731181465,10.766708493232727
1701785632460,37.484799951314926,10.862111568450928
1701785632511,37.51809982458751,11.159851789474487
1701785632562,37.59363112847011,11.350859522819519
1701785632612,37.645921885967255,11.26309847831726
1701785632659,37.65880960226059,11.548449277877808
1701785632710,37.712874591350555,11.532995343208313
1701785632759,37.69982832670212,11.840171456336975
1701785632812,37.731595565875374,11.878945589065552
1701785632860,37.9685441950957,12.356597423553467
1701785632908,37.95897750059763,11.879958033561707
1701785632957,37.67106595635414,11.405198574066162
1701785633014,37.56569547454516,11.555882930755615
1701785633066,44.104879875977836,18.302695274353027
1701785633121,37.74078665177028,11.524182319641113
