device_time_stamp,system_time_stamp,left_gaze_point_on_display_area,left_gaze_point_in_user_coordinate_system,left_gaze_point_validity,left_pupil_diameter,left_pupil_validity,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_in_trackbox_coordinate_system,left_gaze_origin_validity,right_gaze_point_on_display_area,right_gaze_point_in_user_coordinate_system,right_gaze_point_validity,right_pupil_diameter,right_pupil_validity,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_in_trackbox_coordinate_system,right_gaze_origin_validity,timestamp,gaze_vizualisation_x,gaze_vizualisation_y
2832930539,2810758126,"(0.46677708625793457, 0.2975427806377411)","(-12.212227821350098, 153.36080932617188, 47.772891998291016)",1,4.345672607421875,1,"(-65.02403259277344, -107.92308807373047, 785.5111694335938)","(0.6142386198043823, 0.7394756078720093, 0.7911043763160706)",1,"(0.49159616231918335, 0.3657956123352051)","(-3.088294267654419, 140.0983123779297, 42.94570541381836)",1,4.084991455078125,1,"(-13.308506965637207, -115.88328552246094, 789.25048828125)","(0.520608127117157, 0.7585060000419617, 0.7956470847129822)",1,1706695921964,0.48,0.33
2832941643,2810769229,"(0.46704190969467163, 0.2986721992492676)","(-12.114862442016602, 153.14134216308594, 47.692989349365234)",1,4.3548736572265625,1,"(-65.00518798828125, -107.93025207519531, 785.4597778320312)","(0.6142124533653259, 0.7395102381706238, 0.7910018563270569)",1,"(0.48942816257476807, 0.358124315738678)","(-3.8852648735046387, 141.5889434814453, 43.4882698059082)",1,4.0841217041015625,1,"(-13.3087739944458, -115.89749145507812, 789.1986694335938)","(0.520610511302948, 0.7585583329200745, 0.795548677444458)",1,1706695921975,0.48,0.33
2832952746,2810780319,"(0.4675595164299011, 0.29557478427886963)","(-11.924586296081543, 153.74322509765625, 47.912052154541016)",1,4.3576507568359375,1,"(-65.00755310058594, -107.95555114746094, 785.5134887695312)","(0.614208996295929, 0.7395535707473755, 0.7911151051521301)",1,"(0.4883098602294922, 0.3556131422519684)","(-4.296389579772949, 142.07688903808594, 43.66588592529297)",1,4.0826416015625,1,"(-13.320188522338867, -115.92989349365234, 789.2534790039062)","(0.5206298232078552, 0.75861656665802, 0.7956669926643372)",1,1706695921987,0.48,0.33
2832963849,2810791409,"(0.4684707224369049, 0.2935464382171631)","(-11.58961296081543, 154.13735961914062, 48.05552291870117)",1,4.3628387451171875,1,"(-65.00181579589844, -107.9675064086914, 785.5564575195312)","(0.6141922473907471, 0.7395683526992798, 0.7912022471427917)",1,"(0.48827463388442993, 0.3532288670539856)","(-4.309338569641113, 142.54017639160156, 43.83452224731445)",1,4.0916290283203125,1,"(-13.323050498962402, -115.9471664428711, 789.2965698242188)","(0.5206338167190552, 0.7586427330970764, 0.7957573533058167)",1,1706695922005,0.48,0.32
2832974952,2810802497,"(0.4691758155822754, 0.28795427083969116)","(-11.330415725708008, 155.2239990234375, 48.4510383605957)",1,4.3810272216796875,1,"(-64.9804458618164, -107.977783203125, 785.5198974609375)","(0.6141592860221863, 0.7396056056022644, 0.7911292910575867)",1,"(0.48967236280441284, 0.3545910716056824)","(-3.7955081462860107, 142.2755126953125, 43.73814010620117)",1,4.1024017333984375,1,"(-13.3164644241333, -115.96080017089844, 789.25927734375)","(0.5206234455108643, 0.7586888670921326, 0.7956872582435608)",1,1706695922025,0.48,0.32
2832986055,2810813585,"(0.46934187412261963, 0.2961881458759308)","(-11.269389152526855, 153.62405395507812, 47.86870193481445)",1,4.3919525146484375,1,"(-64.98670196533203, -108.00789642333984, 785.589599609375)","(0.6141605377197266, 0.7396551966667175, 0.7912760972976685)",1,"(0.4903198480606079, 0.3521755337715149)","(-3.5574638843536377, 142.74485778808594, 43.90898895263672)",1,4.112213134765625,1,"(-13.32709789276123, -115.99622344970703, 789.330078125)","(0.5206408500671387, 0.7587487101554871, 0.7958379983901978)",1,1706695922026,0.48,0.32
2832997158,2810824680,"(0.4707789719104767, 0.30001556873321533)","(-10.741068840026855, 152.88031005859375, 47.59803009033203)",1,4.39990234375,1,"(-64.99393463134766, -108.03115844726562, 785.7319946289062)","(0.6141523122787476, 0.7396641373634338, 0.7915648221969604)",1,"(0.4902244806289673, 0.3513800799846649)","(-3.592514991760254, 142.89942932128906, 43.965232849121094)",1,4.1181182861328125,1,"(-13.332182884216309, -116.0228271484375, 789.4730224609375)","(0.5206457376480103, 0.7587620615959167, 0.7961286902427673)",1,1706695922031,0.48,0.33
2833008261,2810835781,"(0.47079718112945557, 0.2990092635154724)","(-10.734360694885254, 153.07583618164062, 47.669185638427734)",1,4.3895416259765625,1,"(-64.97836303710938, -108.04942321777344, 785.74609375)","(0.6141222715377808, 0.739703893661499, 0.7915952205657959)",1,"(0.49137210845947266, 0.34843361377716064)","(-3.1706650257110596, 143.4720001220703, 44.17365264892578)",1,4.11151123046875,1,"(-13.322775840759277, -116.0469741821289, 789.4869384765625)","(0.5206287503242493, 0.7588152885437012, 0.7961628437042236)",1,1706695922043,0.48,0.32
2833019364,2810846882,"(0.46987658739089966, 0.29636698961257935)","(-11.072816848754883, 153.58929443359375, 47.856056213378906)",1,4.3977508544921875,1,"(-64.99796295166016, -108.07575225830078, 785.8146362304688)","(0.6141477227210999, 0.7397443652153015, 0.7917408347129822)",1,"(0.4916352927684784, 0.3475969135761261)","(-3.0739002227783203, 143.63458251953125, 44.232818603515625)",1,4.1047821044921875,1,"(-13.34409236907959, -116.07795715332031, 789.5574340820312)","(0.5206653475761414, 0.7588643431663513, 0.796312153339386)",1,1706695922055,0.48,0.32
2833030468,2810857985,"(0.46890121698379517, 0.30164140462875366)","(-11.43138599395752, 152.5644073486328, 47.48302459716797)",1,4.3917083740234375,1,"(-64.99825286865234, -108.09689331054688, 785.934814453125)","(0.6141303777694702, 0.7397557497024536, 0.7919840216636658)",1,"(0.4930715262889862, 0.3500300645828247)","(-2.5459280014038086, 143.16177368164062, 44.06072235107422)",1,4.11016845703125,1,"(-13.342474937438965, -116.1025390625, 789.6777954101562)","(0.5206589102745056, 0.7588809728622437, 0.7965572476387024)",1,1706695922065,0.48,0.33
