timestamp,event,device
170,enter,TABLE
255,quit,TABLE
461,enter,TABLE
543,quit,TABLE
668,enter,TABLE
777,quit,TABLE
966,enter,TABLE
1005,quit,TABLE
1006,enter,SCREEN
3248,quit,SCREEN
3286,enter,TABLE
3896,quit,TABLE
3897,enter,SCREEN
4511,quit,SCREEN
4585,enter,TABLE
4732,grasp,BLOCK
4842,quit,TABLE
4843,enter,SCREEN
4917,quit,SCREEN
4955,enter,SCREEN
5063,quit,SCREEN
5130,enter,TABLE
5199,quit,TABLE
5238,enter,TABLE
5312,quit,TABLE
5708,enter,TABLE
5798,quit,TABLE
5841,enter,TABLE
6066,quit,TABLE
6112,enter,TABLE
6344,quit,TABLE
6829,enter,TABLE
6958,quit,TABLE
7047,enter,TABLE
7137,quit,TABLE
7184,enter,TABLE
7272,quit,TABLE
7357,enter,TABLE
7452,quit,TABLE
7777,enter,TABLE
7877,quit,TABLE
8010,enter,TABLE
8100,quit,TABLE
8318,release,BLOCK
