Obsv.	Frame	Capture Time	System Time	Sensor Time	Lft X Pos	Lft Y Pos	Lft Pupil Diameter	Rt X Pos	Rt Y Pos	Rt Pupil Diameter	L Display	R Display	L Quality	R Quality	Lft Pupil Quality	Rt Pupil Quality	L Eye Rot (X)	L Eye Rot (Y)	L Eye Rot (Z)	R Eye Rot (X)	R Eye Rot (Y)	R Eye Rot (Z)	L Eye Pos (X)	L Eye Pos (Y)	L Eye Pos (Z)	R Eye Pos (X)	R Eye Pos (Y)	R Eye Pos (Z)	Head Rot (X)	Head Rot (Y)	Head Rot (Z)	Head Pos (X)	Head Pos (Y)	Head Pos (Z)	L Eyelid Valid	L Eyelid Opening	R Eyelid Valid	R Eyelid Opening
1	5018	2171869431989	1704800118139910	2171859539994	0.000000	0.000000	0.000000	572.275600	372.580300	3.796195	0	1	0	3	0	0	0.000000	0.000000	0.000000	0.116589	0.056982	0.000000	0.000000	0.000000	0.000000	-0.016418	0.044550	0.519073	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0.000000
2	5019	2171869446948	1704800118154869	2171859556188	0.000000	0.000000	0.000000	570.505600	370.915800	3.772945	0	1	0	3	0	0	0.000000	0.000000	0.000000	0.117507	0.058787	0.000000	0.000000	0.000000	0.000000	-0.016652	0.044544	0.520037	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0.000000
3	5020	2171869464898	1704800118172819	2171859573113	0.000000	0.000000	0.000000	570.948500	370.278500	3.770232	0	1	0	3	0	0	0.000000	0.000000	0.000000	0.117430	0.058281	0.000000	0.000000	0.000000	0.000000	-0.016429	0.044645	0.522648	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0.000000
4	5021	2171869479860	1704800118187781	2171859588758	0.000000	0.000000	0.000000	571.908400	371.528600	3.758591	0	1	0	3	0	0	0.000000	0.000000	0.000000	0.116837	0.056808	0.000000	0.000000	0.000000	0.000000	-0.016747	0.044489	0.522655	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0.000000
5	5022	2171869494819	1704800118202740	2171859604900	0.000000	0.000000	0.000000	576.208500	372.352100	3.771756	0	1	0	3	0	0	0.000000	0.000000	0.000000	0.115723	0.051575	0.000000	0.000000	0.000000	0.000000	-0.016521	0.044575	0.525984	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0.000000
6	5023	2171869512770	1704800118220691	2171859621117	0.000000	0.000000	0.000000	579.835100	373.271300	3.744884	0	1	0	3	0	0	0.000000	0.000000	0.000000	0.115488	0.046811	0.000000	0.000000	0.000000	0.000000	-0.016880	0.044328	0.524818	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0.000000
7	5024	2171869527730	1704800118235651	2171859637836	0.000000	0.000000	0.000000	579.413600	370.024000	3.723246	0	1	0	3	0	0	0.000000	0.000000	0.000000	0.118102	0.047116	0.000000	0.000000	0.000000	0.000000	-0.017057	0.043958	0.522386	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0.000000
8	5025	2171869542691	1704800118250612	2171859653809	0.000000	0.000000	0.000000	582.223800	368.092300	3.689597	0	1	0	3	0	0	0.000000	0.000000	0.000000	0.119366	0.043155	0.000000	0.000000	0.000000	0.000000	-0.017437	0.043791	0.522074	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0.000000
9	5026	2171869560305	1704800118268226	2171859669944	0.000000	0.000000	0.000000	577.577800	367.004300	3.674650	0	1	0	3	0	0	0.000000	0.000000	0.000000	0.120634	0.048697	0.000000	0.000000	0.000000	0.000000	-0.017664	0.043542	0.520349	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0.000000
10	5027	2171869578256	1704800118286177	2171859686348	0.000000	0.000000	0.000000	579.227100	367.720600	3.673400	0	1	0	3	0	0	0.000000	0.000000	0.000000	0.120363	0.046113	0.000000	0.000000	0.000000	0.000000	-0.018200	0.043380	0.520188	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0.000000
11	5028	2171869593214	1704800118301136	2171859702439	0.000000	0.000000	0.000000	581.884200	370.923200	3.668449	0	1	0	3	0	0	0.000000	0.000000	0.000000	0.118352	0.042814	0.000000	0.000000	0.000000	0.000000	-0.018296	0.043313	0.521163	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0.000000
12	5029	2171869611166	1704800118319087	2171859719136	0.000000	0.000000	0.000000	578.567200	371.696800	3.685173	0	1	0	3	0	0	0.000000	0.000000	0.000000	0.117810	0.046405	0.000000	0.000000	0.000000	0.000000	-0.018745	0.043331	0.522533	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0.000000
13	5030	2171869626127	1704800118334048	2171859734887	0.000000	0.000000	0.000000	582.269400	376.089900	3.672750	0	1	0	3	0	0	0.000000	0.000000	0.000000	0.115058	0.041836	0.000000	0.000000	0.000000	0.000000	-0.018878	0.043290	0.523377	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0.000000
14	5031	2171869641086	1704800118349007	2171859751146	0.000000	0.000000	0.000000	581.099600	376.478600	3.663410	0	1	0	3	0	0	0.000000	0.000000	0.000000	0.115002	0.042765	0.000000	0.000000	0.000000	0.000000	-0.019390	0.043204	0.523029	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0.000000
15	5032	2171869656045	1704800118363966	2171859767447	0.000000	0.000000	0.000000	582.157800	378.390200	3.675988	0	1	0	3	0	0	0.000000	0.000000	0.000000	0.113352	0.041401	0.000000	0.000000	0.000000	0.000000	-0.019410	0.043371	0.525616	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0.000000
16	5033	2171869676991	1704800118384912	2171859783940	0.000000	0.000000	0.000000	583.000400	377.965300	3.663494	0	1	0	3	0	0	0.000000	0.000000	0.000000	0.113752	0.039794	0.000000	0.000000	0.000000	0.000000	-0.019940	0.043277	0.525014	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0.000000
17	5034	2171869691957	1704800118399878	2171859800029	0.000000	0.000000	0.000000	581.723400	377.886400	3.652700	0	1	0	3	0	0	0.000000	0.000000	0.000000	0.114061	0.041225	0.000000	0.000000	0.000000	0.000000	-0.020100	0.043137	0.524405	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0.000000
18	5035	2171869706910	1704800118414831	2171859816172	0.000000	0.000000	0.000000	580.138600	375.250500	3.669529	0	1	0	3	0	0	0.000000	0.000000	0.000000	0.115242	0.042578	0.000000	0.000000	0.000000	0.000000	-0.020458	0.043271	0.526629	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0.000000
19	5036	2171869721871	1704800118429792	2171859832454	0.000000	0.000000	0.000000	578.314100	376.840300	3.668956	0	1	0	3	0	0	0.000000	0.000000	0.000000	0.114674	0.044759	0.000000	0.000000	0.000000	0.000000	-0.020645	0.043114	0.525483	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0.000000
20	5037	2171869739826	1704800118447747	2171859848664	0.000000	0.000000	0.000000	579.295500	378.669500	3.674440	0	1	0	3	0	0	0.000000	0.000000	0.000000	0.113577	0.043179	0.000000	0.000000	0.000000	0.000000	-0.021062	0.043110	0.525474	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0.000000
21	5038	2171869757774	1704800118465695	2171859866534	0.000000	0.000000	0.000000	577.182500	374.461400	3.697244	0	1	0	3	0	0	0.000000	0.000000	0.000000	0.116015	0.045525	0.000000	0.000000	0.000000	0.000000	-0.021108	0.043143	0.525961	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0.000000
