timestamp,event,device
76,enter,SCREEN
251,quit,SCREEN
252,enter,TABLE
252,quit,TABLE
253,enter,SCREEN
269,quit,SCREEN
270,enter,TABLE
275,quit,TABLE
276,enter,SCREEN
302,quit,SCREEN
303,enter,TABLE
308,quit,TABLE
309,enter,SCREEN
372,quit,SCREEN
373,enter,TABLE
375,quit,TABLE
376,enter,SCREEN
401,quit,SCREEN
402,enter,TABLE
408,quit,TABLE
409,enter,SCREEN
525,quit,SCREEN
577,enter,TABLE
1842,quit,TABLE
1903,grasp,BLOCK
2057,enter,TABLE
3819,quit,TABLE
4097,enter,SCREEN
