timestamp,event,device
3,enter,SCREEN
758,quit,SCREEN
1156,enter,TABLE
1271,quit,TABLE
1365,enter,TABLE
1579,quit,TABLE
1594,enter,TABLE
1725,quit,TABLE
1758,enter,TABLE
2305,quit,TABLE
2528,enter,SCREEN
2613,quit,SCREEN
2614,enter,TABLE
2617,quit,TABLE
2618,enter,SCREEN
3459,quit,SCREEN
3460,enter,TABLE
3463,quit,TABLE
3464,enter,SCREEN
3656,quit,SCREEN
3657,enter,TABLE
3664,quit,TABLE
3665,enter,SCREEN
3994,quit,SCREEN
3995,enter,TABLE
3995,quit,TABLE
3996,enter,SCREEN
4073,quit,SCREEN
4243,enter,TABLE
4562,quit,TABLE
4563,enter,SCREEN
4578,quit,SCREEN
4579,enter,TABLE
4585,quit,TABLE
4586,enter,SCREEN
4614,quit,SCREEN
4615,enter,TABLE
4642,quit,TABLE
4643,enter,SCREEN
4644,quit,SCREEN
4645,enter,TABLE
4662,quit,TABLE
4663,enter,SCREEN
4679,quit,SCREEN
4680,enter,TABLE
4684,quit,TABLE
4685,enter,SCREEN
4691,quit,SCREEN
4692,enter,TABLE
4695,quit,TABLE
4696,enter,SCREEN
4709,quit,SCREEN
4710,enter,TABLE
4717,quit,TABLE
4718,enter,SCREEN
4724,quit,SCREEN
4725,enter,TABLE
5704,grasp,BLOCK
6467,quit,TABLE
6614,enter,SCREEN
7626,release,BLOCK
7686,quit,SCREEN
