timestamp,event,device
32,enter,SCREEN
72,quit,SCREEN
73,enter,TABLE
75,quit,TABLE
76,enter,SCREEN
101,quit,SCREEN
102,enter,TABLE
108,quit,TABLE
109,enter,SCREEN
166,quit,SCREEN
167,enter,TABLE
187,quit,TABLE
188,enter,SCREEN
233,quit,SCREEN
234,enter,TABLE
242,quit,TABLE
243,enter,SCREEN
266,quit,SCREEN
267,enter,TABLE
275,quit,TABLE
276,enter,SCREEN
298,quit,SCREEN
299,enter,TABLE
332,quit,TABLE
333,enter,SCREEN
394,quit,SCREEN
395,enter,TABLE
396,quit,TABLE
397,enter,SCREEN
714,quit,SCREEN
715,enter,TABLE
782,quit,TABLE
898,enter,TABLE
960,quit,TABLE
1008,enter,TABLE
1474,quit,TABLE
1475,enter,SCREEN
1498,quit,SCREEN
1499,enter,TABLE
1515,quit,TABLE
1516,enter,SCREEN
2047,quit,SCREEN
2197,grasp,BLOCK
2228,enter,TABLE
4286,quit,TABLE
4562,enter,TABLE
4562,quit,TABLE
4563,enter,SCREEN
4732,release,BLOCK
4792,quit,SCREEN
