world_index,world_timestamp,surface_name,event_type
0,429497.189772,Right,enter
0,429497.189772,Assembly,enter
0,429497.189772,Left,enter
0,429497.189772,Screen,enter
76,429502.075946,Right,exit
76,429502.075946,Assembly,exit
77,429502.138536,Left,exit
77,429502.138536,Screen,exit
82,429502.369502,Right,enter
82,429502.369502,Assembly,enter
82,429502.369502,Left,enter
102,429503.466267,Right,exit
102,429503.466267,Assembly,exit
102,429503.466267,Left,exit
107,429503.695111,Left,enter
108,429503.743107,Assembly,enter
108,429503.743107,Screen,enter
109,429503.796066,Right,enter
152,429506.362294,Screen,exit
173,429507.493441,Assembly,exit
173,429507.493441,Left,exit
174,429507.550426,Right,exit
178,429507.727949,Left,enter
180,429507.810166,Assembly,enter
180,429507.810166,Screen,enter
181,429507.858972,Right,enter
209,429509.463044,Screen,exit
232,429510.756577,Right,exit
232,429510.756577,Assembly,exit
232,429510.756577,Left,exit
237,429510.996011,Left,enter
239,429511.086676,Right,enter
239,429511.086676,Assembly,enter
239,429511.086676,Screen,enter
258,429512.11934699997,Right,exit
258,429512.11934699997,Assembly,exit
258,429512.11934699997,Screen,exit
260,429512.22033599997,Left,exit
263,429512.346386,Right,enter
263,429512.346386,Left,enter
265,429512.42964499997,Assembly,enter
290,429513.749186,Right,exit
290,429513.749186,Assembly,exit
290,429513.749186,Left,exit
296,429514.018218,Left,enter
298,429514.106148,Right,enter
298,429514.106148,Assembly,enter
298,429514.106148,Screen,enter
299,429514.158756,Right,exit
304,429514.430146,Assembly,exit
305,429514.486208,Left,exit
305,429514.486208,Screen,exit
307,429514.584981,Left,enter
310,429514.724078,Right,enter
310,429514.724078,Assembly,enter
325,429515.593144,Assembly,exit
325,429515.593144,Left,exit
326,429515.662593,Right,exit
330,429515.840736,Left,enter
332,429515.933315,Right,enter
332,429515.933315,Assembly,enter
332,429515.933315,Screen,enter
359,429517.363901,Right,exit
359,429517.363901,Assembly,exit
359,429517.363901,Screen,exit
360,429517.421485,Left,exit
366,429517.675949,Right,enter
366,429517.675949,Left,enter
366,429517.675949,Left,exit
367,429517.723607,Assembly,enter
368,429517.771802,Left,enter
405,429519.70450399996,Right,exit
405,429519.70450399996,Assembly,exit
405,429519.70450399996,Left,exit
411,429519.996956,Left,enter
413,429520.084121,Assembly,enter
414,429520.134639,Right,enter
414,429520.134639,Screen,enter
423,429520.673479,Right,exit
423,429520.673479,Screen,exit
424,429520.728536,Assembly,exit
425,429520.778276,Left,exit
430,429521.005143,Right,enter
434,429521.185403,Assembly,enter
435,429521.229896,Left,enter
467,429522.84267,Right,exit
467,429522.84267,Assembly,exit
468,429522.907895,Left,exit
470,429522.994705,Left,enter
473,429523.115235,Assembly,enter
474,429523.158878,Right,enter
475,429523.211497,Screen,enter
535,429526.64158,Screen,exit
539,429526.87030999997,Screen,enter
543,429527.093235,Screen,exit
578,429528.939673,Assembly,exit
579,429528.99616599997,Right,exit
579,429528.99616599997,Left,exit
582,429529.126366,Left,enter
584,429529.217738,Right,enter
584,429529.217738,Assembly,enter
584,429529.217738,Screen,enter
609,429530.592305,Screen,exit
614,429530.88113399997,Screen,enter
614,429530.88113399997,Screen,exit
616,429531.004181,Right,exit
616,429531.004181,Assembly,exit
616,429531.004181,Left,exit
620,429531.20029999997,Right,enter
620,429531.20029999997,Assembly,enter
620,429531.20029999997,Left,enter
620,429531.20029999997,Screen,enter
624,429531.442093,Right,exit
624,429531.442093,Assembly,exit
624,429531.442093,Left,exit
624,429531.442093,Screen,exit
629,429531.708353,Right,enter
631,429531.807116,Assembly,enter
631,429531.807116,Left,enter
659,429533.422058,Assembly,exit
659,429533.422058,Left,exit
660,429533.477092,Right,exit
665,429533.704116,Right,enter
665,429533.704116,Assembly,enter
665,429533.704116,Left,enter
666,429533.760809,Screen,enter
693,429535.36803,Right,exit
693,429535.36803,Screen,exit
694,429535.439981,Assembly,exit
694,429535.439981,Left,exit
697,429535.60635,Right,enter
697,429535.60635,Right,exit
698,429535.656125,Assembly,enter
699,429535.707627,Right,enter
699,429535.707627,Left,enter
709,429536.28344699997,Right,exit
709,429536.28344699997,Assembly,exit
709,429536.28344699997,Left,exit
