row,non_zero_column
0,[]
1,[]
2,[]
3,[]
4,[]
5,[]
6,[]
7,[]
8,[]
9,[]
10,[]
11,[]
12,[39]
13,[]
14,[]
15,[]
16,[]
17,[111]
18,[]
19,[]
20,[90]
21,[]
22,[51]
23,[267]
24,[]
25,[]
26,[46]
27,[]
28,[]
29,[]
30,[43]
31,[52]
32,[]
33,[68]
34,[]
35,[60]
36,[62]
37,[]
38,[68]
39,[71]
40,"[66, 299]"
41,"[61, 68, 71, 286]"
42,[71]
43,[77]
44,"[65, 71, 261]"
45,[]
46,"[71, 76]"
47,[]
48,[]
49,[]
50,"[70, 72]"
51,[]
52,"[278, 279]"
53,[273]
54,"[73, 271]"
55,[]
56,"[215, 278]"
57,[]
58,[]
59,[281]
60,[285]
61,[]
62,[]
63,[]
64,[281]
65,[]
66,[]
67,[]
68,[]
69,[]
70,[]
71,[]
72,[]
73,[]
74,[]
75,[253]
76,[]
77,[]
78,[]
79,[64]
80,[]
81,[201]
82,[135]
83,[71]
84,[72]
85,[]
86,[]
87,[52]
88,[82]
89,[59]
90,[44]
91,[]
92,[]
93,[77]
94,[]
95,[]
96,[]
97,[287]
98,[]
99,[53]
100,[63]
101,[62]
102,[50]
103,[56]
104,[]
105,[]
106,[]
107,"[51, 52]"
108,[]
109,[]
110,[173]
111,[]
112,[]
113,[]
114,[]
115,[]
116,[35]
117,[]
118,[66]
119,[62]
120,[297]
121,[20]
122,"[65, 282]"
123,[13]
124,"[67, 69]"
125,[28]
126,[]
127,"[21, 281]"
128,"[14, 34]"
129,[60]
130,[]
131,"[180, 290]"
132,[161]
133,"[280, 308]"
134,[]
135,[]
136,[]
137,[]
138,[238]
139,"[219, 221]"
140,"[62, 217]"
141,[188]
142,[]
143,[]
144,"[217, 255]"
145,[]
146,[]
147,[]
148,"[216, 222]"
149,[]
150,"[176, 250]"
151,[223]
152,"[218, 251]"
153,[]
154,[]
155,[]
156,[]
157,[]
158,[205]
159,[203]
160,[60]
161,[]
162,[204]
163,[]
164,[203]
165,[207]
166,"[73, 210]"
167,[]
168,[209]
169,[]
170,"[82, 288]"
171,[]
172,[287]
173,"[286, 294]"
174,[288]
175,[290]
176,[]
177,[34]
178,[]
179,[]
180,[]
181,[]
182,[]
183,[]
184,[]
185,[]
186,[]
187,[]
188,[]
189,[]
190,[]
191,[]
192,[]
193,[]
194,[]
195,[]
196,[]
197,[61]
198,[65]
199,[251]
200,[]
201,[]
202,[57]
203,[]
204,[]
205,[94]
206,[]
207,[78]
208,[]
209,[]
210,[251]
211,[]
212,[]
213,[181]
214,[]
215,[]
216,[]
217,[]
218,[]
219,[]
220,[]
221,[]
222,[]
223,[]
224,[]
225,[]
226,[161]
227,[]
228,[]
229,[]
230,[]
231,[]
232,[]
233,[]
234,[]
235,[61]
236,[]
237,[]
238,[]
239,[]
240,[]
241,[]
242,[]
243,[]
244,[]
245,[79]
246,[]
247,[]
248,[]
249,[30]
250,[]
251,[]
252,[]
253,[]
254,[]
255,[]
256,[]
257,[]
258,[]
259,[]
260,[]
261,[]
262,[]
263,[]
264,[244]
265,[]
266,[]
267,[]
268,[]
269,[351]
270,[]
271,[]
272,[]
273,[]
274,[]
275,[]
276,[250]
277,[]
278,[]
279,[349]
280,[]
281,[146]
282,[]
283,[]
284,[]
285,[110]
286,[]
287,[]
288,[]
289,[]
290,[]
291,[303]
292,[]
293,[72]
294,[]
295,[]
296,[]
297,[]
298,[]
299,[]
300,[]
301,[]
302,[121]
303,[]
304,[]
305,[]
306,[196]
307,[]
308,[]
309,[]
310,[]
311,[]
312,[135]
313,[121]
314,[128]
315,[]
316,[]
317,[]
318,[]
319,[]
320,[186]
321,[]
322,[]
323,[]
324,[]
325,[]
326,[]
327,[]
328,[104]
329,[]
330,[]
331,[73]
332,[162]
333,[]
334,[]
335,[130]
336,[167]
337,[]
338,[112]
339,[86]
340,[]
341,[]
342,"[140, 195]"
343,[]
344,[]
345,"[84, 147]"
346,[]
347,[]
348,[]
349,[181]
350,[]
351,"[122, 191]"
352,[]
353,[148]
354,[]
355,[]
356,[148]
357,[133]
358,[106]
359,"[87, 107, 131, 159]"
360,[157]
361,"[128, 150, 171, 184, 185, 186, 189, 235]"
362,"[129, 131, 132, 135, 146, 153, 156, 182]"
363,"[98, 123, 135, 150, 183, 186]"
364,"[125, 186, 192]"
365,"[126, 128, 129, 163, 171]"
366,"[86, 124, 128, 130, 131, 172, 181, 187, 199, 358]"
367,"[132, 145, 161]"
368,"[90, 126, 128, 131, 165, 172, 180]"
369,"[126, 129, 131, 167, 169, 179, 180, 196]"
370,"[86, 127, 129, 144, 145, 173, 180, 190]"
371,"[87, 131, 133]"
372,"[98, 129, 131, 152]"
373,"[92, 106, 188, 200, 206]"
374,"[100, 140, 152, 198, 199, 209]"
375,"[94, 110, 192, 194, 200]"
376,"[93, 96, 98, 99, 110, 142, 203, 206]"
377,"[81, 96, 104, 121, 143, 175, 197, 203, 205, 207]"
378,"[87, 94, 101, 136, 139, 142, 159, 196, 201, 202, 203]"
379,"[86, 94, 143, 166, 197, 199, 203]"
