device_time_stamp,system_time_stamp,left_gaze_point_on_display_area,left_gaze_point_in_user_coordinate_system,left_gaze_point_validity,left_pupil_diameter,left_pupil_validity,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_in_trackbox_coordinate_system,left_gaze_origin_validity,right_gaze_point_on_display_area,right_gaze_point_in_user_coordinate_system,right_gaze_point_validity,right_pupil_diameter,right_pupil_validity,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_in_trackbox_coordinate_system,right_gaze_origin_validity,timestamp,gaze_vizualisation_x,gaze_vizualisation_y
10740860607,959187390832,"(0.7427560687065125, 0.7335617542266846)","(89.24274444580078, 68.6358871459961, 16.935514450073242)",1,3.6192779541015625,1,"(-38.16223907470703, -31.83939552307129, 765.2709350585938)","(0.5662075281143188, 0.5584327578544617, 0.7337662577629089)",1,"(0.7711641788482666, 0.7406032085418701)","(99.68611907958984, 67.26763153076172, 16.4375057220459)",1,3.5085296630859375,1,"(21.10003662109375, -37.16818618774414, 766.1800537109375)","(0.45615673065185547, 0.5728815197944641, 0.7347424030303955)",1,1702377107818,0.76,0.74
10740871710,959187401935,"(0.7437565922737122, 0.7331529855728149)","(89.61054229736328, 68.71533203125, 16.964426040649414)",1,3.606201171875,1,"(-38.04135513305664, -31.818147659301758, 765.1707763671875)","(0.5659917593002319, 0.5583930611610413, 0.7335525155067444)",1,"(0.7707897424697876, 0.7438041567802429)","(99.5484619140625, 66.6456527709961, 16.21113395690918)",1,3.510589599609375,1,"(21.215110778808594, -37.154747009277344, 766.071044921875)","(0.4559372663497925, 0.5728640556335449, 0.7345297932624817)",1,1702377107829,0.76,0.74
10740882813,959187413041,"(0.7421888709068298, 0.7329376935958862)","(89.03422546386719, 68.75715637207031, 16.979639053344727)",1,3.610260009765625,1,"(-37.93292236328125, -31.81203842163086, 765.058349609375)","(0.5658004879951477, 0.5583918690681458, 0.7333168983459473)",1,"(0.7710215449333191, 0.7473360896110535)","(99.6336669921875, 65.9593505859375, 15.96132755279541)",1,3.50384521484375,1,"(21.314666748046875, -37.15578842163086, 765.9508056640625)","(0.45574626326560974, 0.5728833675384521, 0.7342953085899353)",1,1702377107840,0.76,0.74
10740893917,959187424149,"(0.7406356334686279, 0.7379968762397766)","(88.46327209472656, 67.77407836914062, 16.621835708618164)",1,3.60443115234375,1,"(-37.83007049560547, -31.806230545043945, 765.0745239257812)","(0.5656076073646545, 0.5583781599998474, 0.733338475227356)",1,"(0.7642557621002197, 0.7573492527008057)","(97.14645385742188, 64.01364135742188, 15.25314998626709)",1,3.500579833984375,1,"(21.420398712158203, -37.16065216064453, 765.9594116210938)","(0.4555504024028778, 0.5728968381881714, 0.7343188524246216)",1,1702377107851,0.75,0.75
10740905020,959187435257,"(0.7393196225166321, 0.7261497974395752)","(87.97946166992188, 70.07617950439453, 17.459741592407227)",1,3.5870361328125,1,"(-37.71951675415039, -31.831083297729492, 765.2910766601562)","(0.5653824210166931, 0.5584201812744141, 0.7337618470191956)",1,"(0.7645854949951172, 0.7532005310058594)","(97.26765441894531, 64.81978607177734, 15.546545028686523)",1,3.5072021484375,1,"(21.544677734375, -37.19808578491211, 766.1673583984375)","(0.45533084869384766, 0.5729672312736511, 0.7347446084022522)",1,1702377107862,0.75,0.74
10740916123,959187446365,"(0.7415134906768799, 0.7265638113021851)","(88.78597259521484, 69.99569702148438, 17.430456161499023)",1,3.5768585205078125,1,"(-37.650142669677734, -31.825098037719727, 765.0911865234375)","(0.5652717351913452, 0.5584273338317871, 0.7333555817604065)",1,"(0.7668552994728088, 0.754086971282959)","(98.10208892822266, 64.64752197265625, 15.48386001586914)",1,3.506805419921875,1,"(21.593700408935547, -37.19938278198242, 765.9632568359375)","(0.4552293121814728, 0.5729961395263672, 0.7343399524688721)",1,1702377107873,0.75,0.74
10740927226,959187457473,"(0.7449173331260681, 0.7272973656654358)","(90.03728485107422, 69.8531494140625, 17.378564834594727)",1,3.5761260986328125,1,"(-37.567325592041016, -31.83030891418457, 765.1312255859375)","(0.5651140809059143, 0.5584380030632019, 0.7334280014038086)",1,"(0.772589385509491, 0.7515708804130554)","(100.21005249023438, 65.13643646240234, 15.661865234375)",1,3.5098114013671875,1,"(21.6794376373291, -37.21565246582031, 765.997314453125)","(0.4550721049308777, 0.5730343461036682, 0.7344144582748413)",1,1702377107891,0.76,0.74
10740938329,959187468577,"(0.7480730414390564, 0.7333242893218994)","(91.19740295410156, 68.68204498291016, 16.952306747436523)",1,3.591888427734375,1,"(-37.45667266845703, -31.848974227905273, 765.08984375)","(0.5649124383926392, 0.5584911108016968, 0.7333360314369202)",1,"(0.7725024223327637, 0.7512391805648804)","(100.17808532714844, 65.20087432861328, 15.685330390930176)",1,3.509033203125,1,"(21.788482666015625, -37.243961334228516, 765.947998046875)","(0.45486748218536377, 0.5731129050254822, 0.7343248128890991)",1,1702377107910,0.76,0.74
10740949432,959187479681,"(0.7451024651527405, 0.7322116494178772)","(90.10537719726562, 68.89823150634766, 17.03097915649414)",1,3.5955810546875,1,"(-37.37858963012695, -31.852264404296875, 764.8706665039062)","(0.5647873878479004, 0.558523416519165, 0.7328912615776062)",1,"(0.7692065238952637, 0.7452928423881531)","(98.96648406982422, 66.35633087158203, 16.10589599609375)",1,3.5098876953125,1,"(21.848466873168945, -37.252620697021484, 765.7238159179688)","(0.45474451780319214, 0.5731627941131592, 0.7338814735412598)",1,1702377107911,0.76,0.74
10740960535,959187490785,"(0.7449034452438354, 0.7311453819274902)","(90.03219604492188, 69.10541534423828, 17.106426239013672)",1,3.5930328369140625,1,"(-37.30356216430664, -31.85070037841797, 764.708740234375)","(0.5646625757217407, 0.5585377812385559, 0.7325605750083923)",1,"(0.7690963745117188, 0.7396564483642578)","(98.92596435546875, 67.45157623291016, 16.504472732543945)",1,3.49688720703125,1,"(21.910423278808594, -37.26024627685547, 765.5570068359375)","(0.45462074875831604, 0.5732033848762512, 0.7335526347160339)",1,1702377107918,0.76,0.74
