world_index,marker_uid,corner_0_x,corner_0_y,corner_1_x,corner_1_y,corner_2_x,corner_2_y,corner_3_x,corner_3_y
0,apriltag_v3:tag36h11:0,20.900348663330085,511.3834533691407,56.938453674316406,525.6369018554688,71.68138885498045,448.60586547851557,34.365901947021484,439.1702575683594
0,apriltag_v3:tag36h11:4,184.15577697753903,71.51334381103516,224.8376159667969,68.12774658203126,236.84759521484375,11.313847541809082,195.54306030273438,18.581865310668945
0,apriltag_v3:tag36h11:9,952.5792236328125,91.98635864257812,1011.0470581054688,109.4821090698242,1016.3154907226564,49.58656692504883,958.6348266601564,30.46927452087405
0,apriltag_v3:tag36h11:10,1056.263061523437,116.1566390991211,1103.3385009765627,132.99278259277344,1106.5146484375005,78.23906707763673,1060.7298583984373,59.231819152832045
0,apriltag_v3:tag36h11:11,1196.9051513671875,205.77635192871097,1203.0468749999998,151.7403564453125,1168.052978515625,132.64704895019528,1161.9116210937502,188.72164916992188
0,apriltag_v3:tag36h11:12,1195.2874755859373,290.07073974609375,1229.8892822265623,297.5759582519531,1221.3562011718752,235.3465118408203,1186.9259033203127,225.24418640136713
0,apriltag_v3:tag36h11:13,1220.9251708984373,404.3791198730469,1253.390625,410.33154296875,1239.2315673828123,350.84533691406244,1206.0831298828123,341.85864257812494
0,apriltag_v3:tag36h11:14,1165.9600830078125,612.128173828125,1213.0333251953123,604.5870361328125,1207.6646728515623,529.4940795898438,1160.61376953125,530.770751953125
0,apriltag_v3:tag36h11:20,92.80789184570315,544.1014404296875,117.85297393798828,552.1288452148439,125.16674804687497,510.30255126953136,99.7333221435547,504.8280639648438
0,apriltag_v3:tag36h11:21,166.49438476562503,569.1615600585938,199.74575805664062,576.6886596679688,205.59684753417966,528.5043334960939,171.73851013183597,522.2078857421876
0,apriltag_v3:tag36h11:22,225.68084716796875,458.49438476562506,264.4681091308594,464.0542907714843,267.1039123535157,411.794921875,227.9752960205078,407.733154296875
0,apriltag_v3:tag36h11:23,275.8561096191406,254.9547576904297,268.1186828613281,300.58056640625,306.1785888671875,301.97232055664057,312.74816894531256,255.40415954589847
0,apriltag_v3:tag36h11:24,307.80993652343744,170.62602233886722,300.56167602539057,209.92036437988284,335.7166748046875,208.87896728515622,343.3676452636719,168.59359741210935
0,apriltag_v3:tag36h11:25,348.4574279785156,103.97326660156251,381.1361694335938,102.14236450195312,388.82028198242193,69.92747497558594,355.9639892578125,72.2199172973633
0,apriltag_v3:tag36h11:26,903.604248046875,252.57719421386716,943.6134033203125,258.5374145507812,942.2277832031249,217.93913269042972,903.6589965820314,211.12902832031256
0,apriltag_v3:tag36h11:27,880.4703979492188,133.90432739257815,916.0645141601562,141.1487274169922,914.6562499999999,107.93895721435543,879.3512573242186,101.01863098144531
0,apriltag_v3:tag36h11:28,919.0747680664061,349.5247802734375,959.8859252929686,353.4225158691406,960.5107421875001,307.1706848144531,919.6453247070314,302.68688964843744
0,apriltag_v3:tag36h11:29,936.9240722656251,523.8396606445312,981.3640747070314,522.467529296875,984.3383789062499,471.6011352539062,939.4563598632811,471.0199890136718
0,apriltag_v3:tag36h11:30,376.322784423828,613.7987670898438,431.17929077148443,622.2587280273438,435.13720703125006,567.7896728515625,381.791015625,560.5321655273439
0,apriltag_v3:tag36h11:31,1118.3154296875,581.6735229492186,1086.5373535156252,583.8877563476561,1089.3155517578125,629.223876953125,1120.6252441406248,624.5665893554688
0,apriltag_v3:tag36h11:32,993.7274780273439,640.2144165039061,1033.7674560546877,637.5023803710939,1033.1663818359373,589.6277465820314,993.05224609375,590.9752197265625
0,apriltag_v3:tag36h11:33,875.4660034179688,645.4776000976562,924.2360229492188,643.701171875,923.7232666015625,592.050537109375,874.2283325195311,592.9432983398436
0,apriltag_v3:tag36h11:34,259.77301025390614,591.6705932617188,303.16830444335943,600.1259765624999,308.72161865234375,548.3190917968751,264.6605834960937,541.6614379882815
0,apriltag_v3:tag36h11:35,735.5801391601561,647.486572265625,795.0125732421876,648.6298217773438,794.6508178710939,592.221618652344,737.8753051757811,591.3763427734376
1,apriltag_v3:tag36h11:0,20.86151123046875,510.33050537109375,56.67782974243165,524.5750732421876,71.68138122558594,447.37176513671886,34.10840225219725,438.00637817382807
1,apriltag_v3:tag36h11:4,184.50062561035156,70.73367309570312,225.20301818847656,67.16527557373047,237.15528869628906,10.414113044738766,195.75123596191406,17.735279083251946
1,apriltag_v3:tag36h11:9,953.0355834960936,91.88557434082031,1011.3299560546875,109.39559173583987,1016.6723022460939,49.53126907348634,958.9544067382814,30.26196289062499
1,apriltag_v3:tag36h11:10,1056.7059326171877,116.30353546142578,1103.596435546875,132.9177093505859,1106.9267578124998,78.33563995361328,1060.9962158203125,59.3296699523926
1,apriltag_v3:tag36h11:11,1197.13134765625,205.8861541748047,1203.3865966796877,151.57171630859375,1168.3878173828125,133.01083374023435,1162.0554199218748,188.8267059326172
1,apriltag_v3:tag36h11:12,1195.246948242188,290.2843322753907,1230.0323486328125,297.55285644531244,1221.4812011718745,235.54646301269526,1187.3273925781255,225.60398864746102
1,apriltag_v3:tag36h11:13,1221.0909423828123,404.6663513183593,1253.4896240234373,410.6216430664062,1239.271850585938,351.11468505859375,1206.1632080078127,342.03869628906244
1,apriltag_v3:tag36h11:14,1165.6768798828123,612.3882446289062,1212.859619140625,604.9149780273438,1207.5292968750002,529.7815551757812,1160.6396484374998,530.843505859375
1,apriltag_v3:tag36h11:20,92.46800994873047,542.6296997070312,117.3447494506836,551.2328491210939,124.93739318847655,509.47842407226557,99.66921234130858,503.37115478515614
1,apriltag_v3:tag36h11:21,166.2699432373047,567.8220825195312,199.5166015625,575.62548828125,205.33619689941406,527.3568725585938,171.66549682617188,521.2316894531251
1,apriltag_v3:tag36h11:22,225.58479309082028,457.4888000488281,264.3677368164063,463.11007690429693,267.09271240234375,410.8366394042969,227.8838806152344,406.6070861816406
1,apriltag_v3:tag36h11:23,276.0297241210938,254.08567810058597,268.18780517578125,299.5626220703125,306.2334289550781,300.8987731933593,313.0088195800782,254.6036682128906
1,apriltag_v3:tag36h11:24,307.7939147949218,169.96003723144528,300.91387939453125,208.98095703125,335.99914550781256,207.91867065429688,343.5962524414062,167.74700927734372
1,apriltag_v3:tag36h11:25,348.58157348632824,103.35444641113281,381.3929443359375,101.21683502197266,389.19604492187494,69.32878875732423,356.4756164550781,71.32948303222658
1,apriltag_v3:tag36h11:26,903.8060913085938,252.3872528076172,943.657958984375,258.33319091796875,942.7698974609374,217.7028198242187,903.8878784179688,210.87188720703122
1,apriltag_v3:tag36h11:27,881.1366577148436,133.96990966796875,916.4900512695312,140.70516967773438,914.9824218750002,107.72305297851562,879.2966918945312,100.56916046142578
1,apriltag_v3:tag36h11:28,919.1689453124998,349.2119140625,960.0232543945312,353.31515502929693,960.9895629882812,307.0022277832031,919.8306884765624,302.3659057617187
1,apriltag_v3:tag36h11:29,937.0464477539062,523.6812133789064,981.452392578125,522.1956176757812,984.4405517578125,471.3573913574218,939.5057373046874,470.9349975585938
1,apriltag_v3:tag36h11:30,376.05249023437506,612.9476928710936,431.1081237792968,621.5257568359374,435.08999633789057,567.0363159179688,381.74850463867193,559.6378173828125
1,apriltag_v3:tag36h11:31,1118.0620117187502,581.8299560546874,1086.7396240234373,583.8748168945311,1088.990356445312,629.3062744140625,1120.6060791015627,624.6243286132814
1,apriltag_v3:tag36h11:32,993.6102905273436,640.1212158203125,1033.6356201171875,637.5824584960938,1033.1965332031252,589.5765991210938,993.1007690429688,590.8904418945312
1,apriltag_v3:tag36h11:33,875.383850097656,645.2326660156249,924.0622558593749,643.5998535156251,923.5792846679689,591.7543945312501,874.0698852539062,592.8051757812498
