device_time_stamp,system_time_stamp,left_gaze_point_on_display_area,left_gaze_point_in_user_coordinate_system,left_gaze_point_validity,left_pupil_diameter,left_pupil_validity,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_in_trackbox_coordinate_system,left_gaze_origin_validity,right_gaze_point_on_display_area,right_gaze_point_in_user_coordinate_system,right_gaze_point_validity,right_pupil_diameter,right_pupil_validity,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_in_trackbox_coordinate_system,right_gaze_origin_validity,timestamp
13670828319,520629675589,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1705578188702
13670849981,520629697255,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1705578188723
13670861084,520629708361,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1705578188761
13670872187,520629719468,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1705578188761
13670883290,520629730575,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1705578188761
13670894394,520629741681,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1705578188766
13670905497,520629752784,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1705578188778
13670916600,520629763888,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-33.149085998535156, 105.9237060546875, 897.1685180664062)","(0.5457735061645508, 0.25556856393814087, 1.008015513420105)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1705578188791
13670927703,520629774991,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-32.921260833740234, 105.2236099243164, 888.744140625)","(0.5459029078483582, 0.25493741035461426, 0.991113543510437)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1705578188807
13670953518,520629800808,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-32.897647857666016, 105.2003173828125, 888.7479248046875)","(0.5458651781082153, 0.2549886405467987, 0.9911139011383057)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1705578188823
13670964621,520629811911,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-32.89650344848633, 105.1976089477539, 888.7483520507812)","(0.5458633899688721, 0.25499454140663147, 0.9911140203475952)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1705578188834
13670975724,520629823015,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-33.590850830078125, 107.68138122558594, 888.4149780273438)","(0.5469595193862915, 0.24958547949790955, 0.9910944700241089)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1705578188845
13670986827,520629834118,"(0.7357457876205444, 0.7282751202583313)","(86.6656723022461, 69.66311645507812, 17.30949592590332)",1,3.676239013671875,1,"(-33.62288284301758, 107.96998596191406, 888.3773803710938)","(0.5470088720321655, 0.24895796179771423, 0.9910916686058044)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1705578188856,0.7357457876205444,0.7282751202583313
13670997930,520629845222,"(0.7354467511177063, 0.7061957120895386)","(86.55574035644531, 73.9535140991211, 18.871004104614258)",1,3.3670501708984375,1,"(-33.40463638305664, 109.04573822021484, 888.2650146484375)","(0.5466500520706177, 0.24663233757019043, 0.9911131858825684)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1705578188891,0.7354467511177063,0.7061957120895386
13671009034,520629856326,"(0.7350230813026428, 0.7156336307525635)","(86.39997863769531, 72.11959075927734, 18.203495025634766)",1,3.4357452392578125,1,"(-34.756595611572266, 110.33221435546875, 888.0463256835938)","(0.5488120913505554, 0.2437962144613266, 0.9910973906517029)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1705578188892,0.7350230813026428,0.7156336307525635
13671020137,520629867430,"(0.7308657169342041, 0.7238327264785767)","(84.87165069580078, 70.5263900756836, 17.623594284057617)",1,3.4352264404296875,1,"(-35.48075485229492, 110.91973114013672, 888.5257568359375)","(0.5499349236488342, 0.24265357851982117, 0.9922500252723694)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1705578188892,0.7308657169342041,0.7238327264785767
13671031240,520629878533,"(0.7361524701118469, 0.7054770588874817)","(86.81517791748047, 74.09317016601562, 18.921810150146484)",1,3.40362548828125,1,"(-36.194183349609375, 111.45167541503906, 888.8748168945312)","(0.5510484576225281, 0.24159613251686096, 0.9931312203407288)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1705578188908,0.7361524701118469,0.7054770588874817
13671042343,520629889636,"(0.7367292642593384, 0.6952265501022339)","(87.02718353271484, 76.08499908447266, 19.646787643432617)",1,3.33624267578125,1,"(-35.615325927734375, 111.19854736328125, 888.9344482421875)","(0.5501210689544678, 0.24216444790363312, 0.9931402802467346)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1705578188911,0.7367292642593384,0.6952265501022339
13671053446,520629900740,"(0.669023871421814, 0.6388601064682007)","(62.137451171875, 87.03779602050781, 23.63329315185547)",1,3.48712158203125,1,"(-35.5858039855957, 111.16696166992188, 888.9393920898438)","(0.5500739216804504, 0.24223384261131287, 0.9931398630142212)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1705578188923,0.669023871421814,0.6388601064682007
13671064549,520629911843,"(0.4684726297855377, 0.4224913716316223)","(-11.588919639587402, 129.08143615722656, 38.93590545654297)",1,3.5013427734375,1,"(-38.082611083984375, 112.37740325927734, 888.68359375)","(0.5540730953216553, 0.23952874541282654, 0.9931396245956421)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1705578188934,0.4684726297855377,0.4224913716316223
13671075652,520629922947,"(0.4815312623977661, 0.4137481451034546)","(-6.788309097290039, 130.78038024902344, 39.55426788330078)",1,3.48394775390625,1,"(-39.60552978515625, 113.22869873046875, 886.9436645507812)","(0.556622326374054, 0.2372027039527893, 0.9900373816490173)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1705578188946,0.4815312623977661,0.4137481451034546
13671086755,520629934050,"(0.48454317450523376, 0.3871317505836487)","(-5.681056022644043, 135.95233154296875, 41.43669509887695)",1,3.3592529296875,1,"(-38.899192810058594, 113.05502319335938, 886.9957885742188)","(0.5554872751235962, 0.23760287463665009, 0.9900346398353577)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1705578188957,0.48454317450523376,0.3871317505836487
