device_time_stamp,system_time_stamp,left_gaze_point_on_display_area,left_gaze_point_in_user_coordinate_system,left_gaze_point_validity,left_pupil_diameter,left_pupil_validity,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_in_trackbox_coordinate_system,left_gaze_origin_validity,right_gaze_point_on_display_area,right_gaze_point_in_user_coordinate_system,right_gaze_point_validity,right_pupil_diameter,right_pupil_validity,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_in_trackbox_coordinate_system,right_gaze_origin_validity,timestamp,gaze_vizualisation_x,gaze_vizualisation_y
4898022602,254380388941,"(0.7364566326141357, 0.7469506859779358)","(86.92699432373047, 66.03421783447266, 15.988598823547363)",1,4.6357879638671875,1,"(-76.72249603271484, 17.823516845703125, 812.0309448242188)","(0.6288963556289673, 0.4370655417442322, 0.8316840529441833)",1,"(0.7571001648902893, 0.7595468759536743)","(94.51592254638672, 63.586605072021484, 15.097745895385742)",1,4.256866455078125,1,"(-17.603654861450195, 11.261427879333496, 815.370849609375)","(0.5252538919448853, 0.45378145575523376, 0.8312772512435913)",1,1705311942166,0.75,0.75
4898033705,254380400044,"(0.7361208200454712, 0.7394354939460754)","(86.80355072021484, 67.49451446533203, 16.52010154724121)",1,4.6182098388671875,1,"(-76.64676666259766, 17.901226043701172, 812.1715087890625)","(0.6287392377853394, 0.4368930459022522, 0.8319531083106995)",1,"(0.7579171061515808, 0.7553665041923523)","(94.81627655029297, 64.3989028930664, 15.39340591430664)",1,4.2525482177734375,1,"(-17.536855697631836, 11.30836296081543, 815.5039672851562)","(0.5251315832138062, 0.4536779820919037, 0.831541895866394)",1,1705311942177,0.75,0.75
4898044808,254380411147,"(0.7398167252540588, 0.7394185662269592)","(88.16222381591797, 67.49781036376953, 16.521326065063477)",1,4.602142333984375,1,"(-76.5890884399414, 17.966787338256836, 812.1012573242188)","(0.6286487579345703, 0.4367372989654541, 0.8318052887916565)",1,"(0.7566993832588196, 0.7547619342803955)","(94.36859893798828, 64.51641082763672, 15.436164855957031)",1,4.23974609375,1,"(-17.502710342407227, 11.34542465209961, 815.428466796875)","(0.5250742435455322, 0.4535899758338928, 0.831390380859375)",1,1705311942188,0.75,0.75
4898055911,254380422251,"(0.7407059073448181, 0.7352335453033447)","(88.4891357421875, 68.31104278564453, 16.81730079650879)",1,4.5949554443359375,1,"(-76.54119110107422, 18.021486282348633, 812.017578125)","(0.6285777688026428, 0.4366059899330139, 0.8316321969032288)",1,"(0.7553548216819763, 0.76118004322052)","(93.8742904663086, 63.2692756652832, 14.982227325439453)",1,4.2396697998046875,1,"(-17.47370147705078, 11.374846458435059, 815.3403930664062)","(0.5250263810157776, 0.45351922512054443, 0.8312138915061951)",1,1705311942200,0.75,0.75
4898067014,254380433355,"(0.7412697076797485, 0.7346175312995911)","(88.69636535644531, 68.43071746826172, 16.86086654663086)",1,4.6022186279296875,1,"(-76.487060546875, 18.08769989013672, 812.0768432617188)","(0.628472089767456, 0.4364555776119232, 0.8317429423332214)",1,"(0.7562467455863953, 0.762576699256897)","(94.20221710205078, 62.997859954833984, 14.88342571258545)",1,4.237152099609375,1,"(-17.428300857543945, 11.41461181640625, 815.3944091796875)","(0.524944543838501, 0.4534294307231903, 0.8313210606575012)",1,1705311942211,0.75,0.75
4898078118,254380444460,"(0.7414374351501465, 0.7387309670448303)","(88.7580337524414, 67.6314468383789, 16.56993865966797)",1,4.5888519287109375,1,"(-76.44517517089844, 18.133201599121094, 811.9999389648438)","(0.6284106373786926, 0.43634599447250366, 0.8315839767456055)",1,"(0.7578319311141968, 0.768467366695404)","(94.78494262695312, 61.853233337402344, 14.466816902160645)",1,4.2440643310546875,1,"(-17.408111572265625, 11.433430671691895, 815.3135375976562)","(0.5249119997024536, 0.4533833861351013, 0.8311590552330017)",1,1705311942221,0.75,0.75
4898089221,254380455564,"(0.7390111684799194, 0.7551903128623962)","(87.86608123779297, 64.43313598632812, 15.405847549438477)",1,4.5945587158203125,1,"(-76.41088104248047, 18.18538475036621, 811.881103515625)","(0.6283692717552185, 0.43621826171875, 0.8313432335853577)",1,"(0.7610905170440674, 0.7708419561386108)","(95.98285675048828, 61.391788482666016, 14.29889965057373)",1,4.2464447021484375,1,"(-17.39763832092285, 11.46076488494873, 815.1913452148438)","(0.5248977541923523, 0.4533159136772156, 0.8309150338172913)",1,1705311942238,0.75,0.76
4898100324,254380466667,"(0.7380133867263794, 0.7647519111633301)","(87.49928283691406, 62.57518768310547, 14.72960376739502)",1,4.5970306396484375,1,"(-76.37080383300781, 18.25146484375, 811.8576049804688)","(0.6283018589019775, 0.43606337904930115, 0.8312919735908508)",1,"(0.762706458568573, 0.7723875045776367)","(96.5769271850586, 61.091461181640625, 14.189599990844727)",1,4.2446441650390625,1,"(-17.373931884765625, 11.506769180297852, 815.163818359375)","(0.524856686592102, 0.45320841670036316, 0.8308602571487427)",1,1705311942259,0.75,0.77
4898111427,254380477770,"(0.7361317873001099, 0.7642143368721008)","(86.80756378173828, 62.679664611816406, 14.767627716064453)",1,4.6102294921875,1,"(-76.34083557128906, 18.310657501220703, 811.8264770507812)","(0.6282535791397095, 0.4359239637851715, 0.8312270641326904)",1,"(0.7627384066581726, 0.7727011442184448)","(96.5886459350586, 61.030513763427734, 14.167412757873535)",1,4.2455596923828125,1,"(-17.354475021362305, 11.552160263061523, 815.129638671875)","(0.5248232483863831, 0.4531020224094391, 0.8307923674583435)",1,1705311942260,0.75,0.77
4898122530,254380488873,"(0.7358528971672058, 0.7543168663978577)","(86.70501708984375, 64.60285949707031, 15.467652320861816)",1,4.6026611328125,1,"(-76.31354522705078, 18.366758346557617, 811.7882080078125)","(0.6282111406326294, 0.4357912540435791, 0.8311483263969421)",1,"(0.7643173336982727, 0.7735174298286438)","(97.1690902709961, 60.871925354003906, 14.10964298248291)",1,4.2384490966796875,1,"(-17.337196350097656, 11.594876289367676, 815.0887451171875)","(0.5247939229011536, 0.45300155878067017, 0.8307110667228699)",1,1705311942265,0.75,0.76
