timestamp,event,device
300,enter,SCREEN
484,quit,SCREEN
717,enter,SCREEN
826,quit,SCREEN
1102,enter,TABLE
1226,quit,TABLE
1291,enter,TABLE
1469,quit,TABLE
1841,enter,TABLE
2149,quit,TABLE
2528,enter,SCREEN
3008,quit,SCREEN
3060,enter,SCREEN
3613,quit,SCREEN
3812,enter,TABLE
4590,quit,TABLE
4637,grasp,BLOCK
4681,enter,TABLE
4888,quit,TABLE
5280,enter,SCREEN
5387,quit,SCREEN
5484,enter,TABLE
5532,quit,TABLE
5533,enter,SCREEN
5987,quit,SCREEN
6037,enter,SCREEN
6131,quit,SCREEN
6671,enter,TABLE
6879,quit,TABLE
7083,enter,TABLE
7502,quit,TABLE
7606,enter,TABLE
7851,release,BLOCK
7911,quit,TABLE
