timestamp,event,device
0,enter,TABLE
201,quit,TABLE
248,enter,TABLE
444,quit,TABLE
1176,enter,TABLE
1274,quit,TABLE
1616,enter,SCREEN
2022,quit,SCREEN
2512,enter,TABLE
2877,grasp,BLOCK
2931,quit,TABLE
2989,enter,TABLE
3258,quit,TABLE
3309,enter,TABLE
3570,quit,TABLE
3709,enter,TABLE
4607,quit,TABLE
4742,enter,SCREEN
4962,quit,SCREEN
5122,enter,SCREEN
5223,quit,SCREEN
5572,enter,TABLE
5679,quit,TABLE
5732,enter,TABLE
5835,quit,TABLE
5984,enter,TABLE
6136,quit,TABLE
6186,enter,TABLE
6288,quit,TABLE
6388,release,BLOCK
