device_time_stamp,system_time_stamp,left_gaze_point_on_display_area,left_gaze_point_in_user_coordinate_system,left_gaze_point_validity,left_pupil_diameter,left_pupil_validity,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_in_trackbox_coordinate_system,left_gaze_origin_validity,right_gaze_point_on_display_area,right_gaze_point_in_user_coordinate_system,right_gaze_point_validity,right_pupil_diameter,right_pupil_validity,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_in_trackbox_coordinate_system,right_gaze_origin_validity,timestamp,gaze_vizualisation_x,gaze_vizualisation_y
19548654238,886026704745,"(0.7490745186805725, 0.7706766128540039)","(91.5655746459961, 61.4239387512207, 14.310541152954102)",1,3.9941253662109375,1,"(-67.37191772460938, -63.69481658935547, 781.5457153320312)","(0.6184090971946716, 0.6334574222564697, 0.7740517854690552)",1,"(0.742256224155426, 0.7595407962799072)","(89.05903625488281, 63.587738037109375, 15.098170280456543)",1,3.7678985595703125,1,"(-8.657502174377441, -69.00537109375, 784.8770751953125)","(0.5115483403205872, 0.6469421982765198, 0.7759044170379639)",1,1702303948483,0.75,0.77
19548665341,886026715852,"(0.7489210367202759, 0.7703847289085388)","(91.50912475585938, 61.480628967285156, 14.33126449584961)",1,3.9755401611328125,1,"(-67.37670135498047, -63.68085861206055, 781.4722290039062)","(0.6184291839599609, 0.6334379315376282, 0.7739044427871704)",1,"(0.7422696352005005, 0.7572668790817261)","(89.06394958496094, 64.02958679199219, 15.259024620056152)",1,3.7610015869140625,1,"(-8.695323944091797, -69.01394653320312, 784.8057861328125)","(0.5116185545921326, 0.6469771862030029, 0.7757647633552551)",1,1702303948490,0.75,0.76
19548676444,886026726960,"(0.7509456276893616, 0.7609037756919861)","(92.25340270996094, 63.32292175292969, 15.001794815063477)",1,3.945037841796875,1,"(-67.38909912109375, -63.67417907714844, 781.48193359375)","(0.6184501051902771, 0.6334195137023926, 0.773924708366394)",1,"(0.739745557308197, 0.7659552693367004)","(88.13601684570312, 62.34133529663086, 14.644548416137695)",1,3.7848968505859375,1,"(-8.730142593383789, -69.02408599853516, 784.8176879882812)","(0.5116816163063049, 0.646998405456543, 0.7757909893989563)",1,1702303948522,0.75,0.76
19548687547,886026738068,"(0.7541877031326294, 0.7579149007797241)","(93.44525146484375, 63.90370559692383, 15.213165283203125)",1,3.93572998046875,1,"(-67.41459655761719, -63.66939926147461, 781.3419799804688)","(0.6185186505317688, 0.6334347128868103, 0.7736504077911377)",1,"(0.7389600872993469, 0.7630264163017273)","(87.84728240966797, 62.910457611083984, 14.851678848266602)",1,3.792510986328125,1,"(-8.78719711303711, -69.03050994873047, 784.680908203125)","(0.5117880702018738, 0.6470417380332947, 0.7755208611488342)",1,1702303948522,0.75,0.76
19548698651,886026749178,"(0.7554482221603394, 0.7598147392272949)","(93.9086685180664, 63.53455352783203, 15.078756332397461)",1,3.9457550048828125,1,"(-67.43516540527344, -63.63645935058594, 781.1336669921875)","(0.6185885667800903, 0.6333950757980347, 0.7732348442077637)",1,"(0.7414216995239258, 0.7675892114639282)","(88.75221252441406, 62.023841857910156, 14.528926849365234)",1,3.787933349609375,1,"(-8.839804649353027, -69.00603485107422, 784.4751586914062)","(0.5118876099586487, 0.6470250487327576, 0.7751079201698303)",1,1702303948524,0.75,0.76
19548709754,886026760284,"(0.7553903460502625, 0.7613206505775452)","(93.88735961914062, 63.241947174072266, 14.972261428833008)",1,3.946624755859375,1,"(-67.47476196289062, -63.610572814941406, 781.0997314453125)","(0.6186656951904297, 0.6333380341529846, 0.7731699347496033)",1,"(0.7438521385192871, 0.7579746842384338)","(89.64571380615234, 63.89208984375, 15.208913803100586)",1,3.7705230712890625,1,"(-8.8954496383667, -68.98583984375, 784.4445190429688)","(0.5119888186454773, 0.6469815373420715, 0.7750445604324341)",1,1702303948537,0.75,0.76
19548720857,886026771388,"(0.7514098882675171, 0.7719510197639465)","(92.42408752441406, 61.17627716064453, 14.220440864562988)",1,3.965057373046875,1,"(-67.5059585571289, -63.59581756591797, 781.1110229492188)","(0.6187204718589783, 0.6332993507385254, 0.7731954455375671)",1,"(0.7449616193771362, 0.7561866044998169)","(90.05360412597656, 64.23954010009766, 15.335369110107422)",1,3.7563934326171875,1,"(-8.937712669372559, -68.97537231445312, 784.458251953125)","(0.5120649933815002, 0.6469523310661316, 0.7750711441040039)",1,1702303948546,0.75,0.76
19548731960,886026782492,"(0.7512431144714355, 0.7656408548355103)","(92.36273193359375, 62.402408599853516, 14.66677188873291)",1,3.9688720703125,1,"(-67.53934478759766, -63.57358169555664, 781.15478515625)","(0.6187739372253418, 0.6332360506057739, 0.7732844352722168)",1,"(0.746502697467804, 0.7565444111824036)","(90.62010955810547, 64.17002868652344, 15.310090065002441)",1,3.7619171142578125,1,"(-8.978958129882812, -68.95392608642578, 784.5040893554688)","(0.5121384263038635, 0.646889865398407, 0.7751595377922058)",1,1702303948557,0.75,0.76
19548743063,886026793596,"(0.7509517669677734, 0.767031729221344)","(92.2556381225586, 62.13215637207031, 14.568401336669922)",1,3.9819488525390625,1,"(-67.57999420166016, -63.54287338256836, 781.17822265625)","(0.6188437342643738, 0.6331560015678406, 0.7733330130577087)",1,"(0.745430588722229, 0.7631504535675049)","(90.22600555419922, 62.88636779785156, 14.842866897583008)",1,3.7764129638671875,1,"(-9.030044555664062, -68.92562866210938, 784.5303955078125)","(0.5122300386428833, 0.6468148231506348, 0.7752082347869873)",1,1702303948569,0.75,0.77
19548754166,886026804699,"(0.7492569088935852, 0.7618297934532166)","(91.63260650634766, 63.142967224121094, 14.936309814453125)",1,3.9910888671875,1,"(-67.6211929321289, -63.525596618652344, 781.1990966796875)","(0.6189152002334595, 0.6331090331077576, 0.7733786702156067)",1,"(0.7457166314125061, 0.7574545741081238)","(90.33113861083984, 63.993160247802734, 15.245728492736816)",1,3.7771453857421875,1,"(-9.076470375061035, -68.91020202636719, 784.5542602539062)","(0.5123133659362793, 0.6467713117599487, 0.7752541303634644)",1,1702303948579,0.75,0.76
19548765269,886026815803,"(0.752312421798706, 0.7617039084434509)","(92.75588989257812, 63.16740417480469, 14.945229530334473)",1,3.9915618896484375,1,"(-67.65472412109375, -63.50117111206055, 781.238037109375)","(0.6189696788787842, 0.6330414414405823, 0.7734578847885132)",1,"(0.7447242140769958, 0.7496324181556702)","(89.96630859375, 65.51309967041016, 15.798951148986816)",1,3.7779693603515625,1,"(-9.109957695007324, -68.88829040527344, 784.595703125)","(0.5123727917671204, 0.6467089056968689, 0.7753337621688843)",1,1702303948591,0.75,0.76
19548776372,886026826907,"(0.752081036567688, 0.7570833563804626)","(92.67082977294922, 64.06526184082031, 15.272031784057617)",1,3.9917755126953125,1,"(-67.69296264648438, -63.462467193603516, 781.1986083984375)","(0.6190449595451355, 0.6329542994499207, 0.7733798623085022)",1,"(0.7435672879219055, 0.7506340742111206)","(89.541015625, 65.31847381591797, 15.728109359741211)",1,3.7774810791015625,1,"(-9.151714324951172, -68.84703063964844, 784.5587768554688)","(0.5124486684799194, 0.6466161012649536, 0.7752538919448853)",1,1702303948602,0.75,0.75
19548787476,886026838012,"(0.7554707527160645, 0.7573818564414978)","(93.91692352294922, 64.00729370117188, 15.250907897949219)",1,3.970184326171875,1,"(-67.72096252441406, -63.43302536010742, 781.2459716796875)","(0.6190879344940186, 0.632872998714447, 0.7734739780426025)",1,"(0.7433080673217773, 0.7514583468437195)","(89.44573211669922, 65.15830993652344, 15.669783592224121)",1,3.77532958984375,1,"(-9.18244457244873, -68.81233215332031, 784.6073608398438)","(0.5125027298927307, 0.646521270275116, 0.7753452062606812)",1,1702303948613,0.75,0.75
19548798579,886026849116,"(0.7486646175384521, 0.7604917883872986)","(91.41487121582031, 63.40298843383789, 15.030942916870117)",1,3.9788055419921875,1,"(-67.74868774414062, -63.39249801635742, 781.308837890625)","(0.6191277503967285, 0.6327617764472961, 0.7735971808433533)",1,"(0.742720901966095, 0.7606432437896729)","(89.22985076904297, 63.373558044433594, 15.020174980163574)",1,3.7926483154296875,1,"(-9.211860656738281, -68.76516723632812, 784.6712036132812)","(0.5125538110733032, 0.6463930606842041, 0.7754648327827454)",1,1702303948624,0.75,0.76
19548809682,886026860221,"(0.7479640245437622, 0.7677600383758545)","(91.15731048583984, 61.99063491821289, 14.516885757446289)",1,3.9861907958984375,1,"(-67.79035949707031, -63.35561752319336, 781.400390625)","(0.6191884875297546, 0.632653534412384, 0.7737802863121033)",1,"(0.7441498041152954, 0.7580161690711975)","(89.755126953125, 63.884033203125, 15.205971717834473)",1,3.7957000732421875,1,"(-9.254959106445312, -68.725341796875, 784.7649536132812)","(0.5126291513442993, 0.6462761759757996, 0.7756457328796387)",1,1702303948659,0.75,0.76
19548820785,886026871326,"(0.749160885810852, 0.7648318409919739)","(91.59732818603516, 62.55962371826172, 14.7239990234375)",1,3.9960784912109375,1,"(-67.83106994628906, -63.33378982543945, 781.4480590820312)","(0.6192546486854553, 0.6325903534889221, 0.7738783955574036)",1,"(0.7458934187889099, 0.7614761590957642)","(90.3961181640625, 63.21171569824219, 14.961289405822754)",1,3.7936248779296875,1,"(-9.295334815979004, -68.7001953125, 784.81494140625)","(0.5127007961273193, 0.6462039351463318, 0.7757418155670166)",1,1702303948660,0.75,0.76
19548831888,886026882429,"(0.7571496963500977, 0.7671592235565186)","(94.5341567993164, 62.10737609863281, 14.559359550476074)",1,3.989501953125,1,"(-67.8633041381836, -63.316261291503906, 781.5474243164062)","(0.619297206401825, 0.6325277090072632, 0.7740784883499146)",1,"(0.7475373148918152, 0.7611077427864075)","(91.00044250488281, 63.283287048339844, 14.987353324890137)",1,3.781494140625,1,"(-9.322100639343262, -68.68013000488281, 784.9161376953125)","(0.5127466320991516, 0.6461334824562073, 0.7759405374526978)",1,1702303948660,0.75,0.76
19548842991,886026893533,"(0.7593808770179749, 0.7612816095352173)","(95.35435485839844, 63.249481201171875, 14.975059509277344)",1,3.986053466796875,1,"(-67.8831558227539, -63.29413604736328, 781.4609985351562)","(0.6193467378616333, 0.6324903964996338, 0.7739067673683167)",1,"(0.7473459839820862, 0.7608932256698608)","(90.93010711669922, 63.32496643066406, 15.002549171447754)",1,3.781890869140625,1,"(-9.346177101135254, -68.64742279052734, 784.830322265625)","(0.5127916932106018, 0.6460720300674438, 0.775764524936676)",1,1702303948675,0.75,0.76
19548854094,886026904637,"(0.7604497671127319, 0.7587762475013733)","(95.74729919433594, 63.73631286621094, 15.152241706848145)",1,3.9686737060546875,1,"(-67.89654541015625, -63.29277038574219, 781.4799194335938)","(0.6193680763244629, 0.6324830651283264, 0.7739464044570923)",1,"(0.7497270703315735, 0.7643529772758484)","(91.80545806884766, 62.652706146240234, 14.757856369018555)",1,3.782196044921875,1,"(-9.35985279083252, -68.6342544555664, 784.8490600585938)","(0.5128158926963806, 0.6460359692573547, 0.7757999300956726)",1,1702303948679,0.76,0.76
19548865197,886026915741,"(0.7581921815872192, 0.7491471767425537)","(94.91741943359375, 65.60739135742188, 15.833256721496582)",1,3.961517333984375,1,"(-67.90589904785156, -63.27738571166992, 781.5192260742188)","(0.6193786263465881, 0.6324379444122314, 0.7740235328674316)",1,"(0.7475165724754333, 0.7732111215591431)","(90.9927978515625, 60.93142318725586, 14.131369590759277)",1,3.776214599609375,1,"(-9.36668872833252, -68.60621643066406, 784.8877563476562)","(0.5128269195556641, 0.6459599137306213, 0.7758722901344299)",1,1702303948690,0.75,0.76
19548876301,886026926846,"(0.7581171989440918, 0.7484886646270752)","(94.88982391357422, 65.73535919189453, 15.8798189163208)",1,3.94500732421875,1,"(-67.90397644042969, -63.24486541748047, 781.3795776367188)","(0.6193968653678894, 0.6323862075805664, 0.7737407088279724)",1,"(0.7491165399551392, 0.7760367393493652)","(91.58097076416016, 60.382362365722656, 13.931516647338867)",1,3.760589599609375,1,"(-9.374095916748047, -68.56241607666016, 784.747314453125)","(0.5128428339958191, 0.6458835601806641, 0.7755850553512573)",1,1702303948701,0.75,0.76
19548887404,886026937952,"(0.7555102109909058, 0.7516637444496155)","(93.93145751953125, 65.11841583251953, 15.655269622802734)",1,3.961639404296875,1,"(-67.89311981201172, -63.25840377807617, 781.3526000976562)","(0.6193816661834717, 0.632424533367157, 0.7736873626708984)",1,"(0.7492916584014893, 0.7738987803459167)","(91.6453628540039, 60.79779815673828, 14.082714080810547)",1,3.751861572265625,1,"(-9.367359161376953, -68.56714630126953, 784.7186889648438)","(0.5128313899040222, 0.6459011435508728, 0.7755286693572998)",1,1702303948712,0.75,0.76
19548898507,886026949060,"(0.7551721930503845, 0.7535920143127441)","(93.80716705322266, 64.74374389648438, 15.518899917602539)",1,3.9687957763671875,1,"(-67.88386535644531, -63.243709564208984, 781.335693359375)","(0.619367241859436, 0.632392406463623, 0.7736497521400452)",1,"(0.7488022446632385, 0.772991955280304)","(91.46546173095703, 60.97404479980469, 14.14682674407959)",1,3.7385711669921875,1,"(-9.359272956848145, -68.54534912109375, 784.7006225585938)","(0.5128167867660522, 0.6458525061607361, 0.7754886746406555)",1,1702303948724,0.75,0.76
19548909610,886026960167,"(0.750337541103363, 0.7659308910369873)","(92.02987670898438, 62.3460693359375, 14.646227836608887)",1,4.0143585205078125,1,"(-67.86831665039062, -63.23958969116211, 781.242431640625)","(0.619353711605072, 0.6324008703231812, 0.7734612822532654)",1,"(0.7468493580818176, 0.7781904339790344)","(90.74754333496094, 59.96388626098633, 13.779155731201172)",1,3.745269775390625,1,"(-9.35105037689209, -68.53591918945312, 784.6060180664062)","(0.512803852558136, 0.6458498239517212, 0.7752983570098877)",1,1702303948735,0.75,0.77
19548920713,886026971275,"(0.7497209906578064, 0.7691317200660706)","(91.80322265625, 61.72408676147461, 14.419882774353027)",1,4.020751953125,1,"(-67.85177612304688, -63.25379943847656, 781.200927734375)","(0.6193304657936096, 0.6324438452720642, 0.773378312587738)",1,"(0.7491623759269714, 0.7778518199920654)","(91.59784698486328, 60.02967071533203, 13.80312728881836)",1,3.7273712158203125,1,"(-9.33913803100586, -68.54768371582031, 784.5631103515625)","(0.5127834677696228, 0.6458876132965088, 0.7752147316932678)",1,1702303948746,0.75,0.77
19548931816,886026982381,"(0.7509112358093262, 0.7692912220954895)","(92.24076843261719, 61.69309616088867, 14.408583641052246)",1,4.0001220703125,1,"(-67.83761596679688, -63.248626708984375, 781.1810302734375)","(0.619307816028595, 0.6324355006217957, 0.7733354568481445)",1,"(0.7505461573600769, 0.7778972387313843)","(92.10657501220703, 60.02084732055664, 13.79990005493164)",1,3.7054595947265625,1,"(-9.32753849029541, -68.5394515991211, 784.5420532226562)","(0.5127627849578857, 0.6458723545074463, 0.7751710414886475)",1,1702303948757,0.75,0.77
19548942919,886026993486,"(0.7519615888595581, 0.7633959054946899)","(92.62688446044922, 62.83865737915039, 14.825540542602539)",1,3.9821319580078125,1,"(-67.81568908691406, -63.251914978027344, 781.1174926757812)","(0.619278073310852, 0.6324563026428223, 0.7732060551643372)",1,"(0.752063512802124, 0.7733693718910217)","(92.66436767578125, 60.90068435668945, 14.120137214660645)",1,3.6866912841796875,1,"(-9.31141471862793, -68.53956604003906, 784.476806640625)","(0.5127350687980652, 0.6458867788314819, 0.7750406265258789)",1,1702303948790,0.75,0.77
19548954022,886027004590,"(0.7520992755889893, 0.7565787434577942)","(92.67752075195312, 64.16336059570312, 15.307655334472656)",1,3.9707183837890625,1,"(-67.79808044433594, -63.2764892578125, 781.0634765625)","(0.6192549467086792, 0.6325268745422363, 0.7730996012687683)",1,"(0.7474914789199829, 0.7743327617645264)","(90.98358917236328, 60.7135009765625, 14.051976203918457)",1,3.6938934326171875,1,"(-9.299680709838867, -68.56230926513672, 784.4215698242188)","(0.5127153992652893, 0.6459536552429199, 0.7749343514442444)",1,1702303948791,0.75,0.77
19548965126,886027015695,"(0.7495986819267273, 0.7613850235939026)","(91.75825500488281, 63.22942352294922, 14.967732429504395)",1,3.9477996826171875,1,"(-67.78646087646484, -63.259490966796875, 780.9783325195312)","(0.6192470788955688, 0.6325024366378784, 0.7729257941246033)",1,"(0.7520210146903992, 0.7730838060379028)","(92.64874267578125, 60.95616149902344, 14.140366554260254)",1,3.680511474609375,1,"(-9.297337532043457, -68.54386901855469, 784.335693359375)","(0.512712836265564, 0.6459272503852844, 0.7747598886489868)",1,1702303948791,0.75,0.77
19548976229,886027026799,"(0.750944197177887, 0.757075309753418)","(92.25289154052734, 64.06685638427734, 15.27252197265625)",1,3.9279022216796875,1,"(-67.76805114746094, -63.259735107421875, 780.9260864257812)","(0.6192218661308289, 0.6325135827064514, 0.7728189826011658)",1,"(0.7511900067329407, 0.766748309135437)","(92.34326934814453, 62.187232971191406, 14.588433265686035)",1,3.6745758056640625,1,"(-9.28671646118164, -68.54370880126953, 784.2821044921875)","(0.512694776058197, 0.6459383964538574, 0.7746529579162598)",1,1702303948805,0.75,0.76
19548987332,886027037904,"(0.7528848052024841, 0.759536623954773)","(92.96627807617188, 63.58859634399414, 15.098458290100098)",1,3.913360595703125,1,"(-67.7574462890625, -63.27251434326172, 780.862548828125)","(0.6192128658294678, 0.6325572729110718, 0.7726929783821106)",1,"(0.7527854442596436, 0.7640737295150757)","(92.92980194091797, 62.7069206237793, 14.777595520019531)",1,3.6678924560546875,1,"(-9.28512191772461, -68.55696105957031, 784.2180786132812)","(0.5126935839653015, 0.6459840536117554, 0.7745276093482971)",1,1702303948812,0.75,0.76
19548998435,886027048996,"(0.752953052520752, 0.75833660364151)","(92.99137878417969, 63.82176971435547, 15.183382034301758)",1,3.89996337890625,1,"(-67.75374603271484, -63.256710052490234, 780.6884765625)","(0.6192336082458496, 0.6325528621673584, 0.7723441123962402)",1,"(0.754548966884613, 0.758726954460144)","(93.57808685302734, 63.74587631225586, 15.155770301818848)",1,3.640106201171875,1,"(-9.297643661499023, -68.54183197021484, 784.0441284179688)","(0.5127200484275818, 0.645983874797821, 0.774178683757782)",1,1702303948823,0.75,0.76
19549009538,886027060088,"(0.754765510559082, 0.7605968117713928)","(93.65769958496094, 63.38255310058594, 15.023518562316895)",1,3.8940887451171875,1,"(-67.7396469116211, -63.259117126464844, 780.5390014648438)","(0.6192318201065063, 0.6325882077217102, 0.7720451951026917)",1,"(0.7546293139457703, 0.7594236135482788)","(93.60762786865234, 63.610511779785156, 15.106510162353516)",1,3.6409759521484375,1,"(-9.298274993896484, -68.5467529296875, 783.894287109375)","(0.5127246975898743, 0.6460273861885071, 0.7738809585571289)",1,1702303948834,0.75,0.76
19549020641,886027071180,"(0.7516680955886841, 0.7655900716781616)","(92.51900482177734, 62.41230392456055, 14.670371055603027)",1,3.8997650146484375,1,"(-67.72769927978516, -63.27265548706055, 780.5388793945312)","(0.6192103028297424, 0.6326213479042053, 0.7720450162887573)",1,"(0.7553902864456177, 0.7623546123504639)","(93.88736724853516, 63.04096603393555, 14.899208068847656)",1,3.638580322265625,1,"(-9.29013729095459, -68.5622329711914, 783.8935546875)","(0.5127102136611938, 0.6460651755332947, 0.7738820910453796)",1,1702303948846,0.75,0.76
19549031744,886027082270,"(0.7534886002540588, 0.7679503560066223)","(93.18824768066406, 61.95370101928711, 14.503373146057129)",1,3.8815765380859375,1,"(-67.72787475585938, -63.275211334228516, 780.43505859375)","(0.6192272305488586, 0.6326478123664856, 0.7718392610549927)",1,"(0.7541140913963318, 0.7553635239601135)","(93.41818237304688, 64.39945220947266, 15.393609046936035)",1,3.627838134765625,1,"(-9.299137115478516, -68.56668090820312, 783.7902221679688)","(0.5127289891242981, 0.6460975408554077, 0.7736772298812866)",1,1702303948856,0.75,0.76
19549042847,886027093367,"(0.7518504858016968, 0.7722527980804443)","(92.58604431152344, 61.117671966552734, 14.199092864990234)",1,3.888458251953125,1,"(-67.72392272949219, -63.27317810058594, 780.392333984375)","(0.6192267537117004, 0.6326512694358826, 0.7717534303665161)",1,"(0.7542195916175842, 0.7621219158172607)","(93.45697784423828, 63.08619689941406, 14.915614128112793)",1,3.64276123046875,1,"(-9.299674034118652, -68.56707000732422, 783.7476196289062)","(0.5127309560775757, 0.6461074948310852, 0.7735924124717712)",1,1702303948867,0.75,0.77
19549053951,886027104471,"(0.7559800744056702, 0.769024670124054)","(94.10417938232422, 61.74491882324219, 14.427411079406738)",1,3.874267578125,1,"(-67.72228240966797, -63.2759895324707, 780.4320678710938)","(0.6192175149917603, 0.6326504349708557, 0.7718325257301331)",1,"(0.7538089752197266, 0.7616961598396301)","(93.30606842041016, 63.168922424316406, 14.945727348327637)",1,3.638427734375,1,"(-9.295926094055176, -68.57074737548828, 783.7872314453125)","(0.5127232670783997, 0.646108090877533, 0.7736718654632568)",1,1702303948878,0.75,0.77
