timestamp,event,device
0,enter,TABLE
406,quit,TABLE
513,enter,SCREEN
968,quit,SCREEN
1026,enter,SCREEN
1089,quit,SCREEN
1147,enter,TABLE
1213,quit,TABLE
1338,enter,SCREEN
1464,quit,SCREEN
1525,enter,SCREEN
1587,quit,SCREEN
1645,enter,SCREEN
1997,quit,SCREEN
2059,enter,SCREEN
2233,quit,SCREEN
2505,enter,TABLE
3206,grasp,BLOCK
3255,quit,TABLE
3393,enter,TABLE
3461,quit,TABLE
3461,enter,SCREEN
3729,quit,SCREEN
3730,enter,TABLE
3808,quit,TABLE
3922,enter,TABLE
5375,quit,TABLE
5425,release,BLOCK
