timestamp,event,device
12,enter,SCREEN
109,quit,SCREEN
110,enter,TABLE
114,quit,TABLE
115,enter,SCREEN
172,quit,SCREEN
173,enter,TABLE
183,quit,TABLE
184,enter,SCREEN
334,quit,SCREEN
335,enter,TABLE
335,quit,TABLE
336,enter,SCREEN
367,quit,SCREEN
368,enter,TABLE
369,quit,TABLE
370,enter,SCREEN
382,quit,SCREEN
383,enter,TABLE
391,quit,TABLE
392,enter,SCREEN
721,quit,SCREEN
2058,enter,SCREEN
2066,grasp,BLOCK
2686,quit,SCREEN
3034,enter,TABLE
4017,quit,TABLE
4161,enter,SCREEN
4519,quit,SCREEN
4520,enter,TABLE
4552,quit,TABLE
4553,enter,SCREEN
4554,quit,SCREEN
4555,enter,TABLE
4567,quit,TABLE
4568,enter,SCREEN
4590,quit,SCREEN
4591,enter,TABLE
4594,quit,TABLE
4595,enter,SCREEN
4656,quit,SCREEN
4657,enter,TABLE
4661,quit,TABLE
4662,enter,SCREEN
5412,quit,SCREEN
5413,enter,TABLE
5417,quit,TABLE
5418,enter,SCREEN
5507,release,BLOCK
5567,quit,SCREEN
