timestamp,event,device
11,enter,SCREEN
345,quit,SCREEN
346,enter,TABLE
349,quit,TABLE
350,enter,SCREEN
360,quit,SCREEN
361,enter,TABLE
367,quit,TABLE
368,enter,SCREEN
708,quit,SCREEN
1368,enter,TABLE
1494,quit,TABLE
1515,enter,SCREEN
1900,quit,SCREEN
1959,grasp,BLOCK
2014,enter,TABLE
2987,quit,TABLE
3036,enter,TABLE
3150,quit,TABLE
3167,enter,SCREEN
3167,quit,SCREEN
3168,enter,TABLE
3178,quit,TABLE
3179,enter,SCREEN
3203,quit,SCREEN
3204,enter,TABLE
3231,quit,TABLE
3232,enter,SCREEN
3283,quit,SCREEN
3284,enter,TABLE
3289,quit,TABLE
3290,enter,SCREEN
3466,release,BLOCK
3526,quit,SCREEN
