pupil_timestamp,world_index,eye_id,confidence,norm_pos_x,norm_pos_y,diameter,method,ellipse_center_x,ellipse_center_y,ellipse_axis_a,ellipse_axis_b,ellipse_angle,diameter_3d,model_confidence,model_id,sphere_center_x,sphere_center_y,sphere_center_z,sphere_radius,circle_3d_center_x,circle_3d_center_y,circle_3d_center_z,circle_3d_normal_x,circle_3d_normal_y,circle_3d_normal_z,circle_3d_radius,theta,phi,projected_sphere_center_x,projected_sphere_center_y,projected_sphere_axis_a,projected_sphere_axis_b,projected_sphere_angle
-819101.48723,0,1,0.7038599848747253,0.33420742157616373,0.5025863377351389,50.28630758137086,pye3d 0.3.0 real-time,106.94637490437239,119.37927894356666,38.37289953607035,50.28630758137086,97.88502398153611,1.139786694425772,0.1,,-1.932674137566816,-6.0769798415781535,17.49405095228105,10.392304845413264,-1.824577667513798,1.8099444665551276,10.727608747478111,0.010401587680593044,0.7589196453964921,-0.6511012047331701,0.569893347212886,0.7091438808238563,-1.5548223079049657,121.28937506767636,-0.13130670404790123,503.87169124399236,503.87169124399236,0.0
-819101.48723,0,1,0.7038599848747253,0.3318475723266602,0.500818951924642,49.93396759033203,2d c++,106.19122314453125,119.80345153808594,40.930030822753906,49.93396759033203,38.811893463134766,,,,,,,,,,,,,,,,,,,,,
-819101.479922,0,1,0.29543322564470414,0.36395034921404157,0.6669892083320572,50.55711163187176,pye3d 0.3.0 real-time,116.46411174849331,79.92259000030626,47.68388592234589,50.55711163187176,100.91292616306689,1.0987688591288194,0.1,,-1.932674137566816,-6.0769798415781535,17.49405095228105,10.392304845413264,-0.8615818509917932,-0.954971112800032,8.515310066390633,0.10306590333017018,0.49286551972527687,-0.8639797445754552,0.5493844295644097,1.055416332514123,-1.4520653725432202,121.28937506767636,-0.13130670404790123,503.87169124399236,503.87169124399236,0.0
-819101.479922,0,1,0.6939318776130676,0.3313291549682617,0.5004602750142415,50.04314041137695,2d c++,106.02532958984375,119.88953399658203,41.062129974365234,50.04314041137695,38.047386169433594,,,,,,,,,,,,,,,,,,,,,
-819101.462242,1,1,0.29892745724993824,0.3435016408477679,0.5672726499914125,49.758213100175794,pye3d 0.3.0 real-time,109.92052507128574,103.85456400206103,44.732739356140314,49.758213100175794,97.48926839090501,1.1112729967188382,0.1,,-1.932674137566816,-6.0769798415781535,17.49405095228105,10.392304845413264,-1.012285682330964,-0.5324911368753238,8.752682060917907,0.08856442039824047,0.5335186743631697,-0.8411386137523885,0.5556364983594191,1.008040963321961,-1.4658917399040057,121.28937506767636,-0.13130670404790123,503.87169124399236,503.87169124399236,0.0
-819101.462242,1,1,0.6791802644729614,0.3302879810333252,0.4997653643290202,50.03256607055664,2d c++,105.69215393066406,120.05631256103516,40.86602020263672,50.03256607055664,36.86911392211914,,,,,,,,,,,,,,,,,,,,,
-819101.444207,1,1,0.8050348162651062,0.3315469092280054,0.499781137890817,50.62064783951283,pye3d 0.3.0 real-time,106.09501095296173,120.05252690620391,42.50554788010545,50.62064783951283,90.61547114516834,1.1486273177357824,0.1,,-1.932674137566816,-6.0769798415781535,17.49405095228105,10.392304845413264,-0.4517563373554956,0.4137227191296926,9.514222461803456,0.14250138176661903,0.624568145109078,-0.7678593545107139,0.5743136588678912,0.8962178884337744,-1.3873012406409648,121.28937506767636,-0.13130670404790123,503.87169124399236,503.87169124399236,0.0
-819101.444207,1,1,0.8050348162651062,0.3294848918914795,0.4982472737630208,50.24419021606445,2d c++,105.43516540527344,120.420654296875,40.99119186401367,50.24419021606445,36.735507965087905,,,,,,,,,,,,,,,,,,,,,
-819101.435909,1,1,0.33315013473452576,0.3212493510631397,0.5915712742977,51.16464767327727,pye3d 0.3.0 real-time,102.7997923402047,98.022894168552,46.22920302383023,51.16464767327727,102.24530196997027,1.1228057272715048,0.1,,-1.932674137566816,-6.0769798415781535,17.49405095228105,10.392304845413264,-1.134853995867104,-0.6364590835307213,8.67564877826147,0.07677027892920568,0.5235143540317386,-0.8485511448320976,0.5614028636357524,1.0198258310975616,-1.4805697781106253,121.28937506767636,-0.13130670404790123,503.87169124399236,503.87169124399236,0.0
-819101.435909,1,1,0.6399634480476379,0.3288554668426514,0.4978928248087565,49.92737579345703,2d c++,105.23374938964844,120.50572204589844,41.00191116333008,49.92737579345703,37.019775390625,,,,,,,,,,,,,,,,,,,,,
-819101.4170990001,1,1,0.794403612613678,0.33018724297646795,0.499906362625697,50.63523654593622,pye3d 0.3.0 real-time,105.65991775246974,120.02247296983272,42.511844709906796,50.63523654593622,90.75704040020291,1.1485589786732482,0.1,,-1.932674137566816,-6.0769798415781535,17.49405095228105,10.392304845413264,-0.45613316547219696,0.41343337884446996,9.513176126430873,0.14208022128472333,0.6245403033271513,-0.7679600381788846,0.5742794893366241,0.8962535381691522,-1.3878549738169237,121.28937506767636,-0.13130670404790123,503.87169124399236,503.87169124399236,0.0
-819101.4170990001,1,1,0.794403612613678,0.3281003475189209,0.49831247329711914,50.24024200439453,2d c++,104.99211120605469,120.4050064086914,41.14851379394531,50.24024200439453,35.67302703857419,,,,,,,,,,,,,,,,,,,,,
-819101.410352,2,1,0.7978106141090393,0.3277687311172485,0.49719664255777996,50.08214569091797,2d c++,104.88599395751953,120.67280578613281,41.36293029785156,50.08214569091797,34.29563522338867,,,,,,,,,,,,,,,,,,,,,
-819101.410352,2,1,0.7978106141090393,0.32986349752069566,0.4988663258335202,50.490838993103786,pye3d 0.3.0 real-time,105.55631920662262,120.27208179995515,42.364072664946804,50.490838993103786,90.76741803344106,1.1462811629345593,0.1,,-1.932674137566816,-6.0769798415781535,17.49405095228105,10.392304845413264,-0.4574625014238427,0.41597540206842165,9.514998199441848,0.14195230587313565,0.6247849096259237,-0.7677847091216562,0.5731405814672796,0.8959402996716674,-1.3879752157697647,121.28937506767636,-0.13130670404790123,503.87169124399236,503.87169124399236,0.0
-819101.403863,2,1,0.7195331454277039,0.3265571594238281,0.49708935419718425,50.29465866088867,2d c++,104.498291015625,120.69855499267578,41.252899169921875,50.29465866088867,34.93925094604492,,,,,,,,,,,,,,,,,,,,,
-819101.403863,2,1,0.7195331454277039,0.3286696627153055,0.4987334147951127,50.70220810201741,pye3d 0.3.0 real-time,105.17429206889776,120.30398044917295,42.52990001475365,50.70220810201741,90.88491188215558,1.1498394254728375,0.1,,-1.932674137566816,-6.0769798415781535,17.49405095228105,10.392304845413264,-0.4613625841176139,0.41630773386466213,9.514548538265071,0.14157702024095054,0.624816888267927,-0.7678279777885657,0.5749197127364187,0.895899342585923,-1.388457940773269,121.28937506767636,-0.13130670404790123,503.87169124399236,503.87169124399236,0.0
-819101.395914,2,1,0.0,0.0,1.0,0.0,2d c++,0.0,0.0,0.0,0.0,-90.0,,,,,,,,,,,,,,,,,,,,,
-819101.395914,2,1,0.31889523741011966,0.15632342893724682,0.755081635753691,56.64354468997578,pye3d 0.3.0 real-time,50.02349725991898,58.78040741911415,49.85211440600286,56.64354468997578,129.47242743606103,1.1189323827214057,0.1,,-1.932674137566816,-6.0769798415781535,17.49405095228105,10.392304845413264,-2.0000046303451424,-1.2977928790003368,8.266113014612177,-0.0064788796883728135,0.45987747989197536,-0.8879587420630474,0.5594661913607029,1.092939109039069,-1.5780925720064398,121.28937506767636,-0.13130670404790123,503.87169124399236,503.87169124399236,0.0
-819101.370405,3,1,0.3080792390376159,0.1333534805444164,0.7501811955848647,56.95072740292154,pye3d 0.3.0 real-time,42.67311377421325,59.956513059632464,49.54762890846964,56.95072740292154,129.84664047059476,1.121436464344546,0.1,,-1.932674137566816,-6.0769798415781535,17.49405095228105,10.392304845413264,-2.1318992723951813,-1.279203902043573,8.277671219453431,-0.019170447537082684,0.46166620503363326,-0.8868465532836395,0.560718232172273,1.0909236857686107,-1.5924093808011903,121.28937506767636,-0.13130670404790123,503.87169124399236,503.87169124399236,0.0
-819101.370405,3,1,0.0,0.0,1.0,0.0,2d c++,0.0,0.0,0.0,0.0,-90.0,,,,,,,,,,,,,,,,,,,,,
-819101.344546,3,1,0.0,0.0,1.0,0.0,2d c++,0.0,0.0,0.0,0.0,-90.0,,,,,,,,,,,,,,,,,,,,,
-819101.344546,3,1,0.29308543495500883,0.31670644241117696,0.6504701642234142,48.77489919786346,pye3d 0.3.0 real-time,101.34606157157663,83.88716058638059,45.02362263186271,48.77489919786346,107.76359317943809,1.0617769502022032,0.1,,-1.932674137566816,-6.0769798415781535,17.49405095228105,10.392304845413264,-1.1396509509399646,-0.8849746051578578,8.526654682992154,0.07630869171210458,0.499600936813534,-0.8628881083339983,0.5308884751011016,1.047658288409554,-1.4825917344380257,121.28937506767636,-0.13130670404790123,503.87169124399236,503.87169124399236,0.0
-819101.321073,4,1,0.0,0.0,1.0,0.0,2d c++,0.0,0.0,0.0,0.0,-90.0,,,,,,,,,,,,,,,,,,,,,
-819101.321073,4,1,0.29578613783419067,0.3588223196024455,0.674179654122081,51.1358121249897,pye3d 0.3.0 real-time,114.82314227278255,78.19688301070056,48.27982089071651,51.1358121249897,102.85904222199291,1.1051674072525106,0.1,,-1.932674137566816,-6.0769798415781535,17.49405095228105,10.392304845413264,-0.8891283511806458,-0.9838893381206741,8.495637685748614,0.10041524011362583,0.4900828621963837,-0.8658727202853336,0.5525837036262553,1.0586115156091545,-1.4553420884621358,121.28937506767636,-0.13130670404790123,503.87169124399236,503.87169124399236,0.0
-819101.2965630001,4,1,0.0,0.0,1.0,0.0,2d c++,0.0,0.0,0.0,0.0,-90.0,,,,,,,,,,,,,,,,,,,,,
-819101.2965630001,4,1,0.26646023262717883,0.2602219384485252,0.9006206992851216,56.56183146601894,pye3d 0.3.0 real-time,83.27102030352806,23.851032171570836,52.34363873649793,56.56183146601894,142.46782388944865,1.086570369568296,0.1,,-1.932674137566816,-6.0769798415781535,17.49405095228105,10.392304845413264,-1.3666391526405235,-1.8476019287443854,8.018188623908324,0.054466741819656786,0.40697207941320557,-0.9118152776816378,0.543285184784148,1.1516595743698756,-1.511132819537223,121.28937506767636,-0.13130670404790123,503.87169124399236,503.87169124399236,0.0
-819101.274701,5,1,0.0,0.0,1.0,0.0,2d c++,0.0,0.0,0.0,0.0,-90.0,,,,,,,,,,,,,,,,,,,,,
-819101.274701,5,1,0.2759437060678115,0.25832631968297565,0.9275153658320319,58.28398139959392,pye3d 0.3.0 real-time,82.66442229855221,17.396312200312366,53.794360150578804,58.28398139959392,144.8765916782042,1.102463932502853,0.1,,-1.932674137566816,-6.0769798415781535,17.49405095228105,10.392304845413264,-1.3678748285131337,-1.944517178546179,7.975450525792965,0.054347838853376344,0.39764640515293137,-0.9159277530902304,0.5512319662514265,1.1618460286179788,-1.5115294355622477,121.28937506767636,-0.13130670404790123,503.87169124399236,503.87169124399236,0.0
-819101.255594,5,1,0.0,0.0,1.0,0.0,2d c++,0.0,0.0,0.0,0.0,-90.0,,,,,,,,,,,,,,,,,,,,,
-819101.255594,5,1,0.2642679478168129,0.2581555325794784,0.9156941186131335,58.58071270426279,pye3d 0.3.0 real-time,82.60977042543308,20.233411532847953,54.115958902541536,58.58071270426279,143.80011735197684,1.1112573272592767,0.1,,-1.932674137566816,-6.0769798415781535,17.49405095228105,10.392304845413264,-1.3725678891400244,-1.9015461006896262,7.993943896783049,0.05389624888399993,0.4017812990475729,-0.9141482276370057,0.5556286636296384,1.157335097902384,-1.5119066097824834,121.28937506767636,-0.13130670404790123,503.87169124399236,503.87169124399236,0.0
-819101.235448,5,1,0.24055069419297567,0.3319440228383428,0.8005363183365507,51.944542935364886,pye3d 0.3.0 real-time,106.22208730826969,47.87128359922782,49.668690243940624,51.944542935364886,130.63300861205488,1.0687495641125975,0.1,,-1.932674137566816,-6.0769798415781535,17.49405095228105,10.392304845413264,-1.006497171217324,-1.4813218939393504,8.219239673591444,0.08912142013985168,0.44221739219545103,-0.8924691314057369,0.5343747820562987,1.1127268928425917,-1.4712668972980565,121.28937506767636,-0.13130670404790123,503.87169124399236,503.87169124399236,0.0
-819101.235448,5,1,0.0,0.0,1.0,0.0,2d c++,0.0,0.0,0.0,0.0,-90.0,,,,,,,,,,,,,,,,,,,,,
-819101.2148290001,6,1,0.0,0.0,1.0,0.0,2d c++,0.0,0.0,0.0,0.0,-90.0,,,,,,,,,,,,,,,,,,,,,
-819101.2148290001,6,1,0.2887684891873128,0.1587774058280528,0.9327361442221888,57.99823507157698,pye3d 0.3.0 real-time,50.808769864976895,16.14332538667469,51.700572451856786,57.99823507157698,142.5699283665391,1.079305935564299,0.1,,-1.932674137566816,-6.0769798415781535,17.49405095228105,10.392304845413264,-1.8966416760801383,-1.958895060943191,7.95255843794023,0.0034672252231496823,0.39626289277421606,-0.918130545270912,0.5396529677821496,1.1633533885709708,-1.5670199479793598,121.28937506767636,-0.13130670404790123,503.87169124399236,503.87169124399236,0.0
