timestamp,event,device
159,enter,SCREEN
961,quit,SCREEN
962,enter,TABLE
969,quit,TABLE
970,enter,SCREEN
1157,quit,SCREEN
1468,enter,TABLE
1631,quit,TABLE
1728,enter,TABLE
1793,quit,TABLE
1808,enter,TABLE
1923,quit,TABLE
1938,enter,TABLE
2098,quit,TABLE
2328,enter,SCREEN
2828,quit,SCREEN
2829,enter,TABLE
2840,quit,TABLE
2841,enter,SCREEN
2912,quit,SCREEN
2913,enter,TABLE
2916,quit,TABLE
2917,enter,SCREEN
3252,quit,SCREEN
3253,enter,TABLE
3292,quit,TABLE
3293,enter,SCREEN
3426,quit,SCREEN
3658,enter,TABLE
4838,grasp,BLOCK
6450,quit,TABLE
6544,enter,TABLE
6658,quit,TABLE
6775,enter,TABLE
6880,release,BLOCK
6940,quit,TABLE
