timestamp,event,device
0,enter,TABLE
516,quit,TABLE
1031,enter,TABLE
1097,quit,TABLE
1333,enter,TABLE
1718,quit,TABLE
1758,enter,SCREEN
1878,quit,SCREEN
1879,enter,TABLE
2082,quit,TABLE
2083,enter,SCREEN
2204,quit,SCREEN
2205,enter,TABLE
2244,quit,TABLE
2245,enter,SCREEN
2284,quit,SCREEN
2285,enter,TABLE
2598,quit,TABLE
2599,enter,SCREEN
2709,quit,SCREEN
3006,enter,TABLE
3412,quit,TABLE
3577,grasp,BLOCK
3777,enter,TABLE
4399,quit,TABLE
4721,enter,TABLE
5988,release,BLOCK
6048,quit,TABLE
