world_index,world_timestamp,surface_name,event_type
0,79362.84313499999,Right,enter
50,79365.454625,Assembly,enter
54,79365.65455299999,Assembly,exit
65,79366.180411,Assembly,enter
112,79368.43754399999,Assembly,exit
174,79371.578276,Right,exit
184,79372.02830199999,Assembly,enter
184,79372.02830199999,Left,enter
184,79372.02830199999,Screen,enter
209,79373.417882,Assembly,exit
212,79373.58436,Assembly,enter
213,79373.636829,Assembly,exit
215,79373.747714,Assembly,enter
215,79373.747714,Assembly,exit
217,79373.872884,Assembly,enter
217,79373.872884,Assembly,exit
222,79374.136934,Assembly,enter
222,79374.136934,Assembly,exit
224,79374.256436,Assembly,enter
274,79377.151386,Assembly,exit
274,79377.151386,Screen,exit
275,79377.206115,Left,exit
281,79377.46789199999,Right,enter
281,79377.46789199999,Assembly,enter
281,79377.46789199999,Left,enter
299,79378.57986999999,Right,exit
299,79378.57986999999,Assembly,exit
299,79378.57986999999,Left,exit
305,79378.878608,Left,enter
306,79378.92158499999,Assembly,enter
306,79378.92158499999,Screen,enter
317,79379.56405799999,Assembly,exit
317,79379.56405799999,Left,exit
317,79379.56405799999,Screen,exit
326,79379.97907199999,Right,enter
326,79379.97907199999,Assembly,enter
341,79380.76080399999,Assembly,exit
341,79380.76080399999,Left,enter
341,79380.76080399999,Left,exit
342,79380.817017,Right,exit
351,79381.190177,Left,enter
352,79381.232857,Assembly,enter
353,79381.279101,Screen,enter
368,79382.074258,Right,enter
378,79382.705192,Right,exit
379,79382.765307,Assembly,exit
379,79382.765307,Left,exit
379,79382.765307,Screen,exit
383,79382.961201,Assembly,enter
383,79382.961201,Left,enter
384,79383.007579,Right,enter
392,79383.484076,Right,exit
392,79383.484076,Assembly,exit
392,79383.484076,Left,exit
397,79383.72975599999,Assembly,enter
397,79383.72975599999,Left,enter
398,79383.78758199999,Screen,enter
402,79384.056099,Assembly,exit
405,79384.236886,Assembly,enter
411,79384.588945,Assembly,exit
413,79384.69759099999,Assembly,enter
413,79384.69759099999,Assembly,exit
417,79384.910991,Assembly,enter
