world_index,world_timestamp,surface_name,event_type
0,260201.894964,Right,enter
0,260201.894964,Assembly,enter
0,260201.894964,Left,enter
80,260206.581183,Right,exit
80,260206.581183,Assembly,exit
80,260206.581183,Left,exit
87,260206.91502,Left,enter
89,260207.00876,Assembly,enter
89,260207.00876,Screen,enter
121,260208.702948,Assembly,exit
122,260208.75336,Left,exit
122,260208.75336,Screen,exit
131,260209.12840299998,Right,enter
131,260209.12840299998,Assembly,enter
131,260209.12840299998,Left,enter
183,260211.996674,Right,exit
183,260211.996674,Assembly,exit
183,260211.996674,Left,exit
191,260212.326779,Left,enter
192,260212.366915,Assembly,enter
192,260212.366915,Screen,enter
205,260213.03787099998,Assembly,exit
205,260213.03787099998,Left,exit
205,260213.03787099998,Screen,exit
213,260213.472835,Right,enter
213,260213.472835,Assembly,enter
214,260213.520414,Left,enter
253,260215.606551,Right,exit
253,260215.606551,Assembly,exit
253,260215.606551,Left,exit
261,260215.925086,Left,enter
262,260215.96635,Assembly,enter
262,260215.96635,Screen,enter
277,260216.747744,Assembly,exit
277,260216.747744,Left,exit
277,260216.747744,Screen,exit
286,260217.112426,Right,enter
286,260217.112426,Assembly,enter
288,260217.202932,Left,enter
291,260217.372645,Left,exit
292,260217.428677,Assembly,exit
293,260217.475386,Right,exit
301,260217.81669799998,Left,enter
303,260217.903676,Assembly,enter
303,260217.903676,Screen,enter
313,260218.448233,Screen,exit
314,260218.509747,Assembly,exit
314,260218.509747,Left,exit
321,260218.807906,Right,enter
321,260218.807906,Assembly,enter
321,260218.807906,Left,enter
352,260220.567082,Right,exit
352,260220.567082,Left,exit
353,260220.621182,Assembly,exit
360,260220.91753799998,Left,enter
361,260220.965651,Assembly,enter
361,260220.965651,Screen,enter
380,260221.97321199998,Screen,exit
381,260222.023731,Assembly,exit
382,260222.07221699998,Left,exit
390,260222.39523199998,Right,enter
390,260222.39523199998,Assembly,enter
390,260222.39523199998,Left,enter
415,260223.78289,Right,exit
415,260223.78289,Assembly,exit
415,260223.78289,Left,exit
422,260224.060811,Left,enter
423,260224.105716,Assembly,enter
423,260224.105716,Screen,enter
431,260224.51721999998,Assembly,exit
431,260224.51721999998,Screen,exit
432,260224.573534,Left,exit
439,260224.86999799998,Right,enter
439,260224.86999799998,Assembly,enter
439,260224.86999799998,Left,enter
447,260225.324976,Right,exit
447,260225.324976,Assembly,exit
447,260225.324976,Left,exit
455,260225.681935,Left,enter
456,260225.725353,Assembly,enter
456,260225.725353,Screen,enter
480,260227.019382,Assembly,exit
480,260227.019382,Screen,exit
481,260227.073273,Left,exit
490,260227.435133,Right,enter
490,260227.435133,Assembly,enter
491,260227.48237399998,Left,enter
524,260229.316164,Right,exit
524,260229.316164,Assembly,exit
524,260229.316164,Left,exit
532,260229.66024,Left,enter
533,260229.701959,Assembly,enter
534,260229.749991,Screen,enter
550,260230.588211,Assembly,exit
550,260230.588211,Screen,exit
551,260230.64456699998,Left,exit
560,260231.007751,Right,enter
560,260231.007751,Assembly,enter
561,260231.054042,Left,enter
585,260232.323581,Right,exit
585,260232.323581,Assembly,exit
585,260232.323581,Left,exit
592,260232.60852799998,Left,enter
594,260232.693704,Assembly,enter
594,260232.693704,Screen,enter
624,260234.202793,Assembly,exit
625,260234.25567699998,Left,exit
625,260234.25567699998,Screen,exit
630,260234.472043,Assembly,enter
630,260234.472043,Left,enter
631,260234.518873,Right,enter
636,260234.756343,Right,exit
636,260234.756343,Assembly,exit
641,260234.985419,Screen,enter
642,260235.034968,Assembly,enter
650,260235.44446,Screen,exit
651,260235.49698599998,Assembly,exit
652,260235.547188,Left,exit
658,260235.81483,Left,enter
659,260235.86801099998,Right,enter
659,260235.86801099998,Assembly,enter
669,260236.415156,Right,exit
669,260236.415156,Assembly,exit
669,260236.415156,Left,exit
676,260236.698185,Assembly,enter
676,260236.698185,Left,enter
