timestamp,event,device
491,enter,SCREEN
1855,quit,SCREEN
2059,enter,TABLE
2469,quit,TABLE
2602,enter,TABLE
2641,quit,TABLE
2642,enter,SCREEN
2666,quit,SCREEN
2667,enter,TABLE
2670,quit,TABLE
2671,enter,SCREEN
2796,grasp,BLOCK
2896,quit,SCREEN
2897,enter,TABLE
2925,quit,TABLE
2926,enter,SCREEN
3202,quit,SCREEN
3203,enter,TABLE
3266,quit,TABLE
3318,enter,TABLE
3380,quit,TABLE
3397,enter,TABLE
5229,quit,TABLE
5348,enter,SCREEN
5975,quit,SCREEN
6074,enter,TABLE
6211,release,BLOCK
6271,quit,TABLE
