timestamp,event,device
268,enter,SCREEN
2149,quit,SCREEN
2318,enter,SCREEN
2553,quit,SCREEN
2823,enter,TABLE
3175,quit,TABLE
3528,enter,TABLE
3614,quit,TABLE
3614,enter,SCREEN
3697,quit,SCREEN
3946,enter,SCREEN
4034,quit,SCREEN
4258,enter,SCREEN
4340,quit,SCREEN
5766,enter,SCREEN
6484,quit,SCREEN
6525,enter,SCREEN
6823,quit,SCREEN
7042,enter,TABLE
7420,quit,TABLE
7462,enter,TABLE
7931,grasp,BLOCK
8529,quit,TABLE
8638,enter,TABLE
9976,quit,TABLE
10080,enter,SCREEN
10645,release,BLOCK
10705,quit,SCREEN
