timestamp,distance
0,nan
51,nan
103,33.119122844936186
157,nan
209,32.03877585531929
262,31.515204141305293
316,30.955012930716347
371,nan
421,nan
472,nan
519,nan
566,nan
616,nan
664,nan
711,nan
763,nan
817,nan
868,nan
917,30.53982940129584
970,28.472562900446164
1025,28.87593593655912
1076,28.765647377370296
1128,29.024857250370637
1182,22.149788685253114
1236,22.54619978034406
1294,23.234222428944335
1350,36.264552621030184
1404,nan
1454,nan
1506,nan
1556,nan
1607,nan
1662,nan
1715,nan
1771,nan
1823,nan
1873,nan
1924,nan
1970,nan
2013,nan
2054,7.463563069751709
2098,nan
2144,3.4817851631692
2196,4.306865023729816
2244,nan
2293,-0.9516107673877193
2345,-1.574095702112601
2395,-1.9124723086080473
2443,-1.7698658427476606
2495,-1.7783070262136054
2546,-1.5901850395960317
2598,-1.3810422326010705
2649,-1.4373022815584071
2700,-1.7101987157959304
2750,-1.7030741143129757
2801,-1.887426632910834
2851,-1.939428574459998
2906,-1.8631868229365711
2957,-1.1318087451112115
3007,-1.4600641500954596
3057,-1.1648564061882623
3118,2.074479538126937
3178,18.001555826768755
3228,nan
