timestamp,event,device
0,enter,TABLE
747,quit,TABLE
903,enter,TABLE
1201,quit,TABLE
1484,enter,SCREEN
1884,quit,SCREEN
1885,enter,TABLE
2039,quit,TABLE
2039,enter,SCREEN
2089,quit,SCREEN
2090,enter,TABLE
2249,quit,TABLE
2477,enter,TABLE
2838,quit,TABLE
2922,enter,TABLE
3024,grasp,BLOCK
3119,quit,TABLE
3120,enter,SCREEN
3172,quit,SCREEN
3173,enter,TABLE
3225,quit,TABLE
3226,enter,SCREEN
3277,quit,SCREEN
3278,enter,TABLE
3330,quit,TABLE
3331,enter,SCREEN
3435,quit,SCREEN
3436,enter,TABLE
3494,quit,TABLE
3495,enter,SCREEN
3591,quit,SCREEN
3786,enter,TABLE
5062,release,BLOCK
5122,quit,TABLE
