row,non_zero_column
0,[]
1,[]
2,[]
3,[]
4,[]
5,[173]
6,[]
7,[168]
8,[]
9,[]
10,[228]
11,[]
12,[226]
13,[272]
14,[]
15,"[166, 169]"
16,[214]
17,[]
18,[]
19,"[27, 230]"
20,"[187, 287]"
21,[]
22,[]
23,[]
24,[]
25,[261]
26,[217]
27,[]
28,[]
29,[]
30,[190]
31,[]
32,[29]
33,[]
34,[176]
35,[]
36,[158]
37,[173]
38,[]
39,[298]
40,"[184, 193]"
41,[]
42,[300]
43,[]
44,[]
45,[]
46,[221]
47,[217]
48,[]
49,[]
50,[170]
51,[]
52,[228]
53,[]
54,[]
55,[]
56,[226]
57,[296]
58,[]
59,[]
60,[]
61,[181]
62,[296]
63,[]
64,[297]
65,[]
66,[]
67,[299]
68,[291]
69,[]
70,[]
71,[]
72,[190]
73,[299]
74,[]
75,[]
76,[299]
77,[159]
78,[]
79,[]
80,[204]
81,[]
82,[]
83,[214]
84,[302]
85,[312]
86,[317]
87,[]
88,"[303, 308]"
89,[318]
90,[]
91,[152]
92,[]
93,[313]
94,[]
95,[151]
96,[]
97,[]
98,[]
99,[]
100,[314]
101,[]
102,"[301, 304]"
103,[]
104,[313]
105,[314]
106,[321]
107,[312]
108,[]
109,[83]
110,[]
111,[197]
112,[]
113,[]
114,[311]
115,"[182, 303]"
116,[]
117,[]
118,[]
119,[302]
120,[]
121,[]
122,[]
123,[]
124,[]
125,[191]
126,[146]
127,[]
128,[]
129,[]
130,[]
131,[]
132,[288]
133,[]
134,[217]
135,[]
136,[]
137,[]
138,[]
139,[]
140,[]
141,[]
142,[]
143,[]
144,[]
145,[]
146,[]
147,[]
148,[]
149,[]
150,[]
151,[]
152,[]
153,[]
154,[]
155,[]
156,[]
157,[]
158,[]
159,[]
160,[179]
161,[]
162,[]
163,[173]
164,[150]
165,[]
166,[]
167,[]
168,[]
169,[]
170,[]
171,[153]
172,[151]
173,[]
174,[171]
175,[]
176,[]
177,[]
178,"[131, 132]"
179,[]
180,[]
181,[]
182,[]
183,[]
184,[]
185,[]
186,[]
187,[]
188,[174]
189,[199]
190,[]
191,[]
192,[184]
193,[]
194,[]
195,[]
196,[]
197,[]
198,[]
199,[]
200,[]
201,"[160, 268]"
202,[]
203,[]
204,[]
205,[]
206,[]
207,[]
208,[]
209,[181]
210,[]
211,[]
212,[]
213,[]
214,[]
215,[]
216,[151]
217,[277]
218,[]
219,[249]
220,[]
221,[270]
222,[]
223,[]
224,[279]
225,[]
226,[]
227,[230]
228,[261]
229,[156]
230,[]
231,[]
232,[273]
233,[]
234,[158]
235,[79]
236,[]
237,[]
238,[]
239,[51]
240,[]
241,[]
242,[151]
243,[]
244,[149]
245,[]
246,[]
247,[]
248,[]
249,[233]
250,[269]
251,[]
252,[250]
253,[]
254,[]
255,[]
256,[]
257,[166]
258,[180]
