timestamp,event,device
0,enter,TABLE
61,quit,TABLE
61,enter,SCREEN
243,quit,SCREEN
244,enter,TABLE
307,quit,TABLE
307,enter,SCREEN
377,quit,SCREEN
438,enter,TABLE
745,quit,TABLE
1053,enter,TABLE
1269,quit,TABLE
1400,enter,SCREEN
1564,quit,SCREEN
1682,enter,SCREEN
1801,quit,SCREEN
1859,enter,SCREEN
2032,quit,SCREEN
2090,enter,SCREEN
2197,quit,SCREEN
2362,enter,SCREEN
2537,quit,SCREEN
2538,enter,TABLE
2599,quit,TABLE
2656,enter,TABLE
3263,grasp,BLOCK
4884,quit,TABLE
5033,enter,SCREEN
6051,release,BLOCK
6111,quit,SCREEN
