row,non_zero_column
0,[]
1,[]
2,[]
3,[]
4,[]
5,[]
6,[]
7,[]
8,[]
9,[]
10,[]
11,[]
12,[]
13,[]
14,[]
15,[]
16,[]
17,[]
18,[]
19,[]
20,[]
21,[]
22,[]
23,[]
24,[]
25,[]
26,[]
27,[]
28,[]
29,[]
30,[]
31,[]
32,[]
33,[]
34,[]
35,[]
36,[]
37,[]
38,[]
39,[]
40,[]
41,[]
42,[]
43,[]
44,[]
45,[]
46,[]
47,[]
48,[]
49,[]
50,[]
51,[]
52,[]
53,[]
54,[]
55,[]
56,[]
57,[]
58,[]
59,[]
60,[]
61,[]
62,[]
63,[]
64,[]
65,[]
66,[]
67,[]
68,[]
69,[]
70,[]
71,[]
72,[]
73,[]
74,[]
75,[]
76,[]
77,[]
78,[]
79,[]
80,[]
81,[]
82,[]
83,[]
84,[]
85,[]
86,[]
87,[]
88,[]
89,[]
90,[]
91,[]
92,[]
93,[]
94,[]
95,[]
96,[]
97,[]
98,[]
99,[]
100,[]
101,[]
102,[]
103,[]
104,[]
105,[]
106,[]
107,[]
108,[]
109,[]
110,[]
111,[]
112,[]
113,[]
114,[]
115,[]
116,[]
117,[]
118,[]
119,[]
120,[]
121,[]
122,[]
123,[]
124,[]
125,[]
126,[]
127,[]
128,[]
129,[]
130,[]
131,[127]
132,[]
133,[]
134,[140]
135,[]
136,[]
137,[]
138,[158]
139,[]
140,[]
141,[]
142,[184]
143,"[161, 166]"
144,[]
145,"[165, 168]"
146,[]
147,[]
148,"[164, 168]"
149,[]
150,"[175, 182]"
151,[]
152,"[178, 182]"
153,[]
154,[]
155,[179]
156,[185]
157,[]
158,[]
159,[]
160,[]
161,[]
162,[]
163,[171]
164,[]
165,[]
166,[]
167,[]
168,[]
169,[]
170,[]
171,[]
172,[]
173,[]
174,[]
175,[]
176,[]
177,[]
178,[]
179,[]
180,[]
181,[]
182,[]
183,[94]
184,[96]
185,[]
186,[]
187,[]
188,[]
189,[]
190,"[67, 195]"
191,[]
192,[]
193,[]
194,[206]
195,[88]
196,[]
197,[]
198,[187]
199,[297]
200,[]
201,[]
202,[]
203,[]
204,[166]
205,[197]
206,"[198, 201]"
207,[176]
208,"[61, 175, 189]"
209,[117]
210,"[118, 179]"
211,[]
212,"[114, 195, 198, 200]"
213,"[169, 201]"
214,[]
215,"[114, 177, 202]"
216,"[185, 187, 232]"
217,"[185, 186]"
218,"[125, 126, 188]"
219,[187]
220,[201]
221,[147]
222,[]
223,[]
224,[]
225,"[126, 139]"
226,[]
227,[180]
228,[]
229,[]
230,[]
231,[45]
232,[]
233,[310]
234,[]
235,[]
236,[]
237,[]
238,[]
239,[]
240,[]
241,[294]
242,[]
243,[]
244,[]
245,[]
246,[]
247,[]
248,[]
249,[]
250,[]
251,[]
252,[191]
253,[]
254,[]
255,[]
256,[]
257,[175]
