timestamp,event,device
0,enter,SCREEN
537,quit,SCREEN
720,enter,SCREEN
793,quit,SCREEN
862,enter,SCREEN
935,quit,SCREEN
936,enter,TABLE
1046,quit,TABLE
1047,enter,SCREEN
2238,quit,SCREEN
2301,enter,SCREEN
2367,quit,SCREEN
2861,enter,TABLE
3444,quit,TABLE
3444,enter,SCREEN
3749,grasp,BLOCK
3805,quit,SCREEN
3865,enter,SCREEN
4160,quit,SCREEN
4161,enter,TABLE
4259,quit,TABLE
4312,enter,TABLE
5350,quit,TABLE
5506,enter,SCREEN
5662,quit,SCREEN
5663,enter,TABLE
5766,quit,TABLE
5767,enter,SCREEN
5823,quit,SCREEN
5824,enter,TABLE
5936,quit,TABLE
5937,enter,SCREEN
5988,quit,SCREEN
5989,enter,TABLE
6097,release,BLOCK
6157,quit,TABLE
