device_time_stamp,system_time_stamp,left_gaze_point_on_display_area,left_gaze_point_in_user_coordinate_system,left_gaze_point_validity,left_pupil_diameter,left_pupil_validity,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_in_trackbox_coordinate_system,left_gaze_origin_validity,right_gaze_point_on_display_area,right_gaze_point_in_user_coordinate_system,right_gaze_point_validity,right_pupil_diameter,right_pupil_validity,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_in_trackbox_coordinate_system,right_gaze_origin_validity,timestamp
13377606215,446581179271,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-132.01492309570312, -26.793933868408203, 837.3783569335938)","(0.7194574475288391, 0.5383270382881165, 0.8962882161140442)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1705504141574
13377617318,446581190370,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-130.9416046142578, -27.67865562438965, 837.5040283203125)","(0.7176128625869751, 0.5403446555137634, 0.8962603807449341)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1705504141604
13377628421,446581201463,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-130.673828125, -28.178586959838867, 837.5221557617188)","(0.7171603441238403, 0.5414813160896301, 0.8962464332580566)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1705504141604
13377639525,446581212557,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-128.9744415283203, -29.023929595947266, 837.7426147460938)","(0.714227557182312, 0.543414831161499, 0.8962187767028809)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1705504141607
13377650628,446581223648,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-131.62078857421875, -28.538997650146484, 837.3496704101562)","(0.7188205718994141, 0.5422906875610352, 0.8962228894233704)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1705504141619
13377661731,446581234740,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-131.53109741210938, -28.877408981323242, 837.3461303710938)","(0.7186738848686218, 0.5430594682693481, 0.8962109088897705)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1705504141631
13377672834,446581245840,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-135.90493774414062, -29.52947998046875, 836.6173095703125)","(0.7263174057006836, 0.5445014834403992, 0.8961965441703796)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1705504141640
13377683937,446581256942,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-134.86497497558594, -29.20275115966797, 836.8043212890625)","(0.724492609500885, 0.5437681078910828, 0.8962109088897705)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1705504141652
13377695040,446581268043,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-134.60708618164062, -29.16400909423828, 836.8492431640625)","(0.724041223526001, 0.5436822772026062, 0.8962148427963257)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1705504141663
13377706143,446581279145,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-135.4066619873047, -30.55044937133789, 836.649169921875)","(0.7254759073257446, 0.5468242764472961, 0.8961722254753113)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1705504141674
