timestamp,distance
10,nan
27,nan
42,nan
59,nan
74,nan
92,nan
110,nan
124,nan
141,nan
156,nan
173,nan
190,nan
205,19.620818424574743
223,19.693258446667066
237,nan
255,19.66418366968003
273,19.65480903860209
294,19.645593893712007
303,19.646104017733048
322,nan
337,nan
352,19.62253209306053
369,nan
387,nan
405,16.612567362199883
420,21.93074296509636
435,14.304087657729283
450,14.586834226227495
468,13.989034610162367
483,13.548624938500277
501,12.661066512199193
516,12.642267667064123
534,13.848941109570342
549,27.224349396497523
564,24.87577587291259
581,23.642776553508583
596,24.313234341814503
612,21.71568512240228
630,20.57808263424277
645,20.282312159462514
660,20.658799120567178
677,nan
692,nan
707,nan
722,nan
740,nan
755,nan
773,nan
788,nan
805,nan
822,nan
837,nan
852,nan
870,nan
885,nan
903,nan
918,nan
933,nan
950,nan
968,nan
983,nan
998,nan
1015,nan
1033,nan
1050,nan
1065,nan
1082,nan
1097,nan
1114,nan
1129,nan
1147,nan
1162,nan
1180,nan
1194,nan
1209,nan
1227,nan
1242,nan
1259,nan
1273,nan
1291,nan
1309,nan
1324,nan
1339,nan
1357,nan
1372,nan
1389,nan
1407,1.0676771239456324
1422,2.31839975238446
1440,3.175397228571758
1457,4.227514753829014
1472,nan
1490,19.610924340384074
1505,nan
1520,nan
1541,4.21191111062344
1552,5.237739592129948
1569,3.846922224036066
1587,3.173605264526142
1602,4.533942348977383
1617,4.419322138604662
1635,5.8708775916300695
1650,5.511376090309882
1668,4.760743584914975
1683,4.8823339683348586
1698,4.226233340316965
1716,4.407253596742513
1731,5.820547510154674
1751,6.005590645251456
1763,6.006971162501878
1781,6.1650505958875845
1799,6.035062493159079
1814,6.083766370297603
1829,5.259166944750261
1845,5.391634745491199
1863,4.560596550597449
1878,4.170295729817391
1896,5.210959365559211
1911,5.501867589753137
1925,6.0366384167719405
1943,6.3384911713308725
1957,6.943430081593616
1975,7.179107831191241
1990,5.829504194654226
2005,4.098939664241785
2023,8.664452322049291
2041,4.924997920671863
2058,5.856804420378126
2073,6.101313227352945
2090,5.257749596618462
2105,5.198382931881616
2120,5.594720350677007
2138,5.409480124147299
2153,7.253165082863801
2170,19.16720637536402
2184,nan
2202,nan
2217,nan
2232,nan
2252,nan
2264,nan
2282,nan
2296,nan
2316,19.631725168860566
2331,nan
2348,19.6396971506865
2363,nan
2378,nan
2393,nan
2411,nan
2426,nan
2441,nan
2462,19.660873751516313
2475,nan
2496,19.665432064440886
2507,nan
2527,19.666690578636622
2539,nan
2560,19.675298926314824
2572,nan
2590,19.68037325234775
2611,19.643324613199646
2623,nan
2644,19.68605555564868
2656,nan
2671,nan
2688,nan
