timestamp,event,device
0,enter,SCREEN
1667,quit,SCREEN
1867,enter,TABLE
2533,quit,TABLE
3029,enter,SCREEN
3949,quit,SCREEN
4000,enter,SCREEN
4428,quit,SCREEN
4473,enter,TABLE
5014,quit,TABLE
5161,enter,SCREEN
5362,quit,SCREEN
5414,enter,SCREEN
5513,quit,SCREEN
5858,enter,SCREEN
6001,quit,SCREEN
6041,enter,TABLE
7098,grasp,BLOCK
7802,quit,TABLE
7855,enter,SCREEN
7957,quit,SCREEN
8008,enter,TABLE
8111,quit,TABLE
8271,enter,SCREEN
8632,quit,SCREEN
8843,enter,TABLE
9995,quit,TABLE
10041,enter,SCREEN
10352,release,BLOCK
10412,quit,SCREEN
