timestamp,event,device
0,enter,TABLE
530,quit,TABLE
679,enter,TABLE
822,quit,TABLE
822,enter,SCREEN
3207,quit,SCREEN
3208,enter,TABLE
3361,quit,TABLE
3459,enter,SCREEN
3613,quit,SCREEN
3844,enter,TABLE
3973,quit,TABLE
4078,enter,TABLE
4180,quit,TABLE
4438,enter,TABLE
5989,quit,TABLE
6742,enter,SCREEN
8439,quit,SCREEN
8982,enter,SCREEN
9442,quit,SCREEN
9530,enter,TABLE
10278,quit,TABLE
10319,enter,TABLE
10362,quit,TABLE
10363,enter,SCREEN
10764,quit,SCREEN
10814,grasp,BLOCK
11075,enter,SCREEN
11233,quit,SCREEN
11984,enter,SCREEN
12485,quit,SCREEN
12657,enter,TABLE
15320,quit,TABLE
15368,release,BLOCK
