timestamp,event,device
0,enter,TABLE
100,quit,TABLE
208,enter,SCREEN
438,quit,SCREEN
2643,enter,SCREEN
2722,quit,SCREEN
4354,enter,SCREEN
4469,quit,SCREEN
4860,enter,SCREEN
5242,quit,SCREEN
5414,enter,TABLE
5604,quit,TABLE
5975,enter,TABLE
6230,quit,TABLE
6642,enter,TABLE
6717,quit,TABLE
6924,enter,SCREEN
7784,quit,SCREEN
7826,enter,SCREEN
7908,quit,SCREEN
8028,enter,SCREEN
8773,quit,SCREEN
9031,enter,TABLE
10331,grasp,BLOCK
12524,quit,TABLE
12819,enter,SCREEN
13459,quit,SCREEN
13606,enter,TABLE
14692,release,BLOCK
14752,quit,TABLE
