timestamp,event,device
0,enter,TABLE
183,quit,TABLE
290,enter,TABLE
393,quit,TABLE
393,enter,SCREEN
755,quit,SCREEN
815,enter,SCREEN
935,quit,SCREEN
992,enter,SCREEN
1361,quit,SCREEN
1423,enter,SCREEN
1484,quit,SCREEN
1548,enter,SCREEN
1610,quit,SCREEN
1730,enter,SCREEN
1924,quit,SCREEN
1985,enter,SCREEN
2111,quit,SCREEN
2177,enter,SCREEN
2242,quit,SCREEN
2555,enter,TABLE
3200,quit,TABLE
3878,enter,TABLE
4478,quit,TABLE
4683,enter,SCREEN
4797,quit,SCREEN
4853,enter,SCREEN
5934,quit,SCREEN
6219,enter,TABLE
7056,grasp,BLOCK
7898,quit,TABLE
8300,enter,TABLE
8397,quit,TABLE
8448,enter,SCREEN
8504,quit,SCREEN
8505,enter,TABLE
8617,quit,TABLE
8617,enter,SCREEN
8969,quit,SCREEN
9452,enter,TABLE
12111,quit,TABLE
12292,release,BLOCK
