world_index,world_timestamp,surface_name,event_type
0,346598.690024,Right,enter
0,346598.690024,Assembly,enter
0,346598.690024,Left,enter
128,346604.305149,Right,exit
128,346604.305149,Assembly,exit
128,346604.305149,Left,exit
133,346604.491045,Left,enter
134,346604.531168,Assembly,enter
137,346604.656858,Screen,enter
163,346605.85124499997,Assembly,exit
164,346605.896994,Left,exit
164,346605.896994,Screen,exit
171,346606.142623,Right,enter
172,346606.177242,Assembly,enter
172,346606.177242,Left,enter
176,346606.348226,Left,exit
177,346606.393673,Right,exit
177,346606.393673,Assembly,exit
183,346606.620316,Left,enter
183,346606.620316,Screen,enter
184,346606.665432,Assembly,enter
215,346608.299102,Assembly,exit
215,346608.299102,Screen,exit
218,346608.431699,Assembly,enter
220,346608.522197,Screen,enter
221,346608.584661,Right,enter
224,346608.734085,Right,exit
224,346608.734085,Screen,exit
226,346608.827529,Screen,enter
239,346609.464917,Screen,exit
240,346609.515961,Assembly,exit
240,346609.515961,Left,exit
245,346609.705317,Assembly,enter
246,346609.741348,Left,enter
247,346609.778329,Right,enter
284,346611.249695,Left,exit
286,346611.31783899997,Left,enter
292,346611.534952,Left,exit
293,346611.57391,Right,exit
293,346611.57391,Assembly,exit
301,346611.835647,Assembly,enter
301,346611.835647,Left,enter
303,346611.914542,Screen,enter
324,346612.879326,Assembly,exit
326,346612.953918,Assembly,enter
364,346614.614414,Assembly,exit
364,346614.614414,Left,exit
364,346614.614414,Screen,exit
370,346614.82510099997,Assembly,enter
371,346614.858514,Left,enter
372,346614.89573499997,Right,enter
393,346615.72943999997,Left,exit
395,346615.797168,Left,enter
402,346616.04856799997,Right,exit
402,346616.04856799997,Assembly,exit
402,346616.04856799997,Left,exit
410,346616.32198,Left,enter
410,346616.32198,Screen,enter
411,346616.35996699997,Assembly,enter
430,346617.229586,Assembly,exit
430,346617.229586,Left,exit
430,346617.229586,Screen,exit
434,346617.372989,Assembly,enter
434,346617.372989,Left,enter
436,346617.44861099997,Right,enter
436,346617.44861099997,Screen,enter
444,346617.792356,Right,exit
444,346617.792356,Assembly,exit
444,346617.792356,Left,exit
444,346617.792356,Screen,exit
447,346617.908131,Assembly,enter
447,346617.908131,Left,enter
448,346617.947524,Screen,enter
463,346618.59041999996,Screen,exit
466,346618.711295,Screen,enter
467,346618.753656,Screen,exit
469,346618.838582,Screen,enter
471,346618.92608299997,Screen,exit
475,346619.097719,Screen,enter
491,346619.8365,Assembly,exit
491,346619.8365,Screen,exit
492,346619.884546,Left,exit
497,346620.06560699997,Assembly,enter
498,346620.101081,Right,enter
498,346620.101081,Left,enter
549,346622.153461,Left,exit
550,346622.193427,Right,exit
550,346622.193427,Assembly,exit
558,346622.47053,Left,enter
559,346622.512263,Assembly,enter
561,346622.594238,Screen,enter
573,346623.134356,Assembly,exit
573,346623.134356,Left,exit
574,346623.17555,Screen,exit
576,346623.243178,Assembly,enter
577,346623.276635,Left,enter
578,346623.31277099997,Screen,enter
579,346623.352154,Right,enter
594,346623.992844,Screen,exit
596,346624.073032,Screen,enter
596,346624.073032,Screen,exit
644,346625.946723,Left,exit
646,346626.021668,Right,exit
646,346626.021668,Assembly,exit
653,346626.24167099997,Left,enter
654,346626.279336,Assembly,enter
655,346626.321297,Screen,enter
668,346626.921656,Left,exit
668,346626.921656,Screen,exit
671,346627.03861,Left,enter
673,346627.115064,Right,enter
673,346627.115064,Screen,enter
697,346628.148277,Screen,exit
708,346628.598581,Screen,enter
709,346628.642859,Screen,exit
743,346629.91835399996,Assembly,exit
743,346629.91835399996,Left,exit
744,346629.957705,Right,exit
750,346630.162368,Assembly,enter
750,346630.162368,Left,enter
752,346630.243037,Screen,enter
772,346631.15932,Assembly,exit
772,346631.15932,Left,exit
772,346631.15932,Screen,exit
775,346631.268869,Assembly,enter
775,346631.268869,Left,enter
776,346631.307041,Screen,enter
777,346631.347116,Right,enter
783,346631.597983,Right,exit
783,346631.597983,Screen,exit
784,346631.639491,Assembly,exit
784,346631.639491,Left,exit
786,346631.711076,Assembly,enter
786,346631.711076,Left,enter
788,346631.788518,Screen,enter
803,346632.425781,Assembly,exit
803,346632.425781,Left,exit
803,346632.425781,Screen,exit
810,346632.646475,Assembly,enter
810,346632.646475,Left,enter
811,346632.682098,Right,enter
886,346635.52006999997,Right,exit
886,346635.52006999997,Assembly,exit
886,346635.52006999997,Left,exit
894,346635.790739,Left,enter
895,346635.82849499997,Assembly,enter
895,346635.82849499997,Screen,enter
918,346636.899233,Assembly,exit
918,346636.899233,Screen,exit
919,346636.94030899997,Left,exit
922,346637.041392,Left,enter
923,346637.07588899997,Assembly,enter
924,346637.112972,Right,enter
926,346637.191111,Screen,enter
935,346637.564853,Right,exit
935,346637.564853,Left,exit
935,346637.564853,Screen,exit
936,346637.606384,Assembly,exit
939,346637.705878,Assembly,enter
939,346637.705878,Left,enter
940,346637.742523,Screen,enter
970,346638.99264199997,Assembly,exit
