timestamp,code
1706016506450,0
1706016510469,1
1706016517303,1
1706016522171,1
1706016528445,1
1706016534241,1
1706016540373,1
1706016546979,1
1706016554746,1
1706016560535,1
1706016570048,1
1706016575683,1
1706016580883,1
1706016586876,5
