timestamp,event,device
13,enter,TABLE
80,quit,TABLE
681,enter,TABLE
745,quit,TABLE
1128,enter,SCREEN
1213,quit,SCREEN
1214,enter,TABLE
1222,quit,TABLE
1223,enter,SCREEN
1249,quit,SCREEN
1250,enter,TABLE
1260,quit,TABLE
1261,enter,SCREEN
2459,quit,SCREEN
2494,enter,SCREEN
3637,quit,SCREEN
3982,enter,TABLE
4157,quit,TABLE
4158,enter,SCREEN
4653,quit,SCREEN
4766,enter,TABLE
4965,grasp,BLOCK
5368,quit,TABLE
5466,enter,TABLE
7365,quit,TABLE
7511,enter,TABLE
7610,release,BLOCK
7670,quit,TABLE
