timestamp,event,device
0,enter,SCREEN
204,quit,SCREEN
306,enter,SCREEN
540,quit,SCREEN
598,enter,TABLE
703,quit,TABLE
756,enter,TABLE
924,quit,TABLE
1273,enter,TABLE
1436,quit,TABLE
1437,enter,SCREEN
1502,quit,SCREEN
1738,enter,SCREEN
1846,quit,SCREEN
1847,enter,TABLE
1958,quit,TABLE
1959,enter,SCREEN
2077,quit,SCREEN
2078,enter,TABLE
2140,quit,TABLE
2303,enter,SCREEN
2407,quit,SCREEN
2526,enter,SCREEN
2650,quit,SCREEN
2760,enter,SCREEN
3048,quit,SCREEN
3228,enter,SCREEN
3441,quit,SCREEN
3557,enter,SCREEN
3982,quit,SCREEN
4498,enter,TABLE
4599,quit,TABLE
4883,enter,SCREEN
5656,quit,SCREEN
5657,enter,TABLE
5710,quit,TABLE
5711,enter,SCREEN
6105,quit,SCREEN
6149,enter,SCREEN
6434,quit,SCREEN
6481,enter,TABLE
6931,quit,TABLE
7023,grasp,BLOCK
7075,enter,SCREEN
7747,quit,SCREEN
7797,enter,TABLE
8049,quit,TABLE
8095,enter,TABLE
9518,release,BLOCK
9578,quit,TABLE
