timestamp,event,device
202,enter,TABLE
639,quit,TABLE
805,enter,SCREEN
962,quit,SCREEN
963,enter,TABLE
964,quit,TABLE
965,enter,SCREEN
1060,quit,SCREEN
1061,enter,TABLE
1093,quit,TABLE
1094,enter,SCREEN
1144,quit,SCREEN
1145,enter,TABLE
1151,quit,TABLE
1152,enter,SCREEN
1240,quit,SCREEN
1241,enter,TABLE
1245,quit,TABLE
1246,enter,SCREEN
1293,quit,SCREEN
1294,enter,TABLE
1295,quit,TABLE
1296,enter,SCREEN
1712,quit,SCREEN
1762,enter,TABLE
2162,quit,TABLE
2238,enter,SCREEN
2293,quit,SCREEN
2294,enter,TABLE
2305,quit,TABLE
2306,enter,SCREEN
2326,quit,SCREEN
2327,enter,TABLE
2337,quit,TABLE
2338,enter,SCREEN
2341,quit,SCREEN
2342,enter,TABLE
2348,quit,TABLE
2349,enter,SCREEN
2385,quit,SCREEN
2386,enter,TABLE
2393,quit,TABLE
2394,enter,SCREEN
2440,quit,SCREEN
2441,enter,TABLE
2447,quit,TABLE
2448,enter,SCREEN
2476,quit,SCREEN
2477,enter,TABLE
2481,quit,TABLE
2482,enter,SCREEN
2554,quit,SCREEN
2555,enter,TABLE
2558,quit,TABLE
2559,enter,SCREEN
2779,quit,SCREEN
2780,enter,TABLE
2782,quit,TABLE
2783,enter,SCREEN
2797,quit,SCREEN
2798,enter,TABLE
2805,quit,TABLE
2806,enter,SCREEN
2897,quit,SCREEN
2898,enter,TABLE
2899,grasp,BLOCK
2905,quit,TABLE
2906,enter,SCREEN
2948,quit,SCREEN
2949,enter,TABLE
2950,quit,TABLE
2951,enter,SCREEN
2959,quit,SCREEN
2960,enter,TABLE
2961,quit,TABLE
2962,enter,SCREEN
2992,quit,SCREEN
2993,enter,TABLE
3011,quit,TABLE
3012,enter,SCREEN
3027,quit,SCREEN
3028,enter,TABLE
3029,quit,TABLE
3030,enter,SCREEN
3041,quit,SCREEN
3042,enter,TABLE
3048,quit,TABLE
3049,enter,SCREEN
3074,quit,SCREEN
3075,enter,TABLE
3138,quit,TABLE
3383,enter,TABLE
5280,quit,TABLE
5298,enter,TABLE
5473,quit,TABLE
5609,release,BLOCK
