timestamp,event,device
0,enter,TABLE
324,quit,TABLE
384,enter,TABLE
447,quit,TABLE
515,enter,SCREEN
583,quit,SCREEN
584,enter,TABLE
656,quit,TABLE
728,enter,SCREEN
801,quit,SCREEN
802,enter,TABLE
936,quit,TABLE
936,enter,SCREEN
1001,quit,SCREEN
1002,enter,TABLE
1068,quit,TABLE
1068,enter,SCREEN
1135,quit,SCREEN
1203,enter,SCREEN
1270,quit,SCREEN
1340,enter,TABLE
1404,quit,TABLE
1404,enter,SCREEN
1532,quit,SCREEN
1533,enter,TABLE
1662,quit,TABLE
1662,enter,SCREEN
1734,quit,SCREEN
2070,enter,TABLE
2643,grasp,BLOCK
3292,quit,TABLE
3434,enter,TABLE
3543,quit,TABLE
3670,enter,SCREEN
3736,quit,SCREEN
3803,enter,SCREEN
3868,quit,SCREEN
4091,enter,TABLE
4824,release,BLOCK
4884,quit,TABLE
