timestamp,event,device
0,enter,TABLE
169,quit,TABLE
256,enter,TABLE
361,quit,TABLE
481,enter,SCREEN
1044,quit,SCREEN
1045,enter,TABLE
1100,quit,TABLE
1101,enter,SCREEN
1283,quit,SCREEN
1284,enter,TABLE
1336,quit,TABLE
1337,enter,SCREEN
1398,quit,SCREEN
1643,enter,TABLE
2030,grasp,BLOCK
2083,quit,TABLE
2303,enter,TABLE
2354,quit,TABLE
2355,enter,SCREEN
2414,quit,SCREEN
2415,enter,TABLE
2478,quit,TABLE
2543,enter,SCREEN
2605,quit,SCREEN
2666,enter,SCREEN
2728,quit,SCREEN
2789,enter,TABLE
2859,quit,TABLE
2859,enter,SCREEN
2936,quit,SCREEN
2937,enter,TABLE
4336,release,BLOCK
4396,quit,TABLE
